date,trade_cash_flow,exposure,daily_pnl,buy_amount,sell_amount,buy_cost,sell_cost,trade_cost,net_daily_pnl,account_total_assets,stock_assets,cash_assets,profit,profit_rate,unfilled_orders,stale_valuation_positions,fold,selected_params
2023-11-13,2533.84018,0.3084015577003226,1988.0,0.0,2542.0,0.0,8.15982,8.15982,1851.8401800000574,1017323.0068600001,313744.0,703579.0068600001,17323.00686000008,0.0173230068600001,4,0,3,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2023-11-14,0.0,0.3102633232375394,2746.0,0.0,0.0,0.0,0.0,0.0,2746.0,1020069.0068600001,316490.0,703579.0068600001,20069.00686000008,0.020069006860000016,5,0,3,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2023-11-15,6084.40616,0.30568199595462875,2800.0,0.0,6104.0,0.0,19.59384,19.59384,2032.4061600000132,1022101.4130200001,312438.0,709663.4130200001,22101.413020000095,0.022101413020000127,4,0,3,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2023-11-16,11631.542510000001,0.2974073275730371,7334.0,0.0,11669.000000000002,0.0,37.45749,37.45749,4517.5425100000575,1026618.9555300002,305324.0,721294.9555300002,26618.955530000152,0.026618955530000044,5,0,3,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2023-11-17,0.0,0.30001127029622465,3819.0,0.0,0.0,0.0,0.0,0.0,3819.0,1030437.9555300002,309143.0,721294.9555300002,30437.955530000152,0.03043795553000006,5,0,3,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2023-11-20,1598.0062199999998,0.2989761514162562,1254.0,2500.0,4118.0,6.7749999999999995,13.218779999999999,19.993779999999997,758.0062199999811,1031195.9617500001,308303.0,722892.9617500001,31195.961750000133,0.031195961750000167,3,0,3,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2023-11-21,-5242.16788,0.29813471361069044,-8331.0,5228.0,0.0,14.167879999999998,0.0,14.167879999999998,-8705.167879999964,1022490.7938700002,304840.0,717650.7938700002,22490.79387000017,0.02249079387000008,4,0,3,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2023-11-22,-2376.4227,0.293138252848722,-10521.0,2370.0,0.0,6.422699999999999,0.0,6.422699999999999,-10589.422699999996,1011901.3711700002,296627.0,715274.3711700002,11901.371170000173,0.01190137117000023,4,0,3,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2023-11-23,2164.03109,0.2984162691097299,10881.0,0.0,2171.0,0.0,6.968909999999999,6.968909999999999,10697.031089999946,1022598.4022600001,305160.0,717438.4022600001,22598.40226000012,0.022598402260000094,4,0,3,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2023-11-24,55828.065699999985,0.23638220028202217,-4541.0,164024.0,221006.0,444.50503999999995,709.42926,1153.9343,-9962.934299999964,1012635.4679600002,239369.0,773266.4679600002,12635.467960000155,0.012635467960000257,1,0,3,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
