strategy_id,walk_forward_preset,fold,symbol,name,industry,valid_start,valid_end,train_end,missing_days,avg_rank,min_rank,avg_weight,total_missing_weight,in_pit_snapshot,in_pit_filtered,in_pit_scored,in_pit_selected_before_limit,in_pit_universe,pit_universe_rank,pit_universe_score,pit_liquidity_rank,pit_size_rank,pit_walk_forward_limit,snapshot_window_start,snapshot_bfq_rows,snapshot_qfq_rows,snapshot_basic_rows,valid_bfq_rows,valid_qfq_rows,valid_adj_factor_rows,valid_basic_rows,missing_dates_present_in_valid_bfq,missing_dates_present_in_valid_qfq,missing_dates_present_in_valid_adj,db_stock_metadata,db_daily_rows,db_daily_min_date,db_daily_max_date,db_daily_basic_rows,db_adj_factor_rows,classification
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,SH.600050,中国联通,电信运营,2022-04-01,2023-03-31,2022-03-31,81,47.0,43.0,0.005098111111111092,0.41294699999999845,True,True,True,True,False,293.0,0.834878587196468,0.7501103752759382,0.9620309050772627,120,2021-12-31,59,59,59,243,243,243,243,81,81,81,True,4710,2016-05-03,2026-06-24,2439,2534,beyond_walk_forward_limit
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,SH.600104,上汽集团,汽车整车,2022-04-01,2023-03-31,2022-03-31,88,68.60227272727273,62.0,0.003936988636363635,0.3464549999999999,True,True,True,True,False,154.0,0.9068432671081678,0.8565121412803532,0.9823399558498896,120,2021-12-31,59,59,59,243,243,243,243,88,88,88,True,4900,2016-05-03,2026-06-24,2534,2534,beyond_walk_forward_limit
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,SH.600837,,,2022-04-01,2023-03-31,2022-03-31,243,54.806584362139915,44.0,0.004708205761316866,1.1440939999999986,True,True,True,True,False,226.0,0.8712582781456955,0.8172185430463577,0.952317880794702,120,2021-12-31,59,59,59,243,243,243,243,243,243,243,False,4220,2016-05-03,2025-02-05,2189,2224,beyond_walk_forward_limit
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,SH.601328,交通银行,银行,2022-04-01,2023-03-31,2022-03-31,243,28.20576131687243,24.0,0.006970102880658424,1.693734999999997,True,True,True,True,False,160.0,0.9050772626931567,0.8529801324503311,0.9832229580573951,120,2021-12-31,59,59,59,243,243,243,243,243,243,243,True,4900,2016-05-03,2026-06-24,2534,2534,beyond_walk_forward_limit
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,SH.601728,中国电信,电信运营,2022-04-01,2023-03-31,2022-03-31,58,60.96551724137931,49.0,0.0042251379310344235,0.24505799999999656,True,True,True,True,False,440.0,0.7602649006622516,0.7593818984547461,0.7615894039735099,120,2021-12-31,59,59,59,243,243,243,243,58,58,58,True,2314,2021-08-20,2026-06-24,1162,1162,beyond_walk_forward_limit
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,SH.601766,中国中车,运输设备,2022-04-01,2023-03-31,2022-03-31,23,72.0,72.0,0.0035419130434782577,0.08146399999999993,True,True,True,True,False,350.0,0.8066225165562915,0.6980132450331126,0.9695364238410596,120,2021-12-31,59,59,59,243,243,243,243,23,23,23,True,4880,2016-05-03,2026-06-24,2524,2534,beyond_walk_forward_limit
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,SH.601816,京沪高铁,铁路,2022-04-01,2023-03-31,2022-03-31,243,47.78600823045267,33.0,0.005270991769547315,1.2808509999999975,True,True,True,True,False,359.0,0.8037969094922737,0.693598233995585,0.9690949227373068,120,2021-12-31,59,59,59,243,243,243,243,243,243,243,True,3088,2020-01-16,2026-06-24,1549,1549,beyond_walk_forward_limit
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,SH.603288,海天味业,食品,2022-04-01,2023-03-31,2022-03-31,243,39.97530864197531,32.0,0.005741271604938255,1.3951289999999958,True,True,True,True,False,210.0,0.8826490066225166,0.8097130242825608,0.9920529801324504,120,2021-12-31,59,59,59,243,243,243,243,243,243,243,True,4900,2016-05-03,2026-06-24,2534,2534,beyond_walk_forward_limit
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,SH.688981,中芯国际,半导体,2022-04-01,2023-03-31,2022-03-31,220,62.45454545454545,54.0,0.004338381818181817,0.9544439999999998,True,True,True,True,False,163.0,0.9024282560706401,0.8724061810154525,0.9474613686534217,120,2021-12-31,59,59,59,243,243,243,243,220,220,220,True,2840,2020-07-16,2026-06-24,1425,1431,beyond_walk_forward_limit
strong_market_effective_participation_v1,baseline_2y_1y_5fold,3,SH.600000,浦发银行,银行,2023-04-03,2024-03-29,2023-03-31,241,59.572614107883815,52.0,0.004564336099585062,1.100005,True,True,True,False,False,0.0,0.6912572855953372,0.4954204829308909,0.9850124895920067,120,2022-12-31,59,59,59,241,241,241,241,241,241,241,True,4900,2016-05-03,2026-06-24,2516,2534,ranked_out_or_balanced_out_of_pit_universe
