strategy_id,walk_forward_preset,fold,valid_start,valid_end,market_context_label,days,available_days,asof_coverage_ratio,avg_live_exposure,avg_strategy_weight_in_benchmark,avg_strategy_weight_outside_benchmark,avg_benchmark_weight_held,avg_benchmark_weight_missed,avg_top_n_coverage_ratio,avg_top_n_weight_missed,avg_industry_l1_gap_raw,avg_industry_l1_gap_normalized,strategy_total_return,benchmark_total_return,excess_total_return,strategy_annualized_return,benchmark_annualized_return,primary_driver,plain_language_summary
strong_benchmark_recovery_quality_v1,baseline_2y_1y_5fold,1,2021-04-01,2022-03-31,not_available,243,243,1.0,0.21100718077788932,0.21093927228543655,6.790849245274106e-05,0.6558371893004115,0.3441628106995886,0.9826464326892066,0.005975744855967075,0.7889924858887775,0.3383797101551258,-0.04222596730304107,-0.1635699514297645,0.12134398412672343,-0.04375517598856715,-0.16908490344091587,low_participation,强沪深300阶段主要问题是仓位参与不足，策略没有充分吃到指数上涨。
strong_benchmark_recovery_quality_v1,baseline_2y_1y_5fold,2,2022-04-01,2023-03-31,not_available,243,243,1.0,0.2337307528469452,0.2337307528469452,0.0,0.637104547325103,0.3628954526748971,0.9956925017787546,0.0014481563786008227,0.7665125796793091,0.3817914858140212,-0.05271314008018457,-0.04065504665371433,-0.01205809342647024,-0.054611188816711675,-0.04212862478714785,low_participation,强沪深300阶段主要问题是仓位参与不足，策略没有充分吃到指数上涨。
strong_benchmark_recovery_quality_v1,baseline_2y_1y_5fold,3,2023-04-03,2024-03-29,not_available,241,241,1.0,0.1701244813277967,0.1701244813277967,0.0,0.6230403443983402,0.3769596556016597,0.995850622406639,0.0013057676348547718,0.8298790746888008,0.37605473847863535,-0.014578144675117422,-0.12674867252704347,0.11217052785192605,-0.015238442014706477,-0.1321340201428518,low_participation,强沪深300阶段主要问题是仓位参与不足，策略没有充分吃到指数上涨。
strong_benchmark_recovery_quality_v1,baseline_2y_1y_5fold,4,2024-04-01,2025-03-31,not_available,241,241,1.0,0.23207840205340935,0.23207840205340935,0.0,0.630560580912863,0.3694394190871369,0.995850622406639,0.001320207468879668,0.7680482684042582,0.3733605048611708,0.0043910200726404724,0.0988924319006812,-0.09450141182804073,0.004591899542839117,0.10363256323963133,low_participation,强沪深300阶段主要问题是仓位参与不足，策略没有充分吃到指数上涨。
strong_benchmark_recovery_quality_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,not_available,242,242,1.0,0.4680275656917911,0.4680275656917911,0.0,0.6385171404958679,0.36148285950413217,0.9958677685950413,0.0013778512396694213,0.564157945442981,0.3518630600995692,0.08439477842560561,0.14476334534678603,-0.06036856692118042,0.08803143551754089,0.15117668279901686,low_participation,强沪深300阶段主要问题是仓位参与不足，策略没有充分吃到指数上涨。
