strategy_id,walk_forward_preset,fold,symbol,name,industry,valid_start,valid_end,train_end,missing_days,avg_rank,min_rank,avg_weight,total_missing_weight,in_pit_snapshot,in_pit_filtered,in_pit_scored,in_pit_selected_before_limit,in_pit_universe,pit_universe_rank,pit_universe_score,pit_liquidity_rank,pit_size_rank,pit_walk_forward_limit,snapshot_window_start,snapshot_bfq_rows,snapshot_qfq_rows,snapshot_basic_rows,valid_bfq_rows,valid_qfq_rows,valid_adj_factor_rows,valid_basic_rows,missing_dates_present_in_valid_bfq,missing_dates_present_in_valid_qfq,missing_dates_present_in_valid_adj,db_stock_metadata,db_daily_rows,db_daily_min_date,db_daily_max_date,db_daily_basic_rows,db_adj_factor_rows,classification
strong_market_effective_participation_v1,baseline_2y_1y_5fold,3,SH.600016,民生银行,银行,2023-04-03,2024-03-29,2023-03-31,241,44.50622406639004,34.0,0.005177385892116175,1.2477499999999981,True,True,True,False,False,0.0,0.7316402997502083,0.574104912572856,0.9679433805162365,300,2022-12-31,59,59,59,241,241,241,241,241,241,241,True,4900,2016-05-03,2026-06-24,2534,2534,ranked_out_or_balanced_out_of_pit_universe
strong_market_effective_participation_v1,baseline_2y_1y_5fold,3,SH.600104,上汽集团,汽车整车,2023-04-03,2024-03-29,2023-03-31,41,70.97560975609755,70.0,0.003976097560975609,0.16302,True,True,True,True,False,370.0,0.8051623646960866,0.6902581182348043,0.97751873438801,300,2022-12-31,59,59,59,241,241,241,241,41,41,41,True,4900,2016-05-03,2026-06-24,2534,2534,beyond_walk_forward_limit
strong_market_effective_participation_v1,baseline_2y_1y_5fold,3,SH.600837,,,2023-04-03,2024-03-29,2023-03-31,241,48.34854771784232,39.0,0.005018311203319492,1.2094129999999974,True,True,True,True,False,366.0,0.8064945878434637,0.7194004995836802,0.9371357202331391,300,2022-12-31,59,59,59,241,241,241,241,241,241,241,False,4220,2016-05-03,2025-02-05,2189,2224,beyond_walk_forward_limit
strong_market_effective_participation_v1,baseline_2y_1y_5fold,3,SH.601169,北京银行,银行,2023-04-03,2024-03-29,2023-03-31,78,68.32051282051282,59.0,0.004151089743589744,0.323785,True,True,True,False,False,0.0,0.729225645295587,0.5803497085761865,0.9525395503746877,300,2022-12-31,59,59,59,241,241,241,241,78,78,78,True,4884,2016-05-03,2026-06-24,2526,2534,ranked_out_or_balanced_out_of_pit_universe
strong_market_effective_participation_v1,baseline_2y_1y_5fold,4,SH.600000,浦发银行,银行,2024-04-01,2025-03-31,2024-03-29,241,40.16182572614108,30.0,0.005571742738589197,1.3427899999999964,True,True,True,True,False,313.0,0.8228039041703639,0.7147293700088732,0.9849157054125999,300,2023-12-30,58,58,58,241,241,241,241,241,241,241,True,4900,2016-05-03,2026-06-24,2516,2534,beyond_walk_forward_limit
strong_market_effective_participation_v1,baseline_2y_1y_5fold,4,SH.600150,中国船舶,船舶,2024-04-01,2025-03-31,2024-03-29,10,59.0,59.0,0.004658999999999999,0.04658999999999999,True,True,True,True,True,28.0,0.9811889973380656,0.9822537710736469,0.9795918367346939,300,2023-12-30,58,58,58,231,231,241,231,0,0,10,True,4618,2016-05-03,2026-06-24,2393,2534,universe_member_but_panel_missing
strong_market_effective_participation_v1,baseline_2y_1y_5fold,4,SH.600837,,,2024-04-01,2025-03-31,2024-03-29,54,48.425925925925924,45.0,0.004932148148148147,0.26633599999999996,True,True,True,True,True,290.0,0.8297249334516416,0.7555456965394853,0.9409937888198758,300,2023-12-30,58,58,58,186,186,221,186,0,0,34,False,4220,2016-05-03,2025-02-05,2189,2224,universe_member_but_panel_missing
strong_market_effective_participation_v1,baseline_2y_1y_5fold,4,SH.601211,国泰海通,证券,2024-04-01,2025-03-31,2024-03-29,2,71.0,71.0,0.004033,0.008066,True,True,True,True,True,170.0,0.8903283052351375,0.8438331854480923,0.9600709849157054,300,2023-12-30,58,58,58,222,222,241,222,0,0,2,True,4862,2016-05-03,2026-06-24,2515,2534,universe_member_but_panel_missing
strong_market_effective_participation_v1,baseline_2y_1y_5fold,4,SH.601229,上海银行,银行,2024-04-01,2025-03-31,2024-03-29,140,63.17857142857143,55.0,0.004323785714285714,0.6053299999999999,True,True,True,True,False,385.0,0.7840283939662822,0.6716947648624667,0.9525288376220054,300,2023-12-30,58,58,58,241,241,241,241,140,140,140,True,4636,2016-11-16,2026-06-24,2323,2323,beyond_walk_forward_limit
strong_market_effective_participation_v1,baseline_2y_1y_5fold,5,SH.600089,特变电工,电气设备,2025-04-01,2026-03-31,2025-03-31,115,51.25217391304348,38.0,0.004881365217391294,0.5613569999999988,True,True,True,True,False,331.0,0.8210368144252442,0.7520661157024794,0.9244928625093914,300,2024-12-31,58,58,58,242,242,242,242,115,115,115,True,4888,2016-05-03,2026-06-24,2528,2534,beyond_walk_forward_limit
strong_market_effective_participation_v1,baseline_2y_1y_5fold,5,SH.601009,南京银行,银行,2025-04-01,2026-03-31,2025-03-31,20,70.0,70.0,0.004027000000000001,0.08054000000000001,True,True,True,False,False,0.0,0.7549211119459054,0.6183320811419984,0.9598046581517656,300,2024-12-31,58,58,58,242,242,242,242,20,20,20,True,4896,2016-05-03,2026-06-24,2532,2534,ranked_out_or_balanced_out_of_pit_universe
strong_market_effective_participation_v1,baseline_2y_1y_5fold,5,SH.601088,中国神华,煤炭开采,2025-04-01,2026-03-31,2025-03-31,10,36.0,36.0,0.005758,0.05758,True,True,True,True,True,58.0,0.9562734785875282,0.9293764087152517,0.9966190833959429,300,2024-12-31,58,58,58,232,232,242,232,0,0,10,True,4752,2016-05-03,2026-06-24,2460,2534,universe_member_but_panel_missing
strong_market_effective_participation_v1,baseline_2y_1y_5fold,5,SH.601169,北京银行,银行,2025-04-01,2026-03-31,2025-03-31,104,55.01923076923077,48.0,0.004584788461538463,0.47681800000000013,True,True,True,True,False,302.0,0.8338842975206611,0.7426746806912096,0.9706987227648385,300,2024-12-31,58,58,58,242,242,242,242,104,104,104,True,4884,2016-05-03,2026-06-24,2526,2534,beyond_walk_forward_limit
strong_market_effective_participation_v1,baseline_2y_1y_5fold,5,SH.601229,上海银行,银行,2025-04-01,2026-03-31,2025-03-31,148,51.648648648648646,42.0,0.0047385945945945945,0.7013119999999999,True,True,True,True,False,373.0,0.8047332832456799,0.6915852742299023,0.9744552967693464,300,2024-12-31,58,58,58,242,242,242,242,148,148,148,True,4636,2016-11-16,2026-06-24,2323,2323,beyond_walk_forward_limit
strong_market_effective_participation_v1,baseline_2y_1y_5fold,5,SH.603019,中科曙光,IT设备,2025-04-01,2026-03-31,2025-03-31,10,52.8,50.0,0.0046199,0.046199,True,True,True,True,True,26.0,0.9792637114951164,0.994740796393689,0.9560480841472577,300,2024-12-31,58,58,58,232,232,242,232,0,0,10,True,4874,2016-05-03,2026-06-24,2521,2534,universe_member_but_panel_missing
strong_market_effective_participation_v1,baseline_2y_1y_5fold,5,SH.688012,DR中微公,半导体,2025-04-01,2026-03-31,2025-03-31,9,49.0,49.0,0.004705,0.042345,True,True,True,True,True,51.0,0.9598797896318556,0.9556724267468069,0.966190833959429,300,2024-12-31,58,58,58,233,233,242,233,0,0,9,True,3312,2019-07-22,2026-06-24,1661,1670,universe_member_but_panel_missing
strong_market_effective_participation_v1,baseline_2y_1y_5fold,5,SH.688041,海光信息,半导体,2025-04-01,2026-03-31,2025-03-31,10,30.0,29.0,0.006614499999999961,0.0661449999999996,True,True,True,True,True,17.0,0.9850488354620586,0.9951164537941397,0.9699474079639369,300,2024-12-31,58,58,58,232,232,242,232,0,0,10,True,1822,2022-08-12,2026-06-24,916,926,universe_member_but_panel_missing
strong_market_effective_participation_v1,baseline_2y_1y_5fold,5,SH.688981,中芯国际,半导体,2025-04-01,2026-03-31,2025-03-31,6,21.0,21.0,0.009513333333333316,0.057079999999999895,True,True,True,True,True,6.0,0.991885800150263,0.9984973703981969,0.9819684447783621,300,2024-12-31,58,58,58,236,236,242,236,0,0,6,True,2840,2020-07-16,2026-06-24,1425,1431,universe_member_but_panel_missing
strong_market_effective_participation_v1,baseline_2y_1y_5fold,5,SZ.002028,思源电气,电气设备,2025-04-01,2026-03-31,2025-03-31,36,48.638888888888886,45.0,0.005074499999999999,0.18268199999999996,True,True,True,True,False,480.0,0.7663410969196093,0.6746806912096168,0.903831705484598,300,2024-12-31,58,58,58,242,242,242,242,36,36,36,True,4900,2016-05-03,2026-06-24,2534,2534,beyond_walk_forward_limit
