status,universe_mode,universe_lookahead_guard,fold_count,symbol_count,annualized_return_mean,sharpe_mean,max_drawdown_mean,win_rate_mean,turnover_annual_mean,positive_fold_count,negative_fold_count,positive_fold_ratio,min_fold_annualized_return,min_fold_sharpe,selected_candidate,selected_candidate_eligible,selected_candidate_governance_reason,candidate_comparison,universe_fold_count,universe_symbol_count_mean,universe_symbol_count_min,universe_source,oos_fold_count,oos_annualized_return_mean,oos_sharpe_mean,oos_positive_fold_count,oos_positive_fold_ratio,oos_min_fold_annualized_return,oos_return_decay_ratio
ok,point_in_time,True,4,1,-0.07512389588338875,-0.7304120080968161,-0.167112184137096,0.44920318725099606,2.205557552836356,0,4,0.0,-0.18087116380721457,-1.8877032767212565,legacy_momentum_low_turnover_v1,True,eligible,"legacy_momentum: score=-2.8335, selection_score=-2.8335, eligible=True, ann=-0.2913, sharpe=-2.5194, mdd=-0.3367; legacy_momentum_low_turnover_v1: score=-0.8515, selection_score=-0.8515, eligible=True, ann=-0.0751, sharpe=-0.7304, mdd=-0.1671; ma_kline_baseline_v1: score=-4.9341, selection_score=-4.9341, eligible=True, ann=-0.4979, sharpe=-4.4299, mdd=-0.5106; residual_momentum_reversal_v1: score=-3.4771, selection_score=-3.4771, eligible=True, ann=-0.3242, sharpe=-3.1427, mdd=-0.3447; residual_momentum_reversal_v2: score=-4.6987, selection_score=-4.6987, eligible=True, ann=-0.4487, sharpe=-4.2381, mdd=-0.4725; quality_growth_price_v1: score=-2.4859, selection_score=-2.4859, eligible=True, ann=-0.1995, sharpe=-2.2612, mdd=-0.2499; multifactor_volume_price_filter_v1: score=-2.0736, selection_score=-2.0736, eligible=True, ann=-0.1853, sharpe=-1.8785, mdd=-0.2050",4,120.0,120,local_history_sqlite_as_of,1,-0.0073414571857095545,0.012938288989621937,0,0.0,-0.0073414571857095545,-0.9248710163779329
