primary_fold_failure,fold_count,avg_excess_ann,avg_index_ann_return,avg_pct_days_above_trend,avg_pct_days_high_vol,avg_pct_days_risk_off_context,dominant_market_context,interpretation
absolute_failure_market_weak_but_outperform,3,0.12503346708069843,-0.11444918279031106,0.2063418882229394,0.24074927855471887,0.818531609833285,absolute_loss_but_benchmark_weak_context,Negative absolute fold still outperformed the benchmark; dominant context=absolute_loss_but_benchmark_weak_context.
relative_failure_benchmark_strong,1,-0.116791871733747,0.15117668279900998,0.7933884297520661,0.2024793388429752,0.29338842975206614,relative_lag_in_strong_benchmark_context,Positive absolute folds lagged the benchmark; dominant context=relative_lag_in_strong_benchmark_context.
strategy_specific_underperformance,1,-0.0849701220645706,0.10363256323962489,0.7344398340248963,0.3236514522821577,0.5726141078838174,mixed_or_unresolved_context,Mixed diagnostic context; dominant context=mixed_or_unresolved_context.
