symbol,fold,valid_start,valid_end,annualized_return,sharpe,max_drawdown,win_rate,turnover_annual,trades,passed_min_samples,selected_params,candidate,panel_scope,final_account_assets,min_cash_assets,unfilled_orders,stale_valuation_positions
PORTFOLIO_ACCOUNT_EXECUTION,1,2021-08-24,2022-09-06,-0.07071928598999977,-0.6551785644906635,-0.18647998696025725,0.5139442231075697,0.0,615,True,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",legacy_momentum_low_turnover_v1_account_execution_v2,portfolio,929280.7140099996,402143.58970000007,1803,0
PORTFOLIO_ACCOUNT_EXECUTION,2,2022-09-07,2023-09-19,0.11777970605000165,1.04027112599428,-0.07586121818015235,0.4900398406374502,0.0,375,True,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",legacy_momentum_low_turnover_v1_account_execution_v2,portfolio,1117779.706050001,546174.0199000012,947,0
PORTFOLIO_ACCOUNT_EXECUTION,3,2023-09-20,2024-10-11,0.0946695716299959,0.7461156708165368,-0.10687441440126044,0.49800796812749004,0.0,399,True,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",legacy_momentum_low_turnover_v1_account_execution_v2,portfolio,1094669.5716299992,309034.5297599992,938,0
PORTFOLIO_ACCOUNT_EXECUTION,4,2024-10-14,2025-10-24,0.2254698867399989,1.731762672536552,-0.0916753613781206,0.5219123505976095,0.0,241,True,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",legacy_momentum_low_turnover_v1_account_execution_v2,portfolio,1225469.8867399995,384438.9534899998,1076,9
