strategy_id,walk_forward_preset,status,failure_reason,fold_count,walk_forward_start_date,walk_forward_end_date,walk_forward_expected_folds,walk_forward_actual_folds,walk_forward_fold_generation_warning,positive_fold_ratio,benchmark_status,benchmark_available_fold_count,benchmark_annualized_return_mean,excess_annualized_return_mean,excess_annualized_return_min,positive_excess_fold_ratio,negative_absolute_fold_count,negative_absolute_positive_excess_count,negative_absolute_negative_excess_count,negative_absolute_benchmark_unavailable_count,annualized_return_mean,sharpe_mean,max_drawdown_worst,turnover_annual_mean,turnover_annual_max,trades_total,parameter_unique_count,account_execution_status,industry_diagnostic_status,financial_diagnostic_status,top_industry_avg_share_mean,top_industry_p95_share_max,top_industry_max_share_max,top3_industries_avg_share_mean,industry_violation_days_total,account_annualized_return_mean,account_sharpe_mean,account_max_drawdown_worst,account_executed_order_count_total,account_unfilled_order_count_total,account_partial_fill_order_count_total,account_unfilled_or_partial_order_ratio_mean,account_partial_fill_order_ratio_mean,financial_pit_announce_coverage_mean,selected_financial_pit_announce_coverage_mean,financial_field_coverage_mean,selected_financial_field_coverage_mean,financial_missing_blocked_ratio_mean,selected_quality_score_lift_mean,selected_cash_flow_quality_component_mean,supports_paper_trade,is_return_pass,is_sharpe_pass,is_drawdown_pass,is_positive_fold_pass,is_turnover_pass,is_window_pass,price_adjustment_for_backtest,price_adjustment_status
strong_benchmark_recovery_leadership_v1,baseline_2y_1y_5fold,ok,,5,2019-04-01,2026-03-31,5,5,,0.4,available,5,-0.027813536747083468,0.023450707464706056,-0.09307722020676246,0.6,3,3,0,0,-0.004362829282377412,-0.2705488377544374,-0.07038641796410183,1.1662170634225852,2.3391031518441934,79,1,not_enabled,enabled:audited,not_applicable,0.03899625755851392,0.13085448451336304,0.13085448451336304,0.0918847989172867,1205,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,True,False,qfq_asof,qfq_asof
