strategy_id,overfit_risk_level,overfit_score,recommended_action,is_selected_candidate,fold_count,positive_fold_ratio,worst_fold_annualized_return,annualized_return_mean,sharpe_mean,max_drawdown_worst,turnover_annual_mean,parameter_unique_count,is_oos_pass,is_fold_stable,is_parameter_stable,is_cost_robust,is_market_regime_stable,main_risk_reasons
quality_low_turnover_monthly_v1,high,65,retest,True,5,0.4,-0.1173095162759012,-0.031846899024332034,-0.27091581403395587,-0.1621121784049685,1.7825385315707163,4,False,False,False,not_available,not_available,positive OOS fold ratio below 50%; mean Sharpe below 0.5; mean annualized return is non-positive; selected parameters change frequently across folds
legacy_momentum_low_turnover_v1,high,65,retest,False,5,0.2,-0.107416564323115,-0.0536063190856725,-0.4497990200217162,-0.1911009990675175,1.9625993746795074,4,False,False,False,not_available,not_available,positive OOS fold ratio below 50%; mean Sharpe below 0.5; mean annualized return is non-positive; selected parameters change frequently across folds
low_vol_low_turnover_quality_v1,high,65,retest,False,5,0.4,-0.1211189255287356,-0.046563133679916144,-0.40859290416509425,-0.1659531678015297,2.0484399355513023,4,False,False,False,not_available,not_available,positive OOS fold ratio below 50%; mean Sharpe below 0.5; mean annualized return is non-positive; selected parameters change frequently across folds
legacy_momentum,critical,85,reject,False,5,0.0,-0.3192858826094669,-0.23075120945449018,-1.8962839541007597,-0.3263466863215023,13.878878798323678,1,False,False,True,not_available,not_available,positive OOS fold ratio below 50%; worst fold annualized return below -20%; mean Sharpe below 0.5; mean annualized return is non-positive; high annual turnover increases cost sensitivity
residual_momentum_reversal_v1,critical,85,reject,False,5,0.0,-0.3835132235730991,-0.2715925976359931,-2.5252965352768495,-0.3763306116730485,28.211997580196414,3,False,False,True,not_available,not_available,positive OOS fold ratio below 50%; worst fold annualized return below -20%; mean Sharpe below 0.5; mean annualized return is non-positive; high annual turnover increases cost sensitivity
ma_kline_baseline_v1,critical,95,reject,False,5,0.0,-0.4758180770731395,-0.43498827301608023,-3.6009219926038347,-0.4646139931772093,43.86138782102138,5,False,False,False,not_available,not_available,positive OOS fold ratio below 50%; worst fold annualized return below -20%; mean Sharpe below 0.5; mean annualized return is non-positive; high annual turnover increases cost sensitivity; selected parameters change frequently across folds
multifactor_volume_price_filter_v1,critical,95,reject,False,5,0.0,-0.282299375527775,-0.19181152838226118,-1.872337827186771,-0.2737465551585858,44.305411825783466,4,False,False,False,not_available,not_available,positive OOS fold ratio below 50%; worst fold annualized return below -20%; mean Sharpe below 0.5; mean annualized return is non-positive; high annual turnover increases cost sensitivity; selected parameters change frequently across folds
quality_growth_price_v1,critical,95,reject,False,5,0.2,-0.2336137170826605,-0.09441415323126731,-1.2620037671092543,-0.2636154371591622,22.74262750019917,4,False,False,False,not_available,not_available,positive OOS fold ratio below 50%; worst fold annualized return below -20%; mean Sharpe below 0.5; mean annualized return is non-positive; high annual turnover increases cost sensitivity; selected parameters change frequently across folds
residual_momentum_reversal_v2,critical,95,reject,False,5,0.0,-0.4701810690569217,-0.4175770132677548,-3.702277494398887,-0.4588698705599827,66.753635960583,5,False,False,False,not_available,not_available,positive OOS fold ratio below 50%; worst fold annualized return below -20%; mean Sharpe below 0.5; mean annualized return is non-positive; high annual turnover increases cost sensitivity; selected parameters change frequently across folds
