strategy_id,walk_forward_preset,fold,valid_start,valid_end,market_context_label,days,available_days,asof_coverage_ratio,avg_live_exposure,avg_strategy_weight_in_benchmark,avg_strategy_weight_outside_benchmark,avg_benchmark_weight_held,avg_benchmark_weight_missed,avg_top_n_coverage_ratio,avg_top_n_weight_missed,avg_industry_l1_gap_raw,avg_industry_l1_gap_normalized,strategy_total_return,benchmark_total_return,excess_total_return,strategy_annualized_return,benchmark_annualized_return,primary_driver,plain_language_summary
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,242,242,1.0,0.13553719008264462,0.11239669421487603,0.023140495867768614,0.01678327685950413,0.9832167231404959,0.01792476741212734,0.32502906611570254,0.9927378223140495,1.6102528199999995,0.04197715672556512,0.14476334534678248,-0.10278618862121736,0.04374916268645768,0.15117668279901308,low_participation,强沪深300阶段主要问题是仓位参与不足，策略没有充分吃到指数上涨。
