strategy_id,walk_forward_preset,fold,valid_start,valid_end,admission_action,window_pass,fold_status,fold_severity,primary_fold_failure,absolute_return_status,benchmark_relative_status,risk_adjusted_status,drawdown_status,turnover_status,annualized_return,benchmark_annualized_return,excess_annualized_return,sharpe,max_drawdown,turnover_annual,negative_fold_attribution,selected_params,evidence,recommended_next_action
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2021-04-01,2022-03-31,reject,False,ok,none,clean_positive_fold,positive_absolute,positive_excess,sharpe_below_gate,drawdown_pass,turnover_pass,0.0039933298891301,-0.1796066750298938,0.1836000049190239,0.1781164810366553,-0.0183013897930863,3.8817768888888886,positive_fold,"strong_market_effective_participation@index=SH.000300,target_exposure=0.7,core_min=0.7,buy_top=35,max_w=0.08,weight_mult=1.8,max_industry_names=8,threshold_status=pre_registered_i36_first_pass",ann=0.0040 vs gate=0.0000；benchmark_ann=-0.1796；excess_ann=0.1836；sharpe=0.1781 vs gate=0.5000；max_drawdown=-0.0183 vs gate=-0.2500；turnover=3.88 vs gate=5.00,fold 本身不阻断；结合其他失败 fold 和 constraint review 决策。
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-01,2023-03-31,reject,False,ok,medium,absolute_failure_market_weak_but_outperform,negative_or_below_gate_absolute,positive_excess,sharpe_below_gate,drawdown_pass,turnover_pass,0.0,-0.0545676666771905,0.0545676666771905,0.0,0.0,0.0,positive_fold,"strong_market_effective_participation@index=SH.000300,target_exposure=0.7,core_min=0.7,buy_top=35,max_w=0.08,weight_mult=1.8,max_industry_names=8,threshold_status=pre_registered_i36_first_pass",ann=0.0000 vs gate=0.0000；benchmark_ann=-0.0546；excess_ann=0.0546；sharpe=0.0000 vs gate=0.5000；max_drawdown=0.0000 vs gate=-0.2500；turnover=0.00 vs gate=5.00,该 fold 更像市场下行背景中的相对抗跌，不应单独触发选股参数调整。
strong_market_effective_participation_v1,baseline_2y_1y_5fold,3,2023-04-03,2024-03-29,reject,False,ok,medium,absolute_failure_market_weak_but_outperform,negative_or_below_gate_absolute,positive_excess,sharpe_below_gate,drawdown_pass,turnover_pass,0.0,-0.140926059535011,0.140926059535011,0.0,0.0,0.0,positive_fold,"strong_market_effective_participation@index=SH.000300,target_exposure=0.7,core_min=0.7,buy_top=35,max_w=0.08,weight_mult=1.8,max_industry_names=8,threshold_status=pre_registered_i36_first_pass",ann=0.0000 vs gate=0.0000；benchmark_ann=-0.1409；excess_ann=0.1409；sharpe=0.0000 vs gate=0.5000；max_drawdown=0.0000 vs gate=-0.2500；turnover=0.00 vs gate=5.00,该 fold 更像市场下行背景中的相对抗跌，不应单独触发选股参数调整。
strong_market_effective_participation_v1,baseline_2y_1y_5fold,4,2024-04-01,2025-03-31,reject,False,ok,high,strategy_specific_underperformance,negative_or_below_gate_absolute,negative_excess,sharpe_below_gate,drawdown_pass,turnover_pass,0.0,0.0849701220645706,-0.0849701220645706,0.0,0.0,0.0,positive_fold,"strong_market_effective_participation@index=SH.000300,target_exposure=0.7,core_min=0.7,buy_top=35,max_w=0.08,weight_mult=1.8,max_industry_names=8,threshold_status=pre_registered_i36_first_pass",ann=0.0000 vs gate=0.0000；benchmark_ann=0.0850；excess_ann=-0.0850；sharpe=0.0000 vs gate=0.5000；max_drawdown=0.0000 vs gate=-0.2500；turnover=0.00 vs gate=5.00,先复核该 fold 的持仓、行业暴露和信号来源，再考虑策略假设调整。
strong_market_effective_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,reject,False,ok,high,strategy_specific_underperformance,negative_or_below_gate_absolute,negative_excess,sharpe_below_gate,drawdown_pass,turnover_above_gate,-0.1774652723850944,0.1510625954421074,-0.3285278678272019,-2.459410583853673,-0.1710637384100193,14.01111669421488,negative_absolute_and_negative_excess: strategy_specific_underperformance,"strong_market_effective_participation@index=SH.000300,target_exposure=0.7,core_min=0.7,buy_top=35,max_w=0.08,weight_mult=1.8,max_industry_names=8,threshold_status=pre_registered_i36_first_pass",ann=-0.1775 vs gate=0.0000；benchmark_ann=0.1511；excess_ann=-0.3285；sharpe=-2.4594 vs gate=0.5000；max_drawdown=-0.1711 vs gate=-0.2500；turnover=14.01 vs gate=5.00,该 fold 绝对和相对都失败，优先复核 alpha 与组合暴露。
