primary_fold_failure,fold_count,avg_excess_ann,avg_index_ann_return,avg_pct_days_above_trend,avg_pct_days_high_vol,avg_pct_days_risk_off_context,dominant_market_context,interpretation
absolute_failure_market_weak_but_outperform,3,0.10230167244217024,-0.11444918279031106,0.2063418882229394,0.24074927855471887,0.818531609833285,absolute_loss_but_benchmark_weak_context,Negative absolute fold still outperformed the benchmark; dominant context=absolute_loss_but_benchmark_weak_context.
relative_failure_benchmark_strong,2,-0.08938654212716375,0.12740462301931743,0.7639141318884812,0.2630653955625665,0.43300126881794176,relative_lag_in_strong_benchmark_context,Positive absolute folds lagged the benchmark; dominant context=relative_lag_in_strong_benchmark_context.
