positive_forward_20d,days,avg_forward_20d_return,tradable_ratio,avg_breadth20,avg_breadth60,avg_industry_breadth,avg_amount_ratio,avg_breadth20_delta_20d,avg_industry_breadth_delta_20d,avg_amount_delta_20d,avg_leader_persistence_20d
False,105,-0.03270167885293522,0.37142857142857144,0.6295613024351359,0.6933557278042235,0.6421401396379447,1.0044510994161915,0.08863553214860263,0.06457197994810117,-0.036925459630239764,0.047619047619047616
True,68,0.04280605704120024,0.5735294117647058,0.6508014432922344,0.7463680068320263,0.665185006080012,1.1491931328281542,0.06596351128843922,0.06649591814913929,0.0810916602460214,0.6029411764705882
