market_context_label,fold_count,daily_count,avg_strategy_ann,avg_benchmark_ann,avg_excess_ann,avg_live_holding_count,avg_target_holding_count,avg_live_exposure,avg_target_exposure,avg_live_top_industry_share,p95_live_top_industry_share,max_live_top_industry_share,avg_live_top3_industries_share,dominant_live_top_industry,avg_unknown_live_weight,interpretation
relative_lag_in_strong_benchmark_context,1,82,0.00900145039800404,0.15106259544210743,-0.1420611450441034,4.878048780487805,4.878048780487805,0.2439024390243902,0.2439024390243902,0.08536585365853659,0.15000000000000002,0.15000000000000002,0.17073170731707318,保险,0.0,"Strong benchmark context: average excess -14.21%; average live exposure 24.39%; top industry share 8.54%. This supports a holdings-breadth/concentration check, not a full CSI300 constituent attribution."
