strategy_id,walk_forward_preset,fold,valid_start,valid_end,market_context_label,benchmark_return_bucket,benchmark_trend_bucket,universe_as_of_date,date,symbol,name,industry,target_weight,live_weight,selected,rank,score,low_vol_rank_component,ret,position_ret,held_days
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-09-24,SZ.002475,立讯精密,元器件,0.05,0.05,1.0,1.0,0.8837499999999999,0.19999999999999996,0.06849315068493134,0.003424657534246567,1
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-09-24,SZ.300433,蓝思科技,元器件,0.05,0.05,1.0,,0.0,0.0,0.03832969772514794,0.0019164848862573969,1
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-09-25,SH.603501,豪威集团,半导体,0.05,0.05,1.0,,0.0,0.0,0.013930013458950175,0.0006965006729475088,2
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-09-25,SH.688008,澜起科技,半导体,0.05,0.05,1.0,,0.0,0.0,0.005446783453554982,0.00027233917267774913,2
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-09-25,SZ.000938,紫光股份,IT设备,0.05,0.05,1.0,10.0,0.3961538461538462,0.23076923076923073,0.03311475409836073,0.0016557377049180367,2
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-09-25,SZ.002241,歌尔股份,元器件,0.05,0.05,1.0,7.0,0.46923076923076923,0.3846153846153846,0.02787356321839085,0.0013936781609195426,2
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-09-25,SZ.002475,立讯精密,元器件,0.05,0.05,1.0,,0.0,0.0,-0.020797720797720798,-0.0010398860398860398,2
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-09-25,SZ.300433,蓝思科技,元器件,0.05,0.05,1.0,,0.0,0.0,0.009003601440576103,0.0004501800720288052,2
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-09-26,SH.603501,豪威集团,半导体,0.05,0.05,1.0,,0.0,0.0,0.0023893276697417587,0.00011946638348708793,3
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-09-26,SH.688008,澜起科技,半导体,0.05,0.05,1.0,,0.0,0.0,-0.025622254758418506,-0.0012811127379209254,3
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-09-26,SZ.000938,紫光股份,IT设备,0.05,0.05,1.0,,0.0,0.0,-0.050142811805775955,-0.002507140590288798,3
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-09-26,SZ.002241,歌尔股份,元器件,0.05,0.05,1.0,,0.0,0.0,-0.02264467430807937,-0.0011322337154039686,3
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-09-26,SZ.002475,立讯精密,元器件,0.05,0.05,1.0,,0.0,0.0,-0.06531859179517008,-0.003265929589758504,3
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-09-26,SZ.300433,蓝思科技,元器件,0.05,0.05,1.0,,0.0,0.0,-0.04878048780487798,-0.0024390243902438994,3
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-09-29,SH.603501,豪威集团,半导体,0.05,0.05,1.0,,0.0,0.0,-0.007150897172746973,-0.00035754485863734867,4
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-09-29,SH.688008,澜起科技,半导体,0.05,0.05,1.0,2.0,0.7363636363636363,0.09090909090909094,0.07926371149511624,0.0039631855747558125,4
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-09-29,SZ.000938,紫光股份,IT设备,0.05,0.05,1.0,,0.0,0.0,0.006348145673237493,0.00031740728366187466,4
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-09-29,SZ.002241,歌尔股份,元器件,0.05,0.05,1.0,,0.0,0.0,0.011155606407322827,0.0005577803203661414,4
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-09-29,SZ.002475,立讯精密,元器件,0.05,0.05,1.0,,0.0,0.0,0.008560311284046662,0.00042801556420233314,4
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-09-29,SZ.300433,蓝思科技,元器件,0.05,0.05,1.0,,0.0,0.0,0.01938711694809281,0.0009693558474046405,4
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-09-30,SH.603501,豪威集团,半导体,0.05,0.05,1.0,,0.0,0.0,0.008136045348449361,0.00040680226742246807,5
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-09-30,SH.688008,澜起科技,半导体,0.05,0.05,1.0,2.0,0.8412499999999999,0.15000000000000002,0.07761921336581978,0.0038809606682909895,5
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-09-30,SZ.000938,紫光股份,IT设备,0.05,0.05,1.0,,0.0,0.0,0.0019920318725099584,9.960159362549793e-05,5
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-09-30,SZ.002241,歌尔股份,元器件,0.05,0.05,1.0,7.0,0.63625,0.4,0.06082036775106059,0.0030410183875530295,5
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-09-30,SZ.002475,立讯精密,元器件,0.05,0.05,1.0,,0.0,0.0,-0.0016975308641975495,-8.487654320987748e-05,5
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-09-30,SZ.300433,蓝思科技,元器件,0.05,0.05,1.0,,0.0,0.0,0.02699386503067447,0.0013496932515337234,5
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-10-09,SH.603501,豪威集团,半导体,0.05,0.05,1.0,12.0,0.5580357142857142,0.6071428571428572,-0.0076073294965930405,-0.00038036647482965203,6
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-10-09,SH.688008,澜起科技,半导体,0.05,0.05,1.0,,0.0,0.0,0.014728682170542573,0.0007364341085271287,6
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-10-09,SZ.000938,紫光股份,IT设备,0.05,0.05,1.0,,0.0,0.0,0.02882703777335993,0.0014413518886679966,6
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-10-09,SZ.002241,歌尔股份,元器件,0.05,0.05,1.0,4.0,0.7651785714285714,0.2857142857142857,0.05573333333333341,0.002786666666666671,6
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-10-09,SZ.002475,立讯精密,元器件,0.05,0.05,1.0,5.0,0.75625,0.0,0.00942958726232801,0.0004714793631164005,6
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-10-09,SZ.300433,蓝思科技,元器件,0.05,0.05,1.0,,0.0,0.0,0.011648745519713177,0.0005824372759856589,6
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-10-10,SH.603501,豪威集团,半导体,0.05,0.05,1.0,13.0,0.4347826086956521,0.8695652173913043,-0.05465937874950011,-0.0027329689374750057,7
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-10-10,SH.688008,澜起科技,半导体,0.05,0.05,1.0,,0.0,0.0,-0.0446906035141329,-0.002234530175706645,7
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-10-10,SZ.000938,紫光股份,IT设备,0.05,0.05,1.0,,0.0,0.0,-0.05668276972624808,-0.0028341384863124043,7
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-10-10,SZ.002241,歌尔股份,元器件,0.05,0.05,1.0,9.0,0.5978260869565216,0.13043478260869568,-0.09396312200050527,-0.004698156100025264,7
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-10-10,SZ.002475,立讯精密,元器件,0.05,0.05,1.0,,0.0,0.0,-0.06891271056661563,-0.0034456355283307817,7
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-10-10,SZ.300433,蓝思科技,元器件,0.05,0.05,1.0,,0.0,0.0,-0.05816356657809252,-0.002908178328904626,7
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-10-13,SH.603501,豪威集团,半导体,0.05,0.05,1.0,,0.0,0.0,-0.024679170779861925,-0.0012339585389930963,8
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-10-13,SH.688008,澜起科技,半导体,0.05,0.05,1.0,,0.0,0.0,-0.013394642143142677,-0.0006697321071571339,8
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-10-13,SZ.000938,紫光股份,IT设备,0.05,0.05,1.0,,0.0,0.0,-0.009559576647319767,-0.0004779788323659884,8
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-10-13,SZ.002241,歌尔股份,元器件,0.05,0.05,1.0,14.0,0.42261904761904756,0.0,-0.06802341789796484,-0.0034011708948982425,8
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-10-13,SZ.002475,立讯精密,元器件,0.05,0.05,1.0,,0.0,0.0,-0.05016447368421051,-0.0025082236842105254,8
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-10-13,SZ.300433,蓝思科技,元器件,0.05,0.05,1.0,,0.0,0.0,-0.05235109717868336,-0.002617554858934168,8
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-10-14,SH.603501,豪威集团,半导体,0.05,0.05,1.0,,0.0,0.0,-0.048004626951995255,-0.002400231347599763,9
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-10-14,SH.688008,澜起科技,半导体,0.05,0.05,1.0,,0.0,0.0,-0.007092198581560405,-0.0003546099290780203,9
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-10-14,SZ.000938,紫光股份,IT设备,0.05,0.05,1.0,,0.0,0.0,-0.03929679420889354,-0.001964839710444677,9
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-10-14,SZ.002241,歌尔股份,元器件,0.05,0.05,1.0,,0.0,0.0,-0.04217768471432837,-0.0021088842357164183,9
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-10-14,SZ.002475,立讯精密,元器件,0.05,0.05,1.0,,0.0,0.0,-0.047445887445887625,-0.0023722943722943816,9
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-10-14,SZ.300433,蓝思科技,元器件,0.05,0.05,1.0,,0.0,0.0,-0.031094938802514127,-0.0015547469401257065,9
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-10-15,SH.603501,豪威集团,半导体,0.05,0.05,1.0,,0.0,0.0,0.016783110571081394,0.0008391555285540697,10
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-10-15,SH.688008,澜起科技,半导体,0.05,0.05,1.0,,0.0,0.0,-0.016666666666666607,-0.0008333333333333305,10
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-10-15,SZ.000938,紫光股份,IT设备,0.05,0.05,1.0,,0.0,0.0,0.020093290276282705,0.0010046645138141353,10
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-10-15,SZ.002241,歌尔股份,元器件,0.05,0.05,1.0,,0.0,0.0,0.043410368519674725,0.0021705184259837363,10
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-10-15,SZ.002475,立讯精密,元器件,0.05,0.05,1.0,,0.0,0.0,0.057989456462461675,0.0028994728231230837,10
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-10-15,SZ.300433,蓝思科技,元器件,0.05,0.05,1.0,,0.0,0.0,0.005121201775350137,0.00025606008876750687,10
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-10-16,SH.603501,豪威集团,半导体,0.05,0.05,1.0,,0.0,0.0,-0.00858914033908409,-0.0004294570169542045,11
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-10-16,SH.688008,澜起科技,半导体,0.05,0.05,1.0,,0.0,0.0,0.0003459010722932643,1.7295053614663215e-05,11
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-10-16,SZ.000938,紫光股份,IT设备,0.05,0.05,1.0,,0.0,0.0,-0.006683081252198408,-0.0003341540626099204,11
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-10-16,SZ.002241,歌尔股份,元器件,0.05,0.05,1.0,,0.0,0.0,-0.016162825501346845,-0.0008081412750673422,11
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-10-16,SZ.002475,立讯精密,元器件,0.05,0.05,1.0,,0.0,0.0,0.01718213058419238,0.0008591065292096189,11
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-10-16,SZ.300433,蓝思科技,元器件,0.05,0.05,1.0,,0.0,0.0,-0.0288722826086959,-0.001443614130434795,11
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-10-17,SH.603501,豪威集团,半导体,0.05,0.05,1.0,,0.0,0.0,-0.04120837727889126,-0.002060418863944563,12
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-10-17,SH.688008,澜起科技,半导体,0.05,0.05,1.0,,0.0,0.0,-0.045643153526971014,-0.002282157676348551,12
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-10-17,SZ.000938,紫光股份,IT设备,0.05,0.05,1.0,,0.0,0.0,-0.04072237960339942,-0.0020361189801699708,12
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-10-17,SZ.002241,歌尔股份,元器件,0.05,0.05,1.0,,0.0,0.0,-0.05080620626711274,-0.002540310313355637,12
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-10-17,SZ.002475,立讯精密,元器件,0.05,0.05,1.0,,0.0,0.0,-0.0626689189189189,-0.003133445945945945,12
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-10-17,SZ.300433,蓝思科技,元器件,0.05,0.05,1.0,,0.0,0.0,-0.04337180832458898,-0.002168590416229449,12
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-10-20,SH.603501,豪威集团,半导体,0.05,0.05,1.0,,0.0,0.0,-0.0005500117859668086,-2.750058929834043e-05,13
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-10-20,SH.688008,澜起科技,半导体,0.05,0.05,1.0,,0.0,0.0,-0.020652173913043192,-0.0010326086956521598,13
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-10-20,SZ.000938,紫光股份,IT设备,0.05,0.05,1.0,,0.0,0.0,0.010335917312661591,0.0005167958656330796,13
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-10-20,SZ.002241,歌尔股份,元器件,0.05,0.05,1.0,,0.0,0.0,-0.02532051282051284,-0.0012660256410256421,13
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-10-20,SZ.002475,立讯精密,元器件,0.05,0.05,1.0,,0.0,0.0,0.02991530005406373,0.0014957650027031867,13
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-10-20,SZ.300433,蓝思科技,元器件,0.05,0.05,1.0,,0.0,0.0,0.006581352833638254,0.00032906764168191274,13
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-10-21,SH.603501,豪威集团,半导体,0.05,0.05,1.0,,0.0,0.0,0.020597484276729583,0.0010298742138364792,14
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-10-21,SH.688008,澜起科技,半导体,0.05,0.05,1.0,,0.0,0.0,0.028486866444690895,0.0014243433222345448,14
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-10-21,SZ.000938,紫光股份,IT设备,0.05,0.05,1.0,,0.0,0.0,0.024844720496894457,0.001242236024844723,14
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-10-21,SZ.002241,歌尔股份,元器件,0.05,0.05,1.0,,0.0,0.0,0.0608352515619861,0.0030417625780993053,14
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-10-21,SZ.002475,立讯精密,元器件,0.05,0.05,1.0,,0.0,0.0,0.06999125109361315,0.0034995625546806576,14
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-10-21,SZ.300433,蓝思科技,元器件,0.05,0.05,1.0,,0.0,0.0,0.05085361423901169,0.0025426807119505847,14
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-10-22,SH.603501,豪威集团,半导体,0.05,0.05,1.0,,0.0,0.0,-0.006239408411646941,-0.00031197042058234706,15
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,strong_up,mostly_above_trend,2025-03-31,2025-10-22,SH.688008,澜起科技,半导体,0.05,0.05,1.0,,0.0,0.0,-0.017562905073861157,-0.0008781452536930579,15
