market_context_label,fold_count,daily_count,avg_strategy_ann,avg_benchmark_ann,avg_excess_ann,avg_live_holding_count,avg_target_holding_count,avg_live_exposure,avg_target_exposure,avg_live_top_industry_share,p95_live_top_industry_share,max_live_top_industry_share,avg_live_top3_industries_share,dominant_live_top_industry,avg_unknown_live_weight,interpretation
absolute_loss_but_benchmark_weak_context,1,10,-0.006491377323505021,-0.1796066750298938,0.17311529770638878,24.0,24.0,0.48999999999999994,0.48999999999999994,0.13498705797998306,0.19637840505148263,0.19700468494548043,0.2494638707738665,白酒,0.0,Control context: average excess 17.31%; average live exposure 49.00%; top industry share 13.50%.
mixed_or_unresolved_context,1,72,-0.15828883400579985,0.15106259544210743,-0.3093514294479073,30.11111111111111,30.11111111111111,0.5930555555555554,0.5930555555555554,0.09974372158599945,0.1477393168237903,0.1658390647100737,0.2428616426488125,电气设备,0.0,Control context: average excess -30.94%; average live exposure 59.31%; top industry share 9.97%.
