symbol,fold,valid_start,valid_end,annualized_return,sharpe,max_drawdown,win_rate,turnover_annual,trades,passed_min_samples,selected_params,candidate,panel_scope,final_account_assets,min_cash_assets,unfilled_orders,stale_valuation_positions
PORTFOLIO_ACCOUNT_EXECUTION,1,2021-08-24,2022-09-06,-0.010685743999999331,-0.05209291190234307,-0.1411070487039332,0.5179282868525896,0.0,613,True,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",legacy_momentum_low_turnover_v1_account_execution_v2,portfolio,989314.2560000008,424835.6800000003,1762,0
PORTFOLIO_ACCOUNT_EXECUTION,2,2022-09-07,2023-09-19,0.12193616600000134,1.0673077213162732,-0.07157633692522758,0.49800796812749004,0.0,370,True,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",legacy_momentum_low_turnover_v1_account_execution_v2,portfolio,1121936.1660000004,549227.2405000003,932,0
PORTFOLIO_ACCOUNT_EXECUTION,3,2023-09-20,2024-10-11,0.16327592550000092,1.191023920961931,-0.10171447361450514,0.5059760956175299,0.0,391,True,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",legacy_momentum_low_turnover_v1_account_execution_v2,portfolio,1163275.9255000004,329837.06875000003,915,0
PORTFOLIO_ACCOUNT_EXECUTION,4,2024-10-14,2025-10-24,0.29524467399999965,2.1390303143593665,-0.08623489981724752,0.5338645418326693,0.0,239,True,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",legacy_momentum_low_turnover_v1_account_execution_v2,portfolio,1295244.6740000006,399490.4889999999,1065,9
