symbol,fold,train_start,train_end,valid_start,valid_end,annualized_return,sharpe,max_drawdown,win_rate,turnover_annual,trades,passed_min_samples,selected_params,candidate,strategy_id,strategy_display_name,strategy_category,panel_scope,supports_brief,supports_paper_trade,constraint_mode,industry_constraint_enabled,constraint_status,avg_industries,top_industry_avg_share,top_industry_p95_share,top_industry_max_share,top3_industries_avg_share,industry_constraint_violation_days,unknown_industry_weight_avg,account_execution_status,account_execution_enabled,financial_diagnostic_status,quality_explain_rows,quality_selected_rows,financial_pit_announce_coverage,selected_financial_pit_announce_coverage,financial_field_coverage_mean,selected_financial_field_coverage_mean,financial_missing_blocked_ratio,quality_score_mean,selected_quality_score_mean,selected_quality_score_lift,roe_coverage,cash_flow_coverage,profit_growth_coverage,revenue_growth_coverage,low_debt_coverage,selected_quality_roe_component_mean,selected_quality_cash_flow_component_mean,selected_quality_profit_growth_component_mean,selected_quality_revenue_growth_component_mean,selected_quality_low_debt_component_mean,target_days,live_days,avg_target_holdings,avg_live_holdings,trade_days,first_target_date,first_target_symbols,universe_mode,universe_as_of_date,universe_symbol_count,universe_snapshot_count,universe_source,candidate_summary,selected_candidate,selected_candidate_eligible,selected_candidate_governance_reason,is_selected_candidate,candidate_eligible_for_selection,candidate_governance_reason,walk_forward_preset,walk_forward_train_years,walk_forward_validate_years,walk_forward_start_date,walk_forward_end_date,walk_forward_expected_folds,walk_forward_actual_folds,walk_forward_fold_generation_warning,status,failure_reason
PORTFOLIO,1,2019-04-01,2021-03-31,2021-04-01,2022-03-31,-0.5384850560483759,-3.8882583612151627,-0.5313770142745058,0.3925619834710744,25.925925925925924,53,True,"sleeve_composite_v1:w=0.55/0.25/0.2,mom20,top_n=10,max_w=0.1",sleeve_composite_v1,sleeve_composite_v1,Sleeve Composite V1,sleeve_composite,portfolio,False,False,audit,True,audited,8.413223140495868,0.1857438016528926,0.30000000000000004,0.5,0.3964876033057852,59,0.0,not_enabled,False,available,29123,2430,1.0,1.0,1.0,1.0,0.0,0.5041719603062871,0.6250730846603829,0.12090112435409583,1.0,1.0,1.0,1.0,1.0,0.6570993415501095,0.6142935982372303,0.6558966799386281,0.6124960778061661,0.5468720992616898,243,242,10.0,10.0,242,2021-04-01,"['SH.600900', 'SH.600585', 'SZ.300760', 'SH.601398', 'SZ.300124']",point_in_time,2021-03-31,120,4224,local_history_sqlite_as_of,"sleeve_composite_v1: score=-3.7489, selection_score=-3.7489, eligible=True, ann=-0.4274, sharpe=-3.3133, mdd=-0.4439",sleeve_composite_v1,True,eligible,True,True,eligible,baseline_2y_1y_5fold,2,1,2019-04-01,2026-03-31,5,5,,ok,
PORTFOLIO,2,2020-04-01,2022-03-31,2022-04-01,2023-03-31,-0.4937683304139513,-4.35354485567449,-0.4938457847721678,0.36363636363636365,34.22222222222222,65,True,"sleeve_composite_v1:w=0.55/0.25/0.2,mom20,top_n=10,max_w=0.1",sleeve_composite_v1,sleeve_composite_v1,Sleeve Composite V1,sleeve_composite,portfolio,False,False,audit,True,audited,7.9421487603305785,0.17417355371900828,0.30000000000000004,0.6000000000000001,0.35991735537190084,90,0.0,not_enabled,False,available,29142,2430,1.0,1.0,1.0,1.0,0.0,0.5041692402717727,0.6153767990683056,0.11120755879653288,1.0,1.0,1.0,1.0,1.0,0.6599726875126141,0.6105055881249063,0.6061977713244746,0.5786798337595483,0.5816156390714199,243,242,10.0,10.0,242,2022-04-01,"['SH.600256', 'SH.601899', 'SH.600760', 'SZ.300122', 'SH.600887']",point_in_time,2022-03-31,120,4720,local_history_sqlite_as_of,"sleeve_composite_v1: score=-3.7489, selection_score=-3.7489, eligible=True, ann=-0.4274, sharpe=-3.3133, mdd=-0.4439",sleeve_composite_v1,True,eligible,True,True,eligible,baseline_2y_1y_5fold,2,1,2019-04-01,2026-03-31,5,5,,ok,
PORTFOLIO,3,2021-04-01,2023-03-31,2023-04-03,2024-03-29,-0.4857567273339394,-4.577821812990875,-0.48759749450782186,0.31666666666666665,44.962655601659755,91,True,"sleeve_composite_v1:w=0.55/0.25/0.2,mom20,top_n=10,max_w=0.1",sleeve_composite_v1,sleeve_composite_v1,Sleeve Composite V1,sleeve_composite,portfolio,False,False,audit,True,audited,7.745833333333334,0.23250000000000004,0.4,0.5,0.4691666666666667,109,0.0,not_enabled,False,available,28915,2410,1.0,1.0,1.0,1.0,0.0,0.5041673871692893,0.6442716912491138,0.14010430407982444,1.0,1.0,1.0,1.0,1.0,0.7212997896253938,0.5850999860525122,0.6581953839627137,0.6505083278124527,0.5443095412438834,241,240,10.0,10.0,240,2023-04-03,"['SH.601088', 'SH.600089', 'SH.601985', 'SH.600900', 'SH.601398']",point_in_time,2023-03-31,120,5089,local_history_sqlite_as_of,"sleeve_composite_v1: score=-3.7489, selection_score=-3.7489, eligible=True, ann=-0.4274, sharpe=-3.3133, mdd=-0.4439",sleeve_composite_v1,True,eligible,True,True,eligible,baseline_2y_1y_5fold,2,1,2019-04-01,2026-03-31,5,5,,ok,
PORTFOLIO,4,2022-04-01,2024-03-29,2024-04-01,2025-03-31,-0.4157368082908286,-2.6550983544055207,-0.40186908509696573,0.3416666666666667,33.46058091286307,64,True,"sleeve_composite_v1:w=0.55/0.25/0.2,mom20,top_n=10,max_w=0.1",sleeve_composite_v1,sleeve_composite_v1,Sleeve Composite V1,sleeve_composite,portfolio,False,False,audit,True,audited,7.9125,0.21333333333333337,0.4,0.5,0.4589583333333334,87,0.0,not_enabled,False,available,28910,2410,1.0,1.0,1.0,1.0,0.0,0.5041681079211345,0.6352047956111905,0.13103668769005594,1.0,1.0,1.0,1.0,1.0,0.7056913885886305,0.5988239071562235,0.6537438398595953,0.6168577763055431,0.5363677545707078,241,240,10.0,10.0,240,2024-04-01,"['SZ.300896', 'SH.600919', 'SZ.002594', 'SZ.002027', 'SZ.002920']",point_in_time,2024-03-29,120,5347,local_history_sqlite_as_of,"sleeve_composite_v1: score=-3.7489, selection_score=-3.7489, eligible=True, ann=-0.4274, sharpe=-3.3133, mdd=-0.4439",sleeve_composite_v1,True,eligible,True,True,eligible,baseline_2y_1y_5fold,2,1,2019-04-01,2026-03-31,5,5,,ok,
PORTFOLIO,5,2023-04-03,2025-03-31,2025-04-01,2026-03-31,-0.20334243304531496,-1.0916509108979309,-0.3047336509120435,0.42738589211618255,27.595041322314053,52,True,"sleeve_composite_v1:w=0.55/0.25/0.2,mom20,top_n=10,max_w=0.1",sleeve_composite_v1,sleeve_composite_v1,Sleeve Composite V1,sleeve_composite,portfolio,False,False,audit,True,audited,7.941908713692946,0.2105809128630706,0.4,0.6000000000000001,0.4470954356846474,86,0.0,not_enabled,False,available,28955,2420,1.0,1.0,1.0,1.0,0.0,0.5041788982904507,0.622214076434608,0.11803517814415732,1.0,1.0,1.0,1.0,1.0,0.7136441769241665,0.5698361112549796,0.6257032304797532,0.5868127936144342,0.5399402397883092,242,241,10.0,10.0,241,2025-04-01,"['SH.600809', 'SH.603993', 'SZ.000568', 'SH.600519', 'SH.601919']",point_in_time,2025-03-31,120,5390,local_history_sqlite_as_of,"sleeve_composite_v1: score=-3.7489, selection_score=-3.7489, eligible=True, ann=-0.4274, sharpe=-3.3133, mdd=-0.4439",sleeve_composite_v1,True,eligible,True,True,eligible,baseline_2y_1y_5fold,2,1,2019-04-01,2026-03-31,5,5,,ok,
PORTFOLIO,1,2019-04-01,2022-03-31,2022-04-01,2023-03-31,-0.4937683304139513,-4.35354485567449,-0.4938457847721678,0.36363636363636365,34.22222222222222,65,True,"sleeve_composite_v1:w=0.55/0.25/0.2,mom20,top_n=10,max_w=0.1",sleeve_composite_v1,sleeve_composite_v1,Sleeve Composite V1,sleeve_composite,portfolio,False,False,audit,True,audited,7.9421487603305785,0.17417355371900828,0.30000000000000004,0.6000000000000001,0.35991735537190084,90,0.0,not_enabled,False,available,29142,2430,1.0,1.0,1.0,1.0,0.0,0.5041692402717727,0.6153767990683056,0.11120755879653288,1.0,1.0,1.0,1.0,1.0,0.6599726875126141,0.6105055881249063,0.6061977713244746,0.5786798337595483,0.5816156390714199,243,242,10.0,10.0,242,2022-04-01,"['SH.600256', 'SH.601899', 'SH.600760', 'SZ.300122', 'SH.600887']",point_in_time,2022-03-31,120,4720,local_history_sqlite_as_of,"sleeve_composite_v1: score=-3.5804, selection_score=-3.5804, eligible=True, ann=-0.3997, sharpe=-3.1695, mdd=-0.4220",sleeve_composite_v1,True,eligible,True,True,eligible,quality_3y_1y_4fold,3,1,2019-04-01,2026-03-31,4,4,,ok,
PORTFOLIO,2,2020-04-01,2023-03-31,2023-04-03,2024-03-29,-0.4857567273339394,-4.577821812990875,-0.48759749450782186,0.31666666666666665,44.962655601659755,91,True,"sleeve_composite_v1:w=0.55/0.25/0.2,mom20,top_n=10,max_w=0.1",sleeve_composite_v1,sleeve_composite_v1,Sleeve Composite V1,sleeve_composite,portfolio,False,False,audit,True,audited,7.745833333333334,0.23250000000000004,0.4,0.5,0.4691666666666667,109,0.0,not_enabled,False,available,28915,2410,1.0,1.0,1.0,1.0,0.0,0.5041673871692893,0.6442716912491138,0.14010430407982444,1.0,1.0,1.0,1.0,1.0,0.7212997896253938,0.5850999860525122,0.6581953839627137,0.6505083278124527,0.5443095412438834,241,240,10.0,10.0,240,2023-04-03,"['SH.601088', 'SH.600089', 'SH.601985', 'SH.600900', 'SH.601398']",point_in_time,2023-03-31,120,5089,local_history_sqlite_as_of,"sleeve_composite_v1: score=-3.5804, selection_score=-3.5804, eligible=True, ann=-0.3997, sharpe=-3.1695, mdd=-0.4220",sleeve_composite_v1,True,eligible,True,True,eligible,quality_3y_1y_4fold,3,1,2019-04-01,2026-03-31,4,4,,ok,
PORTFOLIO,3,2021-04-01,2024-03-29,2024-04-01,2025-03-31,-0.4157368082908286,-2.6550983544055207,-0.40186908509696573,0.3416666666666667,33.46058091286307,64,True,"sleeve_composite_v1:w=0.55/0.25/0.2,mom20,top_n=10,max_w=0.1",sleeve_composite_v1,sleeve_composite_v1,Sleeve Composite V1,sleeve_composite,portfolio,False,False,audit,True,audited,7.9125,0.21333333333333337,0.4,0.5,0.4589583333333334,87,0.0,not_enabled,False,available,28910,2410,1.0,1.0,1.0,1.0,0.0,0.5041681079211345,0.6352047956111905,0.13103668769005594,1.0,1.0,1.0,1.0,1.0,0.7056913885886305,0.5988239071562235,0.6537438398595953,0.6168577763055431,0.5363677545707078,241,240,10.0,10.0,240,2024-04-01,"['SZ.300896', 'SH.600919', 'SZ.002594', 'SZ.002027', 'SZ.002920']",point_in_time,2024-03-29,120,5347,local_history_sqlite_as_of,"sleeve_composite_v1: score=-3.5804, selection_score=-3.5804, eligible=True, ann=-0.3997, sharpe=-3.1695, mdd=-0.4220",sleeve_composite_v1,True,eligible,True,True,eligible,quality_3y_1y_4fold,3,1,2019-04-01,2026-03-31,4,4,,ok,
PORTFOLIO,4,2022-04-01,2025-03-31,2025-04-01,2026-03-31,-0.20334243304531496,-1.0916509108979309,-0.3047336509120435,0.42738589211618255,27.595041322314053,52,True,"sleeve_composite_v1:w=0.55/0.25/0.2,mom20,top_n=10,max_w=0.1",sleeve_composite_v1,sleeve_composite_v1,Sleeve Composite V1,sleeve_composite,portfolio,False,False,audit,True,audited,7.941908713692946,0.2105809128630706,0.4,0.6000000000000001,0.4470954356846474,86,0.0,not_enabled,False,available,28955,2420,1.0,1.0,1.0,1.0,0.0,0.5041788982904507,0.622214076434608,0.11803517814415732,1.0,1.0,1.0,1.0,1.0,0.7136441769241665,0.5698361112549796,0.6257032304797532,0.5868127936144342,0.5399402397883092,242,241,10.0,10.0,241,2025-04-01,"['SH.600809', 'SH.603993', 'SZ.000568', 'SH.600519', 'SH.601919']",point_in_time,2025-03-31,120,5390,local_history_sqlite_as_of,"sleeve_composite_v1: score=-3.5804, selection_score=-3.5804, eligible=True, ann=-0.3997, sharpe=-3.1695, mdd=-0.4220",sleeve_composite_v1,True,eligible,True,True,eligible,quality_3y_1y_4fold,3,1,2019-04-01,2026-03-31,4,4,,ok,
