strategy_id,walk_forward_preset,fold,valid_start,valid_end,market_context_label,days,available_days,asof_coverage_ratio,avg_live_exposure,avg_strategy_weight_in_benchmark,avg_strategy_weight_outside_benchmark,avg_benchmark_weight_held,avg_benchmark_weight_missed,avg_top_n_coverage_ratio,avg_top_n_weight_missed,avg_industry_l1_gap_raw,avg_industry_l1_gap_normalized,strategy_total_return,benchmark_total_return,excess_total_return,strategy_annualized_return,benchmark_annualized_return,primary_driver,plain_language_summary
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,242,242,1.0,0.08264462809917354,0.08264462809917354,0.0,0.00929840082644628,0.9907015991735537,0.009061617198312631,0.3278517272727273,0.9960791115702478,1.7152659624999997,0.014021947021059411,0.14476334534678226,-0.13074139832572285,0.014605577650573132,0.15117668279901286,low_participation,强沪深300阶段主要问题是仓位参与不足，策略没有充分吃到指数上涨。
