strategy_id,walk_forward_preset,fold,valid_start,valid_end,daily_count,asof_available_day_count,asof_coverage_ratio,avg_core_weight_sum,avg_reachable_core_weight_sum,min_reachable_core_weight_sum,avg_reachable_core_weight_ratio,avg_top_n_weight_sum,avg_reachable_top_n_weight_sum,min_reachable_top_n_weight_sum,avg_reachable_top_n_weight_ratio,avg_reachable_core_member_count,min_reachable_core_member_count,main_status
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2021-04-01,2022-03-31,243,243,1.0,0.600504012345679,0.5939006625514403,0.572539,0.988979028463457,0.3435388641975308,0.342817695473251,0.3195400000000001,0.9978469698030934,62.27160493827161,58.0,core_reachability_below_threshold
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-01,2023-03-31,243,243,1.0,0.5986729135802468,0.5779643950617284,0.564996,0.965410427501142,0.3270957283950617,0.3270330041152263,0.30758,0.9998077281162032,64.48559670781893,60.0,core_reachability_below_threshold
strong_market_effective_participation_v1,baseline_2y_1y_5fold,3,2023-04-03,2024-03-29,241,241,1.0,0.5976936058091288,0.5809136348547718,0.5730269999999998,0.971926970646384,0.31508621576763485,0.31508621576763485,0.30732,1.0,68.9045643153527,66.0,core_reachability_below_threshold
strong_market_effective_participation_v1,baseline_2y_1y_5fold,4,2024-04-01,2025-03-31,241,241,1.0,0.5986870580912863,0.5858180290456431,0.5790369999999999,0.9785041179895884,0.32540123651452285,0.32540123651452285,0.31817,1.0,67.68879668049793,64.0,core_reachability_below_threshold
strong_market_effective_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,242,242,1.0,0.5983902190082645,0.5890015495867769,0.57704,0.9843151045230178,0.33083729752066127,0.33083729752066127,0.31415,1.0,66.01239669421487,63.0,core_reachability_below_threshold
