date,trade_cash_flow,exposure,daily_pnl,buy_amount,sell_amount,buy_cost,sell_cost,trade_cost,net_daily_pnl,account_total_assets,stock_assets,cash_assets,profit,profit_rate,fold,selected_params,strategy_daily_return,fold_start_asset,fold_end_asset,strategy_asset,strategy_profit_rate_continuous,benchmark_daily_return,benchmark_asset,benchmark_profit_rate_continuous,excess_asset,excess_profit_rate
2022-04-26,0.0,0.2886921517663191,-5775.545713667892,0.0,0.0,0.0,0.0,0.0,-5775.545713667892,877165.7236224221,253230.8602082174,623934.8634142047,-122834.27637757792,-0.1228342763775779,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.006541256949072816,1000000.0,972398.7682129578,877165.7236224215,-0.12283427637757849,-0.008070963666246378,774103.5392020689,-0.22589646079793102,103062.18442035257,0.10306218442035253
2022-04-27,-233677.8871886178,0.5203114837368257,1342.0148351405433,473319.8097528,241700.47778229343,1282.6966844300878,775.8585336811619,2058.55521811125,-716.5403829707066,876449.1832394514,456026.574951248,420422.6082882034,-123550.81676054862,-0.1235508167605485,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.0008168814212342612,1000000.0,972398.7682129578,876449.1832394509,-0.12355081676054913,0.02944409796729497,796896.3196471644,-0.20310368035283555,79552.86359228648,0.07955286359228642
2022-04-28,0.0,0.5203114837368257,7912.395452130945,0.0,0.0,0.0,0.0,0.0,7912.395452130945,884361.5786915823,460143.4851688587,424218.0935227236,-115638.42130841767,-0.1156384213084177,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.009027785755799211,1000000.0,972398.7682129578,884361.5786915818,-0.11563842130841817,0.006563916684208193,802127.0806952806,-0.1978729193047194,82234.49799630127,0.08223449799630123
2022-04-29,0.0,0.5203114837368257,-14930.02691186435,0.0,0.0,0.0,0.0,0.0,-14930.02691186435,869431.5517797179,452375.2207141158,417056.3310656021,-130568.4482202821,-0.1305684482202821,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.016882265434861488,1000000.0,972398.7682129578,869431.5517797174,-0.13056844822028257,0.024260987322467287,821587.4756310366,-0.1784125243689635,47844.07614868088,0.047844076148680914
2022-05-05,0.0,0.5203114837368257,3884.4141858195153,0.0,0.0,0.0,0.0,0.0,3884.4141858195153,873315.9659655375,454396.326022588,418919.6399429495,-126684.03403446251,-0.1266840340344625,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.004467763077919296,1000000.0,972398.7682129578,873315.965965537,-0.12668403403446304,-0.001501404298547837,820353.940663491,-0.179646059336509,52962.02530204598,0.05296202530204597
2022-05-06,0.0,0.5203114837368257,-2697.6524069350894,0.0,0.0,0.0,0.0,0.0,-2697.6524069350894,870618.3135586024,452992.7064961293,417625.607062473,-129381.68644139764,-0.1293816864413977,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.0030889763980812557,1000000.0,972398.7682129578,870618.3135586019,-0.12938168644139814,-0.02528296523124718,799612.9605043794,-0.20038703949562064,71005.35305422253,0.07100535305422251
2022-05-09,0.0,0.5203114837368257,-3699.12461729212,0.0,0.0,0.0,0.0,0.0,-3699.12461729212,866919.1889413103,451068.0094779787,415851.1794633316,-133080.81105868972,-0.1330808110586897,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.004248847697875924,1000000.0,972398.7682129578,866919.1889413098,-0.13308081105869018,-0.00802799821941147,793193.6690812319,-0.2068063309187681,73725.51986007788,0.07372551986007791
2022-05-10,0.0,0.5203114837368257,-1175.0798509167098,0.0,0.0,0.0,0.0,0.0,-1175.0798509167098,865744.1090903935,450456.6019372389,415287.5071531546,-134255.89090960647,-0.1342558909096064,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.0013554664216762768,1000000.0,972398.7682129578,865744.1090903931,-0.134255890909607,0.01094278699348017,801873.4184465648,-0.1981265815534352,63870.690643828246,0.06387069064382822
2022-05-11,0.0,0.5203114837368257,-3781.2606772828153,0.0,0.0,0.0,0.0,0.0,-3781.2606772828153,861962.8484131107,448489.1685838462,413473.6798292645,-138037.1515868893,-0.1380371515868893,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.004367642398694027,1000000.0,972398.7682129578,861962.8484131102,-0.13803715158688978,0.014426498837971646,813441.6443859845,-0.18655835561401546,48521.20402712573,0.048521204027125675
2022-05-12,0.0,0.5203114837368257,-2800.4511163776115,0.0,0.0,0.0,0.0,0.0,-2800.4511163776115,859162.3972967331,447032.0617083513,412130.3355883818,-140837.6027032669,-0.1408376027032668,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.003248923223933886,1000000.0,972398.7682129578,859162.3972967326,-0.1408376027032674,-0.004446210410369189,809824.9116784877,-0.1901750883215123,49337.48561824497,0.049337485618244914
2022-05-13,0.0,0.5203114837368257,19548.42524084685,0.0,0.0,0.0,0.0,0.0,19548.42524084685,878710.8225375799,457203.3318501347,421507.4906874452,-121289.17746242008,-0.12128917746242,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.022752887349765327,1000000.0,972398.7682129578,878710.8225375795,-0.12128917746242052,0.007542804023502381,815933.2622806287,-0.18406673771937132,62777.56025695079,0.0627775602569508
2022-05-16,0.0,0.5203114837368257,-1714.6903835011128,0.0,0.0,0.0,0.0,0.0,-1714.6903835011128,876996.1321540788,456311.158752546,420684.9734015328,-123003.8678459212,-0.1230038678459212,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.0019513705072499166,1000000.0,972398.7682129578,876996.1321540783,-0.12300386784592166,-0.008037908037908048,809374.8657533467,-0.19062513424665328,67621.26640073163,0.06762126640073163
2022-05-17,0.0,0.5203114837368257,-186.28931140672933,0.0,0.0,0.0,0.0,0.0,-186.28931140672933,876809.8428426721,456214.2302845237,420595.61255814845,-123190.15715732786,-0.1231901571573278,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.0002124174834717829,1000000.0,972398.7682129578,876809.8428426717,-0.12319015715732828,0.012473019355295323,819470.2141195778,-0.18052978588042223,57339.62872309389,0.05733962872309395
2022-05-18,0.0,0.5203114837368257,-6525.661836926144,0.0,0.0,0.0,0.0,0.0,-6525.661836926144,870284.181005746,452818.8534917879,417465.32751395815,-129715.818994254,-0.129715818994254,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.007442505225271567,1000000.0,972398.7682129578,870284.1810057455,-0.12971581899425444,-0.0034898611794133005,816610.3768316364,-0.1833896231683636,53673.80417410913,0.05367380417410916
2022-05-19,0.0,0.5203114837368257,3387.243475856473,0.0,0.0,0.0,0.0,0.0,3387.243475856473,873671.4244816024,454581.2751704886,419090.1493111138,-126328.5755183976,-0.1263285755183976,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.0038921119673138715,1000000.0,972398.7682129578,873671.4244816019,-0.12632857551839805,0.0019263961361855042,818183.4919063338,-0.18181650809366612,55487.93257526809,0.05548793257526807
2022-05-20,0.0,0.5203114837368257,4237.076742154808,0.0,0.0,0.0,0.0,0.0,4237.076742154808,877908.5012237573,456785.874856906,421122.62636685127,-122091.49877624272,-0.1220914987762427,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.004849737124765108,1000000.0,972398.7682129578,877908.5012237567,-0.12209149877624326,0.019501950195019546,834139.6656158784,-0.16586033438412162,43768.83560787828,0.043768835607878365
2022-05-23,0.0,0.5203114837368257,-3760.448263666354,0.0,0.0,0.0,0.0,0.0,-3760.448263666354,874148.0529600909,454829.2704413222,419318.7825187688,-125851.94703990908,-0.1258519470399091,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.004283417074130713,1000000.0,972398.7682129578,874148.0529600903,-0.12585194703990965,-0.00579262311163431,829307.808910501,-0.17069219108949907,44840.24404958938,0.04484024404958942
2022-05-24,0.0,0.5203114837368257,4528.05561255901,0.0,0.0,0.0,0.0,0.0,4528.05561255901,878676.1085726499,457185.2697755356,421490.8387971143,-121323.89142735011,-0.1213238914273501,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.005179964191678765,1000000.0,972398.7682129578,878676.1085726493,-0.12132389142735067,-0.023391827290711875,809908.7838736279,-0.19009121612637214,68767.32469902141,0.06876732469902147
2022-05-25,0.0,0.5203114837368257,4911.370523541465,0.0,0.0,0.0,0.0,0.0,4911.370523541465,883587.4790961914,459740.7122598208,423846.7668363706,-116412.52090380865,-0.1164125209038086,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.0055895118526889664,1000000.0,972398.7682129578,883587.4790961908,-0.11641252090380927,0.006069484611595843,814824.5127741451,-0.18517548722585486,68762.96632204566,0.0687629663220456
2022-05-26,0.0,0.5203114837368257,5239.035025230255,0.0,0.0,0.0,0.0,0.0,5239.035025230255,888826.5141214216,462466.6423471475,426359.8717742741,-111173.4858785784,-0.1111734858785783,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.005929277122157961,1000000.0,972398.7682129578,888826.514121421,-0.111173485878579,0.002475409095245462,816841.5367840952,-0.1831584632159048,71984.9773373258,0.07198497733732578
2022-05-27,0.0,0.5203114837368257,10423.37908107929,0.0,0.0,0.0,0.0,0.0,10423.37908107929,899249.8932025009,467890.0461823753,431359.8470201256,-100750.10679749912,-0.100750106797499,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.01172712437745238,1000000.0,972398.7682129578,899249.8932025004,-0.10075010679749963,0.002068599362891499,818531.2546666701,-0.1814687453333299,80718.63853583031,0.08071863853583028
2022-05-30,216993.198340699,0.3011744675068678,5141.298398152132,243308.795128495,462445.8113584528,659.3668347982214,1484.4510544606337,2143.817889258855,2997.480508893277,902247.373711394,271733.8723369991,630513.5013743951,-97752.62628860584,-0.0977526262886058,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.003333312054359272,1000000.0,972398.7682129578,902247.3737113936,-0.09775262628860648,0.006927748481743379,824201.8333234467,-0.17579816667655335,78045.54038794688,0.07804554038794687
2022-05-31,0.0,0.3011744675068678,4676.379410982651,0.0,0.0,0.0,0.0,0.0,4676.379410982651,906923.7531223767,273142.2784159619,633781.474706415,-93076.24687762314,-0.0930762468776231,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.005183034661266461,1000000.0,972398.7682129578,906923.7531223763,-0.09307624687762373,0.015512457123568524,836987.2289240432,-0.1630127710759568,69936.52419833303,0.06993652419833307
2022-06-01,0.0,0.3011744675068678,5314.132851259802,0.0,0.0,0.0,0.0,0.0,5314.132851259802,912237.8859736366,274742.7595477008,637495.1264259359,-87762.11402636336,-0.0877621140263633,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.005859514466309168,1000000.0,972398.7682129578,912237.8859736362,-0.0877621140263638,-0.0020383622712342175,835281.1457350996,-0.1647188542649004,76956.74023853661,0.0769567402385366
2022-06-02,0.0,0.3011744675068678,9239.966097218645,0.0,0.0,0.0,0.0,0.0,9239.966097218645,921477.8520708552,277525.60141681216,643952.2506540432,-78522.14792914467,-0.0785221479291446,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.010128899752235965,1000000.0,972398.7682129578,921477.8520708549,-0.07852214792914514,0.0015649567249056417,836588.3245813046,-0.1634116754186954,84889.5274895503,0.08488952748955025
2022-06-06,0.0,0.3011744675068678,15486.48686443296,0.0,0.0,0.0,0.0,0.0,15486.48686443296,936964.3389352884,282189.73585175985,654774.6030835283,-63035.66106471175,-0.0630356610647117,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.016806141167289068,1000000.0,972398.7682129578,936964.338935288,-0.06303566106471203,0.018711013627349615,852241.740123027,-0.147758259876973,84722.59881226101,0.08472259881226096
2022-06-07,0.0,0.3011744675068678,195.07277230324507,0.0,0.0,0.0,0.0,0.0,195.07277230324507,937159.4117075916,282248.4867900834,654910.9249175081,-62840.5882924085,-0.0628405882924084,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.00020819658144621833,1000000.0,972398.7682129578,937159.4117075913,-0.06284058829240868,0.0031300331965944395,854909.2850611355,-0.1450907149388645,82250.12664645573,0.08225012664645581
2022-06-08,0.0,0.3011744675068678,1254.4642565307267,0.0,0.0,0.0,0.0,0.0,1254.4642565307267,938413.8759641222,282626.29939455044,655787.5765695719,-61586.12403587776,-0.0615861240358777,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.0013385815058346573,1000000.0,972398.7682129578,938413.875964122,-0.06158612403587804,0.009734083409705052,863231.043349652,-0.13676895665034805,75182.83261447004,0.07518283261447001
2022-06-09,0.0,0.3011744675068678,-8543.006879296583,0.0,0.0,0.0,0.0,0.0,-8543.006879296583,929870.8690848256,280053.3638467708,649817.5052380548,-70129.13091517438,-0.0701291309151743,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.00910366640787319,1000000.0,972398.7682129578,929870.8690848253,-0.0701291309151747,-0.010460186596079057,854201.4855606866,-0.14579851443931346,75669.38352413871,0.07566938352413877
2022-06-10,0.0,0.3011744675068678,9838.6500797745,0.0,0.0,0.0,0.0,0.0,9838.6500797745,939709.5191646002,283016.51404553326,656693.0051190669,-60290.48083539982,-0.0602904808353997,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.01058066276391445,1000000.0,972398.7682129578,939709.5191645998,-0.06029048083540012,0.015164033556291479,867154.6255515629,-0.13284537444843714,72554.89361303695,0.07255489361303702
2022-06-13,0.0,0.3011744675068678,797.5209263771355,0.0,0.0,0.0,0.0,0.0,797.5209263771355,940507.0400909772,283256.7069858605,657250.3331051167,-59492.95990902279,-0.0594929599090228,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.0008486887810672528,1000000.0,972398.7682129578,940507.040090977,-0.059492959909023035,-0.011710336660383569,856999.9529497452,-0.14300004705025482,83507.08714123175,0.08350708714123178
2022-06-14,0.0,0.3011744675068678,-3368.9010857394637,0.0,0.0,0.0,0.0,0.0,-3368.9010857394637,937138.1390052378,282242.0799952796,654896.0590099583,-62861.86099476216,-0.0628618609947622,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.003582005176073433,1000000.0,972398.7682129578,937138.1390052376,-0.06286186099476243,0.007867568954611048,863742.4591736757,-0.13625754082632424,73395.67983156187,0.07339567983156181
2022-06-15,0.0,0.3011744675068678,-4151.774982483255,0.0,0.0,0.0,0.0,0.0,-4151.774982483255,932986.3640227546,280991.67137572187,651994.6926470327,-67013.6359772454,-0.0670136359772454,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.00443026999935181,1000000.0,972398.7682129578,932986.3640227542,-0.06701363597724574,0.013241566820058281,875179.7626621454,-0.12482023733785452,57806.60136060882,0.05780660136060878
2022-06-16,0.0,0.3011744675068678,429.9219682749928,0.0,0.0,0.0,0.0,0.0,429.9219682749928,933416.2859910296,281121.15289558657,652295.133095443,-66583.71400897042,-0.0665837140089704,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.0004608019847378575,1000000.0,972398.7682129578,933416.2859910293,-0.06658371400897067,-0.00658217669965544,869419.1748203407,-0.1305808251796593,63997.111170688644,0.06399711117068863
2022-06-17,0.0,0.3011744675068678,5020.663311890454,0.0,0.0,0.0,0.0,0.0,5020.663311890454,938436.94930292,282633.24849507643,655803.7008078436,-61563.050697079976,-0.06156305069708,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.005378804063355114,1000000.0,972398.7682129578,938436.9493029198,-0.061563050697080235,0.013877451141866226,881484.4969407116,-0.11851550305928837,56952.45236220816,0.05695245236220814
2022-06-20,0.0,0.3011744675068678,1830.136459432674,0.0,0.0,0.0,0.0,0.0,1830.136459432674,940267.0857623528,283184.438868711,657082.6468936417,-59732.91423764732,-0.0597329142376473,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.0019501965057877602,1000000.0,972398.7682129578,940267.0857623524,-0.059732914237647594,0.004963982696842173,885860.17073106,-0.11413982926894006,54406.915031292476,0.05440691503129247
2022-06-21,0.0,0.3011744675068678,-6109.733180108989,0.0,0.0,0.0,0.0,0.0,-6109.733180108989,934157.3525822436,281344.34323158266,652813.0093506611,-65842.64741775626,-0.0658426474177562,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.006497869884656726,1000000.0,972398.7682129578,934157.3525822433,-0.0658426474177567,-0.0011222903961040087,884865.9783691574,-0.11513402163084263,49291.37421308586,0.04929137421308594
2022-06-22,0.0,0.3011744675068678,2953.068053222158,0.0,0.0,0.0,0.0,0.0,2953.068053222158,937110.420635466,282233.7319300233,654876.6887054425,-62889.57936453412,-0.0628895793645341,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.003161210523108693,1000000.0,972398.7682129578,937110.4206354656,-0.06288957936453432,-0.012703528089939575,873625.0585571129,-0.12637494144288708,63485.362078352715,0.06348536207835276
2022-06-23,0.0,0.3011744675068678,7999.444590720112,0.0,0.0,0.0,0.0,0.0,7999.444590720112,945109.865226186,284642.96039498417,660466.9048312018,-54890.134773814,-0.0548901347738139,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.008536288162600325,1000000.0,972398.7682129578,945109.8652261855,-0.054890134773814436,0.017154417859701843,888611.5878643082,-0.11138841213569184,56498.27736187738,0.0564982773618774
2022-06-24,0.0,0.3011744675068678,-126.98838374133244,0.0,0.0,0.0,0.0,0.0,-126.98838374133244,944982.8768424446,284604.7147361313,660378.1621063133,-55017.12315755536,-0.0550171231575553,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.00013436362100716082,1000000.0,972398.7682129578,944982.8768424442,-0.0550171231575558,0.01171533283608217,899021.9683781379,-0.10097803162186214,45960.90846430627,0.04596090846430634
2022-06-27,0.0,0.3011744675068678,7265.177437518886,0.0,0.0,0.0,0.0,0.0,7265.177437518886,952248.0542799636,286792.800682219,665455.2535977445,-47751.945720036514,-0.0477519457200364,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.007688157759847103,1000000.0,972398.7682129578,952248.054279963,-0.04775194572003694,0.01126111264070695,909145.9560305143,-0.09085404396948571,43102.098249448696,0.04310209824944877
2022-06-28,15166.23753451047,0.2849061046995034,1741.1563429347916,177348.6196355341,193616.98244289856,480.6147592122974,621.5105136417044,1102.1252728540017,639.03107008079,952887.0853500444,271483.3477055443,681403.7376445,-47112.914649955695,-0.0471129146499557,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.0006710762675845583,1000000.0,972398.7682129578,952887.085350044,-0.04711291464995604,0.010408931970676827,918609.1944382519,-0.08139080556174805,34277.890911792056,0.03427789091179201
2022-06-29,0.0,0.2849061046995034,-14300.45420140826,0.0,0.0,0.0,0.0,0.0,-14300.45420140826,938586.631148636,267409.0610035875,671177.5701450487,-61413.36885136389,-0.0614133688513638,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.015007501330711381,1000000.0,972398.7682129578,938586.6311486355,-0.0614133688513645,-0.015401334366621389,904461.3870824556,-0.0955386129175444,34125.24406617996,0.034125244066179894
2022-06-30,0.0,0.2849061046995034,5458.515252806752,0.0,0.0,0.0,0.0,0.0,5458.515252806752,944045.1464014428,268964.2253217075,675080.9210797353,-55954.85359855718,-0.0559548535985572,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.005815675475929982,1000000.0,972398.7682129578,944045.1464014424,-0.055954853598557674,0.014396022943166997,917482.0339621033,-0.08251796603789674,26563.11243933905,0.026563112439339065
2022-07-01,0.0,0.2849061046995034,3902.590254088844,0.0,0.0,0.0,0.0,0.0,3902.590254088844,947947.7366555316,270076.0971092381,677871.6395462935,-52052.26334446832,-0.0520522633444683,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.004133902143308221,1000000.0,972398.7682129578,947947.736655531,-0.052052263344468996,-0.004078028811529966,913740.5157935447,-0.08625948420645524,34207.22086198628,0.03420722086198624
2022-07-04,0.0,0.2849061046995034,8297.520171307497,0.0,0.0,0.0,0.0,0.0,8297.520171307497,956245.2568268392,272440.111259911,683805.1455669282,-43754.74317316082,-0.0437547431731608,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.008753140970178652,1000000.0,972398.7682129578,956245.2568268387,-0.0437547431731613,0.006561861947916858,919736.3549144001,-0.08026364508559991,36508.90191243857,0.03650890191243861
2022-07-05,0.0,0.2849061046995034,-1331.9034032136904,0.0,0.0,0.0,0.0,0.0,-1331.9034032136904,954913.3534236256,272060.6438494653,682852.7095741602,-45086.64657637454,-0.0450866465763745,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.0013928470689970052,1000000.0,972398.7682129578,954913.3534236251,-0.045086646576374845,-0.001443495706211828,918408.7194352344,-0.08159128056476561,36504.63398839068,0.03650463398839077
2022-07-06,0.0,0.2849061046995034,-4059.392048637208,0.0,0.0,0.0,0.0,0.0,-4059.392048637208,950853.9613749882,270904.0982734399,679949.8631015483,-49146.0386250118,-0.0491460386250117,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.0042510579981768215,1000000.0,972398.7682129578,950853.9613749877,-0.04914603862501232,-0.014605059761133576,904995.3052027366,-0.09500469479726337,45858.656172251096,0.045858656172251044
2022-07-07,0.0,0.2849061046995034,11175.286614059238,0.0,0.0,0.0,0.0,0.0,11175.286614059238,962029.2479890474,274088.00565155206,687941.2423374953,-37970.752010952565,-0.0379707520109525,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.011752894837709027,1000000.0,972398.7682129578,962029.2479890471,-0.0379707520109529,0.0044078056587182335,908984.3486301227,-0.09101565136987733,53044.89935892436,0.053044899358924424
2022-07-08,0.0,0.2849061046995034,-7645.395715922177,0.0,0.0,0.0,0.0,0.0,-7645.395715922177,954383.8522731252,271909.78573924245,682474.0665338829,-45616.14772687468,-0.0456161477268747,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.00794715517423572,1000000.0,972398.7682129578,954383.8522731249,-0.04561614772687517,-0.003305974834982739,905979.2692481583,-0.0940207307518417,48404.58302496653,0.04840458302496653
2022-07-11,0.0,0.2849061046995034,-8809.72818158602,0.0,0.0,0.0,0.0,0.0,-8809.72818158602,945574.1240915392,269399.8403995653,676174.283691974,-54425.8759084607,-0.0544258759084607,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.009230801800138688,1000000.0,972398.7682129578,945574.1240915387,-0.05442587590846126,-0.01674501781528992,890808.6302443146,-0.10919136975568544,54765.49384722416,0.05476549384722418
2022-07-12,0.0,0.2849061046995034,-8827.72510176063,0.0,0.0,0.0,0.0,0.0,-8827.72510176063,936746.3989897788,266884.76762746467,669861.6313623141,-63253.60101022129,-0.0632536010102212,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.00933583616222744,1000000.0,972398.7682129578,936746.3989897784,-0.0632536010102216,-0.009415287671484585,882421.4107303232,-0.11757858926967679,54324.98825945519,0.0543249882594552
2022-07-13,0.0,0.2849061046995034,9704.247643017516,0.0,0.0,0.0,0.0,0.0,9704.247643017516,946450.6466327962,269649.5670224761,676801.07961032,-53549.35336720385,-0.0535493533672039,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.010359524897541883,1000000.0,972398.7682129578,946450.6466327958,-0.05354935336720423,0.0018174989915662465,884025.210754462,-0.11597478924553795,62425.43587833375,0.06242543587833371
