交易日期,账户总资产,股票资产,现金资产,交易动作,股票代码,股票名称,成交价,成交量,收益额,收益率,收益类型,交易原因,成交约束,折号,成交金额,交易成本,目标权重,实际权重,动量分数,当日排名,策略参数,折年化收益,折Sharpe
2021-08-25 15:00:00,999504.0971000001,182990.0,816514.0971000001,买,SZ.002837,英维克,10.47,1700,-495.90289999987,-0.0004959028999999004,,调仓买入-新进前N、满足动量阈值,账户级撮合-100股整手/现金约束,1,17799.0,48.23528999999999,0.018133242137088387,0.017807830955013298,0.6207430340557276,2.0,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.032600949745115515,-0.2618497239069419
2021-08-25 15:00:00,999504.0971000001,182990.0,816514.0971000001,买,SH.600875,东方电气,14.23,1900,-495.90289999987,-0.0004959028999999004,,调仓买入-新进前N、满足动量阈值,账户级撮合-100股整手/现金约束,1,27037.0,73.27027,0.027250155571379133,0.027050414378936714,0.5090137857900319,3.0,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.032600949745115515,-0.2618497239069419
2021-08-25 15:00:00,999504.0971000001,182990.0,816514.0971000001,买,SZ.002466,天齐锂业,118.5,100,-495.90289999987,-0.0004959028999999004,,调仓买入-新进前N、满足动量阈值,账户级撮合-100股整手/现金约束,1,11850.0,32.113499999999995,0.019926794572250734,0.011855879364959132,0.4488323755960386,4.0,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.032600949745115515,-0.2618497239069419
2021-08-25 15:00:00,999504.0971000001,182990.0,816514.0971000001,买,SZ.300390,天华新能,60.92,200,-495.90289999987,-0.0004959028999999004,,调仓买入-新进前N、满足动量阈值,账户级撮合-100股整手/现金约束,1,12184.0,33.01864,0.014584768253507845,0.01219004507870566,0.42236749941629714,5.0,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.032600949745115515,-0.2618497239069419
2021-08-25 15:00:00,999504.0971000001,182990.0,816514.0971000001,买,SH.605117,德业股份,26.19,500,-495.90289999987,-0.0004959028999999004,,调仓买入-新进前N、满足动量阈值,账户级撮合-100股整手/现金约束,1,13095.0,35.487449999999995,0.014694558972054489,0.013101497070391547,0.39160467587672687,7.0,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.032600949745115515,-0.2618497239069419
2021-08-25 15:00:00,999504.0971000001,182990.0,816514.0971000001,买,SZ.002709,天赐材料,67.95,300,-495.90289999987,-0.0004959028999999004,,调仓买入-新进前N、满足动量阈值,账户级撮合-100股整手/现金约束,1,20385.0,55.24334999999999,0.02448372665177484,0.020395113996176533,0.38843481814466707,8.0,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.032600949745115515,-0.2618497239069419
2021-08-25 15:00:00,999504.0971000001,182990.0,816514.0971000001,买,SH.600673,东阳光,5.68,5100,-495.90289999987,-0.0004959028999999004,,调仓买入-满足动量阈值,账户级撮合-100股整手/现金约束,1,28968.0,78.50327999999999,0.02956668964518097,0.028982372442543133,0.29977116704805473,11.0,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.032600949745115515,-0.2618497239069419
2021-08-25 15:00:00,999504.0971000001,182990.0,816514.0971000001,买,SH.600176,中国巨石,16.24,2000,-495.90289999987,-0.0004959028999999004,,调仓买入-满足动量阈值,账户级撮合-100股整手/现金约束,1,32479.999999999996,88.02079999999998,0.03260158351853076,0.03249611491762638,0.2919649960222752,12.0,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.032600949745115515,-0.2618497239069419
2021-08-25 15:00:00,999504.0971000001,182990.0,816514.0971000001,买,SZ.002594,比亚迪,95.96,200,-495.90289999987,-0.0004959028999999004,,调仓买入-满足动量阈值,账户级撮合-100股整手/现金约束,1,19192.0,52.01031999999999,0.024430856332316148,0.019201522090489084,0.26246546507038526,14.0,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.032600949745115515,-0.2618497239069419
2021-08-27 15:00:00,999955.5193000002,183842.0,816113.5193000002,卖,SH.600673,东阳光,5.92,100,-44.48069999984,-4.448069999984927e-05,超时卖/调仓卖,持仓不变,账户级撮合-卖出回款,1,592.0,1.9003199999999998,0.02956668964518097,0.029601316687287167,0.2649572649572651,10.0,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.032600949745115515,-0.2618497239069419
2021-08-27 15:00:00,999955.5193000002,183842.0,816113.5193000002,买,SZ.002837,英维克,9.88,100,-44.48069999984,-4.448069999984927e-05,,持仓不变,账户级撮合-100股整手/现金约束,1,988.0000000000001,2.67748,0.018133242137088387,0.017784791079956588,0.29488859764089126,7.0,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.032600949745115515,-0.2618497239069419
2021-08-30 15:00:00,1005562.0834200002,186829.0,818733.0834200002,卖,SH.600673,东阳光,6.57,400,5562.0834200001555,0.005562083420000086,超时卖/调仓卖,持仓不变,账户级撮合-卖出回款,1,2628.0,8.43588,0.02956668964518097,0.03005483251438088,0.2610364683301345,11.0,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.032600949745115515,-0.2618497239069419
2021-08-31 15:00:00,1006596.2653800001,185746.0,820850.2653800001,卖,SH.600673,东阳光,7.08,300,6596.2653800001135,0.0065962653800000215,超时卖/调仓卖,持仓不变,账户级撮合-卖出回款,1,2124.0,6.81804,0.02956668964518097,0.03024449925661813,0.3615384615384616,10.0,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.032600949745115515,-0.2618497239069419
2021-09-01 15:00:00,1006579.7940700002,183021.0,823558.7940700002,卖,SZ.002837,英维克,11.26,100,6579.794070000178,0.006579794070000089,超时卖/调仓卖,持仓不变,账户级撮合-卖出回款,1,1126.0,3.61446,0.018133242137088387,0.019016872892511902,0.09320388349514563,25.0,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.032600949745115515,-0.2618497239069419
2021-09-01 15:00:00,1006579.7940700002,183021.0,823558.7940700002,卖,SH.600673,东阳光,7.84,500,6579.794070000178,0.006579794070000089,超时卖/调仓卖,持仓不变,账户级撮合-卖出回款,1,3920.0,12.5832,0.02956668964518097,0.02959725614949925,0.4332723948811701,4.0,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.032600949745115515,-0.2618497239069419
2021-09-01 15:00:00,1006579.7940700002,183021.0,823558.7940700002,买,SH.605117,德业股份,23.15,100,6579.794070000178,0.006579794070000089,,持仓不变,账户级撮合-100股整手/现金约束,1,2315.0,6.273649999999999,0.014694558972054489,0.013799204078831383,0.1081857348013402,21.0,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.032600949745115515,-0.2618497239069419
2021-09-02 15:00:00,1016116.4063400002,189953.0,826163.4063400002,卖,SH.600673,东阳光,8.16,100,16116.40634000022,0.01611640634000011,超时卖/调仓卖,持仓不变,账户级撮合-卖出回款,1,816.0,2.61936,0.02956668964518097,0.029713131105470535,0.5055350553505535,5.0,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.032600949745115515,-0.2618497239069419
2021-09-02 15:00:00,1016116.4063400002,189953.0,826163.4063400002,卖,SH.600176,中国巨石,17.97,100,16116.40634000022,0.01611640634000011,超时卖/调仓卖,持仓不变,账户级撮合-卖出回款,1,1797.0,5.768369999999999,0.03260158351853076,0.03360146513427665,0.22829801777170178,12.0,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.032600949745115515,-0.2618497239069419
2021-09-03 15:00:00,1014453.8854900002,199949.0,814504.8854900002,卖,SH.600673,东阳光,9.04,300,14453.885490000248,0.014453885490000262,超时卖/调仓卖,持仓不变,账户级撮合-卖出回款,1,2711.9999999999995,8.705519999999998,0.02956668964518097,0.030298075092052047,0.6142857142857143,3.0,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.032600949745115515,-0.2618497239069419
2021-09-03 15:00:00,1014453.8854900002,199949.0,814504.8854900002,买,SZ.002709,天赐材料,61.3,100,14453.885490000248,0.014453885490000262,,持仓不变,账户级撮合-100股整手/现金约束,1,6130.0,16.612299999999998,0.02448372665177484,0.024170640332415286,0.019966722129783676,41.0,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.032600949745115515,-0.2618497239069419
2021-09-03 15:00:00,1014453.8854900002,199949.0,814504.8854900002,买,SZ.002594,比亚迪,81.93,100,14453.885490000248,0.014453885490000262,,持仓不变,账户级撮合-100股整手/现金约束,1,8193.0,22.20303,0.024430856332316148,0.0242287997035251,-0.16729342412846826,97.0,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.032600949745115515,-0.2618497239069419
2021-09-07 15:00:00,1022173.2380900002,203741.0,818432.2380900002,卖,SH.600176,中国巨石,19.7,200,22173.23809000023,0.022173238090000158,超时卖/调仓卖,持仓不变,账户级撮合-卖出回款,1,3940.0,12.6474,0.03260158351853076,0.0327635265256781,0.3274932614555255,10.0,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.032600949745115515,-0.2618497239069419
2021-09-08 15:00:00,1023259.8149600002,206240.0,817019.8149600002,卖,SH.600875,东方电气,16.27,100,23259.81496000022,0.02325981496000029,超时卖/调仓卖,持仓不变,账户级撮合-卖出回款,1,1627.0,5.22267,0.027250155571379133,0.028620297183413586,0.41232638888888884,9.0,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.032600949745115515,-0.2618497239069419
2021-09-08 15:00:00,1023259.8149600002,206240.0,817019.8149600002,买,SH.605117,德业股份,20.37,100,23259.81496000022,0.02325981496000029,,持仓不变,账户级撮合-100股整手/现金约束,1,2037.0,5.520269999999999,0.014694558972054489,0.013934877331772667,-0.05211726384364812,66.0,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.032600949745115515,-0.2618497239069419
2021-09-08 15:00:00,1023259.8149600002,206240.0,817019.8149600002,买,SZ.002837,英维克,9.89,100,23259.81496000022,0.02325981496000029,,持仓不变,账户级撮合-100股整手/现金约束,1,989.0,2.6801899999999996,0.018133242137088387,0.017397341066008626,-0.21632329635499203,108.0,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.032600949745115515,-0.2618497239069419
2021-09-09 15:00:00,1025435.9732100002,206796.0,818639.9732100002,卖,SH.600875,东方电气,16.57,100,25435.9732100002,0.02543597321000024,超时卖/调仓卖,持仓不变,账户级撮合-卖出回款,1,1657.0,5.318969999999999,0.027250155571379133,0.027470267023908316,0.45350877192982453,8.0,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.032600949745115515,-0.2618497239069419
2021-09-09 15:00:00,1025435.9732100002,206796.0,818639.9732100002,卖,SH.600673,东阳光,9.21,100,25435.9732100002,0.02543597321000024,超时卖/调仓卖,持仓不变,账户级撮合-卖出回款,1,921.0000000000001,2.95641,0.02956668964518097,0.029639100630396733,0.6129597197898426,5.0,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.032600949745115515,-0.2618497239069419
2021-09-09 15:00:00,1025435.9732100002,206796.0,818639.9732100002,买,SZ.002837,英维克,9.47,100,25435.9732100002,0.02543597321000024,,持仓不变,账户级撮合-100股整手/现金约束,1,947.0000000000001,2.56637,0.018133242137088387,0.017546683040263494,-0.21800165152766304,107.0,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.032600949745115515,-0.2618497239069419
2021-09-14 15:00:00,1030071.8431700002,212960.0,817111.8431700002,买,SH.600875,东方电气,15.24,100,30071.84317000024,0.030071843170000223,,持仓不变,账户级撮合-100股整手/现金约束,1,1524.0,4.130039999999999,0.027250155571379133,0.026631152168550925,0.19811320754716988,22.0,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.032600949745115515,-0.2618497239069419
2021-09-15 15:00:00,1033502.2842700003,216224.0,817278.2842700003,卖,SH.600673,东阳光,10.17,200,33502.284270000295,0.03350228427000035,超时卖/调仓卖,持仓不变,账户级撮合-卖出回款,1,2034.0,6.529139999999999,0.02956668964518097,0.030505012402820813,0.8626373626373627,1.0,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.032600949745115515,-0.2618497239069419
2021-09-15 15:00:00,1033502.2842700003,216224.0,817278.2842700003,买,SH.600176,中国巨石,18.56,100,33502.284270000295,0.03350228427000035,,持仓不变,账户级撮合-100股整手/现金约束,1,1855.9999999999998,5.029759999999999,0.03260158351853076,0.03232503740772791,0.15855181023720344,24.0,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.032600949745115515,-0.2618497239069419
2021-09-16 15:00:00,1020583.0319300003,204095.0,816488.0319300003,卖,SZ.002837,英维克,10.36,100,20583.03193000029,0.020583031930000217,超时卖/调仓卖,持仓不变,账户级撮合-卖出回款,1,1036.0,3.32556,0.018133242137088387,0.018271908719406406,-0.021718602455146452,59.0,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.032600949745115515,-0.2618497239069419
2021-09-16 15:00:00,1020583.0319300003,204095.0,816488.0319300003,买,SH.600673,东阳光,9.09,200,20583.03193000029,0.020583031930000217,,持仓不变,账户级撮合-100股整手/现金约束,1,1818.0,4.92678,0.02956668964518097,0.029392023051052873,0.6740331491712708,3.0,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.032600949745115515,-0.2618497239069419
2021-09-17 15:00:00,1025631.9407000003,208184.0,817447.9407000003,卖,SH.600673,东阳光,9.63,100,25631.94070000027,0.0256319407000003,超时卖/调仓卖,持仓不变,账户级撮合-卖出回款,1,963.0000000000001,3.09123,0.02956668964518097,0.0300458661407989,0.7637362637362639,1.0,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.032600949745115515,-0.2618497239069419
2021-09-22 15:00:00,1030466.4003800002,219378.0,811088.4003800002,卖,SH.600875,东方电气,17.28,100,30466.40038000024,0.030466400380000147,超时卖/调仓卖,持仓不变,账户级撮合-卖出回款,1,1728.0,5.54688,0.027250155571379133,0.028507479709350206,0.13609467455621305,24.0,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.032600949745115515,-0.2618497239069419
2021-09-22 15:00:00,1030466.4003800002,219378.0,811088.4003800002,卖,SH.600673,东阳光,10.29,200,30466.40038000024,0.030466400380000147,超时卖/调仓卖,持仓不变,账户级撮合-卖出回款,1,2058.0,6.606179999999999,0.02956668964518097,0.02995730864064681,0.9378531073446328,1.0,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.032600949745115515,-0.2618497239069419
2021-09-22 15:00:00,1030466.4003800002,219378.0,811088.4003800002,买,SZ.002466,天齐锂业,101.06,100,30466.40038000024,0.030466400380000147,,持仓不变,账户级撮合-100股整手/现金约束,1,10106.0,27.387259999999998,0.019926794572250734,0.019614419249911027,-0.1200696560731388,90.0,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.032600949745115515,-0.2618497239069419
2021-09-23 15:00:00,1032564.6355600002,218444.0,814120.6355600002,卖,SZ.002837,英维克,11.69,100,32564.6355600002,0.03256463556000022,超时卖/调仓卖,持仓不变,账户级撮合-卖出回款,1,1169.0,3.75249,0.018133242137088387,0.019246252791935002,0.08341056533827618,30.0,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.032600949745115515,-0.2618497239069419
2021-09-23 15:00:00,1032564.6355600002,218444.0,814120.6355600002,卖,SH.600875,东方电气,18.73,100,32564.6355600002,0.03256463556000022,超时卖/调仓卖,持仓不变,账户级撮合-卖出回款,1,1873.0,6.0123299999999995,0.027250155571379133,0.029022880474448152,0.3321479374110954,12.0,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.032600949745115515,-0.2618497239069419
2021-09-24 15:00:00,1028691.0829600003,220303.0,808388.0829600003,卖,SZ.002837,英维克,11.15,1700,28691.08296000026,0.028691082960000225,超时卖/调仓卖,调仓卖出-跌出持有排名,账户级撮合-卖出回款,1,18955.0,60.845549999999996,0.0,0.0,0.06494746895893022,29.0,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.032600949745115515,-0.2618497239069419
2021-09-24 15:00:00,1028691.0829600003,220303.0,808388.0829600003,卖,SH.600875,东方电气,17.85,400,28691.08296000026,0.028691082960000225,超时卖/调仓卖,调仓卖出-权重下调,账户级撮合-卖出回款,1,7140.000000000001,22.9194,0.020121995876026144,0.020822577695886274,0.2543921293042868,14.0,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.032600949745115515,-0.2618497239069419
2021-09-24 15:00:00,1028691.0829600003,220303.0,808388.0829600003,卖,SZ.002466,天齐锂业,99.83,200,28691.08296000026,0.028691082960000225,超时卖/调仓卖,调仓卖出-跌破持有阈值、跌出持有排名,账户级撮合-卖出回款,1,19966.0,64.09085999999999,0.0,0.0,-0.1575527426160338,102.0,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.032600949745115515,-0.2618497239069419
2021-09-24 15:00:00,1028691.0829600003,220303.0,808388.0829600003,卖,SH.605117,德业股份,26.51,700,28691.08296000026,0.028691082960000225,超时卖/调仓卖,调仓卖出-跌出持有排名,账户级撮合-卖出回款,1,18557.0,59.567969999999995,0.0,0.0,0.012218403970981395,41.0,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.032600949745115515,-0.2618497239069419
2021-09-24 15:00:00,1028691.0829600003,220303.0,808388.0829600003,卖,SZ.002709,天赐材料,73.44,400,28691.08296000026,0.028691082960000225,超时卖/调仓卖,调仓卖出-跌出持有排名,账户级撮合-卖出回款,1,29376.0,94.29696,0.0,0.0,0.08079470198675498,27.0,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.032600949745115515,-0.2618497239069419
2021-09-24 15:00:00,1028691.0829600003,220303.0,808388.0829600003,卖,SH.600673,东阳光,9.65,800,28691.08296000026,0.028691082960000225,超时卖/调仓卖,调仓卖出-权重下调,账户级撮合-卖出回款,1,7720.0,24.7812,0.019827599279067055,0.02063787696002174,0.6989436619718312,1.0,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.032600949745115515,-0.2618497239069419
2021-09-24 15:00:00,1028691.0829600003,220303.0,808388.0829600003,卖,SH.600176,中国巨石,17.39,1800,28691.08296000026,0.028691082960000225,超时卖/调仓卖,调仓卖出-跌出持有排名,账户级撮合-卖出回款,1,31302.0,100.47941999999999,0.0,0.0,0.07081280788177358,28.0,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.032600949745115515,-0.2618497239069419
2021-09-24 15:00:00,1028691.0829600003,220303.0,808388.0829600003,卖,SZ.002594,比亚迪,81.15,300,28691.08296000026,0.028691082960000225,超时卖/调仓卖,调仓卖出-跌破持有阈值、跌出持有排名,账户级撮合-卖出回款,1,24345.0,78.14744999999999,0.0,0.0,-0.15433513964151724,101.0,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.032600949745115515,-0.2618497239069419
2021-09-24 15:00:00,1028691.0829600003,220303.0,808388.0829600003,买,SH.601857,中国石油,4.32,7300,28691.08296000026,0.028691082960000225,,调仓买入-新进前N、满足动量阈值,账户级撮合-100股整手/现金约束,1,31536.000000000004,85.46256,0.03073647672003746,0.030656433716968707,0.5265017667844523,2.0,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.032600949745115515,-0.2618497239069419
2021-09-24 15:00:00,1028691.0829600003,220303.0,808388.0829600003,买,SH.601088,中国神华,11.31,1100,28691.08296000026,0.028691082960000225,,调仓买入-新进前N、满足动量阈值,账户级撮合-100股整手/现金约束,1,12441.0,33.715109999999996,0.012602329389050508,0.012094009762582687,0.5222072678331091,3.0,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.032600949745115515,-0.2618497239069419
2021-09-24 15:00:00,1028691.0829600003,220303.0,808388.0829600003,买,SZ.002080,中材科技,40.22,600,28691.08296000026,0.028691082960000225,,调仓买入-新进前N、满足动量阈值,账户级撮合-100股整手/现金约束,1,24132.0,65.39771999999999,0.02381428391213918,0.023458937673068517,0.4313167259786477,4.0,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.032600949745115515,-0.2618497239069419
2021-09-24 15:00:00,1028691.0829600003,220303.0,808388.0829600003,买,SH.601872,招商轮船,4.78,7500,28691.08296000026,0.028691082960000225,,调仓买入-新进前N、满足动量阈值,账户级撮合-100股整手/现金约束,1,35850.0,97.1535,0.0350509347374182,0.03485011253022983,0.4268656716417911,5.0,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.032600949745115515,-0.2618497239069419
2021-09-24 15:00:00,1028691.0829600003,220303.0,808388.0829600003,买,SH.600150,中国船舶,28.55,600,28691.08296000026,0.028691082960000225,,调仓买入-新进前N、满足动量阈值,账户级撮合-100股整手/现金约束,1,17130.0,46.42229999999999,0.018888346844566386,0.016652229501892244,0.39336261591020016,6.0,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.032600949745115515,-0.2618497239069419
2021-09-24 15:00:00,1028691.0829600003,220303.0,808388.0829600003,买,SH.601600,中国铝业,8.38,2600,28691.08296000026,0.028691082960000225,,调仓买入-新进前N、满足动量阈值,账户级撮合-100股整手/现金约束,1,21788.000000000004,59.045480000000005,0.021312144347711965,0.021180313857981803,0.369281045751634,7.0,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.032600949745115515,-0.2618497239069419
2021-09-24 15:00:00,1028691.0829600003,220303.0,808388.0829600003,买,SH.600089,特变电工,17.52,1100,28691.08296000026,0.028691082960000225,,调仓买入-新进前N、满足动量阈值,账户级撮合-100股整手/现金约束,1,19272.0,52.22711999999999,0.019040642358088444,0.018734487271480874,0.3676814988290398,8.0,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.032600949745115515,-0.2618497239069419
2021-09-27 15:00:00,1015786.8216000003,212391.0,803395.8216000003,卖,SH.601857,中国石油,4.56,400,15786.821600000258,0.015786821600000334,超时卖/调仓卖,持仓不变,账户级撮合-卖出回款,1,1823.9999999999998,5.855039999999999,0.03073647672003746,0.03097500315119267,0.5888501742160277,1.0,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.032600949745115515,-0.2618497239069419
2021-09-27 15:00:00,1015786.8216000003,212391.0,803395.8216000003,买,SH.600673,东阳光,8.63,100,15786.821600000258,0.015786821600000334,,持仓不变,账户级撮合-100股整手/现金约束,1,863.0000000000001,2.33873,0.019827599279067055,0.019540517338800644,0.4701873935264056,3.0,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.032600949745115515,-0.2618497239069419
2021-09-27 15:00:00,1015786.8216000003,212391.0,803395.8216000003,买,SH.601872,招商轮船,4.5,400,15786.821600000258,0.015786821600000334,,持仓不变,账户级撮合-100股整手/现金约束,1,1800.0,4.877999999999999,0.0350509347374182,0.03499750070000317,0.3677811550151975,5.0,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.032600949745115515,-0.2618497239069419
2021-09-27 15:00:00,1015786.8216000003,212391.0,803395.8216000003,买,SH.600150,中国船舶,26.29,100,15786.821600000258,0.015786821600000334,,持仓不变,账户级撮合-100股整手/现金约束,1,2629.0,7.1245899999999995,0.018888346844566386,0.01811699030610853,0.23138173302107723,11.0,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.032600949745115515,-0.2618497239069419
