strategy_id,walk_forward_preset,fold,valid_start,valid_end,market_context_label,days,available_days,asof_coverage_ratio,avg_live_exposure,avg_strategy_weight_in_benchmark,avg_strategy_weight_outside_benchmark,avg_benchmark_weight_held,avg_benchmark_weight_missed,avg_top_n_coverage_ratio,avg_top_n_weight_missed,avg_industry_l1_gap_raw,avg_industry_l1_gap_normalized,strategy_total_return,benchmark_total_return,excess_total_return,strategy_annualized_return,benchmark_annualized_return,primary_driver,plain_language_summary
strong_market_core_participation_v1,baseline_2y_1y_5fold,1,2021-04-01,2022-03-31,absolute_loss_but_benchmark_weak_context,243,243,1.0,0.02016460905349788,0.016131687242798315,0.004032921810699565,0.009301053497942385,0.9906989465020576,0.01889168774073578,0.3366910452674897,0.9919546010595603,0.8993144255783284,0.00811728052090821,-0.1635699514297695,0.1716872319506777,0.008419182638156775,-0.16908490344092098,low_participation,强沪深300阶段主要问题是仓位参与不足，策略没有充分吃到指数上涨。
strong_market_core_participation_v1,baseline_2y_1y_5fold,2,2022-04-01,2023-03-31,risk_context_pressure,243,243,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3270957283950617,0.9999995061728394,,0.0,-0.04065504665372022,0.04065504665372022,0.0,-0.04212862478715396,low_participation,强沪深300阶段主要问题是仓位参与不足，策略没有充分吃到指数上涨。
strong_market_core_participation_v1,baseline_2y_1y_5fold,3,2023-04-03,2024-03-29,absolute_loss_but_benchmark_weak_context,241,241,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.31508621576763485,1.0000035560165976,,0.0,-0.1267486725270489,0.1267486725270489,0.0,-0.13213402014285747,low_participation,强沪深300阶段主要问题是仓位参与不足，策略没有充分吃到指数上涨。
strong_market_core_participation_v1,baseline_2y_1y_5fold,4,2024-04-01,2025-03-31,mixed_or_unresolved_context,241,241,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.32540123651452285,1.0000028423236516,,0.0,0.09889243190067498,-0.09889243190067498,0.0,0.10363256323962489,low_participation,强沪深300阶段主要问题是仓位参与不足，策略没有充分吃到指数上涨。
strong_market_core_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,242,242,1.0,0.17644628099173498,0.14122933884297484,0.03521694214876013,0.07825905785123967,0.9217409421487603,0.1638579491525207,0.2763661363636364,0.9185010290867962,0.8710677721436993,-0.07727592065586109,0.14476334534678115,-0.22203926600264223,-0.08033736418908022,0.15117668279901175,low_participation,强沪深300阶段主要问题是仓位参与不足，策略没有充分吃到指数上涨。
