strategy_id,walk_forward_preset,fold,valid_start,valid_end,market_context_label,benchmark_symbol,symbol,name,industry,missed_days,avg_benchmark_weight,max_benchmark_weight,avg_benchmark_rank,first_missing_date,last_missing_date,top_n_parameter
strong_market_core_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,SH.000300,SH.601166,兴业银行,银行,214,0.015139079439252336,0.018734,8.233644859813085,2025-04-01,2026-03-31,20
strong_market_core_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,SH.000300,SZ.300059,东方财富,证券,224,0.012918388392857142,0.01532,10.245535714285714,2025-04-01,2026-03-31,20
strong_market_core_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,SH.000300,SZ.002594,比亚迪,汽车整车,233,0.012822236051502145,0.01664,12.57510729613734,2025-04-01,2026-03-31,20
strong_market_core_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,SH.000300,SH.600030,中信证券,证券,218,0.011959160550458715,0.0131,12.678899082568808,2025-04-01,2026-03-31,20
strong_market_core_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,SH.000300,SZ.000858,五 粮 液,白酒,122,0.011569967213114755,0.01261,13.778688524590164,2025-04-01,2025-09-25,20
strong_market_core_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,SH.000300,SH.600276,恒瑞医药,化学制药,228,0.011425728070175438,0.01299,14.035087719298245,2025-04-01,2026-03-31,20
strong_market_core_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,SH.000300,SH.601398,工商银行,银行,213,0.011276436619718309,0.012851,14.88262910798122,2025-04-01,2026-03-31,20
strong_market_core_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,SH.000300,SH.688256,寒武纪,半导体,107,0.01115170093457944,0.013049999999999999,14.242990654205608,2025-09-01,2026-03-31,20
strong_market_core_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,SH.000300,SZ.002475,立讯精密,元器件,132,0.01099412121212121,0.013229,13.787878787878787,2025-04-01,2026-03-31,20
strong_market_core_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,SH.000300,SZ.300274,阳光电源,电气设备,51,0.010590352941176471,0.011686,17.313725490196077,2025-11-03,2026-01-30,20
strong_market_core_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,SH.000300,SH.601138,工业富联,通信设备,58,0.010373275862068966,0.012008000000000001,17.96551724137931,2025-10-21,2026-01-30,20
strong_market_core_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,SH.000300,SH.603259,XD药明康,化学制药,103,0.00997759223300971,0.011623000000000001,17.514563106796118,2025-07-02,2026-03-31,20
strong_market_core_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,SH.000300,SZ.000651,格力电器,家用电器,104,0.009866298076923076,0.01031,16.048076923076923,2025-04-01,2025-08-29,20
strong_market_core_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,SH.000300,SH.601211,国泰海通,证券,126,0.009783,0.01061,16.817460317460316,2025-04-01,2025-09-30,20
strong_market_core_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,SH.000300,SH.601288,农业银行,银行,118,0.009408322033898305,0.01065,19.076271186440678,2025-05-06,2025-12-31,20
strong_market_core_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,SH.000300,SH.688041,海光信息,半导体,30,0.009330733333333334,0.009332,17.366666666666667,2026-02-04,2026-03-31,20
strong_market_core_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,SH.000300,SH.600887,伊利股份,乳制品,61,0.009250983606557376,0.009618,16.737704918032787,2025-04-01,2025-07-01,20
strong_market_core_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,SH.000300,SH.601328,交通银行,银行,104,0.009236019230769232,0.010342,17.951923076923077,2025-04-01,2025-08-29,20
strong_market_core_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,SH.000300,SH.688981,中芯国际,半导体,90,0.009043955555555556,0.011029,18.977777777777778,2025-04-01,2026-03-31,20
strong_market_core_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,SH.000300,SH.601816,京沪高铁,铁路,20,0.0085619,0.008562,20.0,2025-06-03,2025-06-30,20
strong_market_core_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,mixed_or_unresolved_context,SH.000300,SH.600919,江苏银行,银行,22,0.008531,0.008531,19.0,2025-07-02,2025-07-31,20
