date,trade_cash_flow,exposure,daily_pnl,buy_amount,sell_amount,trade_cost,account_total_assets,stock_assets,cash_assets,profit,profit_rate,fold,selected_params,strategy_daily_return,fold_start_asset,fold_end_asset,strategy_asset,strategy_profit_rate_continuous,benchmark_daily_return,benchmark_asset,benchmark_profit_rate_continuous,excess_asset,excess_profit_rate
2019-10-21,0.0,0.3344098893834249,-4668.0024387528,0.0,0.0,0.0,987863.3285790132,330351.2664360498,657512.0621429635,-12136.671420986764,-0.0121366714209867,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.004703128549066626,1000000.0,1281256.5814199988,1178773.1887214372,0.17877318872143722,0.0029617147966858326,1166591.0149850443,0.16659101498504425,12182.173736392986,0.012182173736392965
2019-10-22,0.0,0.3344098893834249,3075.2205772674743,0.0,0.0,0.0,990938.5491562808,331379.65060912346,659558.8985471574,-9061.450843719183,-0.0090614508437192,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.0031130020604075437,1000000.0,1281256.5814199988,1182442.7120866803,0.18244271208668028,0.0038754496449222575,1171112.0797198375,0.17111207971983755,11330.632366842823,0.01133063236684273
2019-10-23,0.0,0.3344098893834249,-7245.59170438017,0.0,0.0,0.0,983692.9574519006,328956.6530887442,654736.3043631564,-16307.042548099416,-0.0163070425480994,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.007311847652459735,1000000.0,1281256.5814199988,1173796.8711181413,0.17379687111814124,-0.006365699148844439,1163657.1325507637,0.16365713255076364,10139.738567377673,0.010139738567377599
2019-10-24,0.0,0.3344098893834249,-2202.964238127606,0.0,0.0,0.0,981489.993213773,328219.9600615563,653270.0331522167,-18510.006786226997,-0.0185100067862269,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.0022394835923538192,1000000.0,1281256.5814199988,1171168.172284516,0.17116817228451597,-0.00010591359517242438,1163533.8854403072,0.16353388544030723,7634.286844208837,0.007634286844208749
2019-10-25,0.0,0.3344098893834249,6143.20571538063,0.0,0.0,0.0,987633.1989291536,330274.3088052964,657358.8901238572,-12366.801070846384,-0.0123668010708464,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.006259060976531616,1000000.0,1281256.5814199988,1178498.5852886178,0.17849858528861784,0.0067481857146178825,1171385.6281845095,0.17138562818450942,7112.957104108296,0.007112957104108419
2019-10-28,0.0,0.3344098893834249,9178.490894065006,0.0,0.0,0.0,996811.6898232186,333343.6869298874,663468.0028933312,-3188.3101767813787,-0.0031883101767813,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.00929342078012052,1000000.0,1281256.5814199988,1189450.8685304816,0.18945086853048165,0.007647319973619338,1180343.5888957353,0.18034358889573543,9107.279634746257,0.009107279634746224
2019-10-29,0.0,0.3344098893834249,-5652.672969922037,0.0,0.0,0.0,991159.0168532964,331453.3771872951,659705.6396660014,-8840.983146703453,-0.0088409831467034,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.005670753089708103,1000000.0,1281256.5814199988,1182705.7863427063,0.1827057863427064,-0.004166465049826984,1175425.7285858141,0.17542572858581407,7280.057756892173,0.007280057756892333
2019-10-30,0.0,0.3344098893834249,-1300.7719564127283,0.0,0.0,0.0,989858.2448968838,331018.38618123805,658839.8587156457,-10141.755103116157,-0.0101417551031161,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.0013123746384734458,1000000.0,1281256.5814199988,1181153.6332639346,0.18115363326393474,-0.004859049211938915,1169714.2771256363,0.16971427712563636,11439.356138298288,0.011439356138298384
2019-10-31,0.0,0.3344098893834249,1746.604192069345,0.0,0.0,0.0,991604.8490889532,331602.4678959046,660002.3811930486,-8395.150911046774,-0.0083951509110468,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.0017644993119709795,1000000.0,1281256.5814199988,1183237.7780371609,0.1832377780371608,-0.0011513069132382814,1168367.576991868,0.168367576991868,14870.201045292895,0.014870201045292797
2019-11-01,0.0,0.3344098893834249,4126.454916339446,0.0,0.0,0.0,995731.3040052928,332982.3952280234,662748.9087772693,-4268.69599470729,-0.0042686959947072,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.004161390416889121,1000000.0,1281256.5814199988,1188161.6923875858,0.18816169238758573,0.016888145622949713,1188099.1387732397,0.18809913877323958,62.553614346077666,6.255361434615025e-05
