trade_date,channel,buy_amount,sell_amount,net_buy_amount,turnover,net_buy_ma5,net_buy_ma20
2023-01-05,北向资金,551.5836,424.0503,1.7385499800000002,,1.727480174,1.717330071
2023-01-06,北向资金,493.2399,432.5773,1.74461624,,1.731502554,1.719009814
2023-01-09,北向资金,508.668,431.665,1.7523165400000005,,1.737046372,1.7210475265
2023-01-10,北向资金,465.4023,407.3899,1.75811778,,1.743879438,1.7233616269999998
2023-01-11,北向资金,480.9542,404.8121,1.76573199,,1.751866506,1.726050757
2023-01-12,北向资金,495.432,399.9842,1.77527677,,1.7592118640000003,1.7292307005
2023-01-13,北向资金,561.0085,427.6473,1.78861289,,1.768011194,1.7332943319999998
2023-01-16,北向资金,680.7777000000001,522.3508,1.80445558,,1.778439002,1.7381974249999999
2023-01-17,北向资金,492.5111,399.6314,1.81374355,,1.7895641560000002,1.7434823309999998
2023-01-18,北向资金,411.4599,364.106,1.81847894,,1.800113546,1.7487572120000003
2023-01-19,北向资金,469.4028,375.4697,1.82787225,,1.8106326420000003,1.754283682
2023-01-20,北向资金,519.1734,426.6088,1.83712871,,1.820335806,1.7603475474999999
2023-01-30,北向资金,851.24,665.0967999999999,1.85574303,,1.830593296,1.7672843285000002
2023-01-31,北向资金,652.3114,550.8699,1.86588718,,1.841022022,1.7746346204999999
2023-02-01,北向资金,578.1333999999999,508.396,1.87286092,,1.851898418,1.7821928725
2023-02-02,北向资金,545.1495,518.2147,1.8755544,,1.861434848,1.789689882
2023-02-03,北向资金,458.7882,501.2512,1.8713081000000005,,1.868270726,1.79703007
2023-02-06,北向资金,471.0743,476.5083,1.8707647,,1.8712750599999999,1.8043384325000003
2023-02-07,北向资金,407.5782,446.1874,1.86690378,,1.8714783800000003,1.8114859989999998
2023-02-08,北向资金,377.4556,391.3447,1.86551487,,1.87000917,1.81847191
2023-02-09,北向资金,497.9056,376.9001,1.87761542,,1.870421374,1.825425182
2023-02-10,北向资金,401.728,435.4707,1.87424115,,1.8710079839999998,1.8319064274999999
2023-02-13,北向资金,492.6159,485.6929,1.87493345,,1.8718417339999998,1.838037273
2023-02-14,北向资金,431.4464,425.4588,1.87553221,,1.8735674199999999,1.8439079945000003
2023-02-15,北向资金,421.5451000000001,440.1802,1.8736687,,1.875198186,1.84930483
2023-02-16,北向资金,611.1492,543.2062000000001,1.880463,,1.8757677019999999,1.8545641414999998
2023-02-17,北向资金,498.0079,477.7139,1.8824924,,1.877417952,1.8592581170000002
2023-02-20,北向资金,540.5924,480.5596,1.88849568,,1.880130398,1.863460122
2023-02-21,北向资金,469.4548,450.9145,1.89034971,,1.8830938979999998,1.8672904300000002
2023-02-22,北向资金,362.4147,409.757,1.88561548,,1.885483254,1.870647257
2023-02-23,北向资金,388.4878,409.9908,1.88346518,,1.88608369,1.8734269035
2023-02-24,北向资金,349.1422,400.1132,1.87836808,,1.8852588259999998,1.875488872
2023-02-27,北向资金,377.0108,396.1991,1.87644925,,1.88284954,1.8765241829999997
2023-02-28,北向资金,473.381,486.4213,1.87514522,,1.879808642,1.876987085
2023-03-01,北向资金,464.1527,394.0496,1.88215553,,1.879116652,1.8774518155000002
2023-03-02,北向资金,412.5816,404.9267,1.88292102,,1.87900782,1.8778201465000002
2023-03-03,北向资金,413.8556,393.1923000000001,1.88498735,,1.880331674,1.878504109
2023-03-06,北向资金,493.4997,492.7417,1.88506315,,1.882054454,1.8792190315
2023-03-07,北向资金,481.1571,483.035,1.88487536,,1.884000482,1.8801176105
2023-03-08,北向资金,379.5249,389.6676,1.88386109,,1.884341594,1.8810349215000002
2023-03-09,北向资金,387.7467,429.5071,1.87968505,,1.8836944,1.8811384030000002
2023-03-10,北向资金,405.0352,457.9935,1.87438922,,1.881574774,1.8811458065
2023-03-13,北向资金,468.7969000000001,441.095,1.87715941,,1.8799940259999999,1.8812571045
2023-03-14,北向资金,535.8425,528.2953,1.87791413,,1.8786017799999999,1.8813762004999997
2023-03-15,北向资金,478.6065,445.7451,1.88120027,,1.8780696159999999,1.881752779
2023-03-16,北向资金,504.3288,496.4552,1.88198763,,1.8785301319999999,1.8818290105000002
2023-03-17,北向资金,718.8091000000001,646.9832,1.88917022,,1.8814863320000002,1.8821629014999999
2023-03-20,北向资金,616.1479,600.1234,1.89077267,,1.884208984,1.8822767509999998
2023-03-21,北向资金,538.5389,495.5875,1.89506781,,1.88763972,1.8825126559999998
2023-03-22,北向资金,514.4864,509.7004,1.89554641,,1.8905089480000001,1.8830092024999998
2023-03-23,北向资金,558.3411,510.2581,1.90035471,,1.8941823640000002,1.883853679
2023-03-24,北向资金,580.4852999999999,582.827,1.90012054,,1.896372428,1.884941302
2023-03-27,北向资金,597.2918,604.2332,1.8994264,,1.8981031739999998,1.8860901595000001
2023-03-28,北向资金,563.8717,560.327,1.89978087,,1.8990457859999998,1.8873219420000003
2023-03-29,北向资金,583.8157,540.5862999999999,1.90410381,,1.900757266,1.888419356
2023-03-30,北向资金,593.0509999999999,544.9798999999999,1.90891092,,1.9024685080000001,1.889718851
2023-03-31,北向资金,612.8262,596.0826000000001,1.91058528,,1.9045614560000002,1.8909987475
2023-04-03,北向资金,684.3386999999999,678.5522,1.91116393,,1.906908962,1.8923037865
2023-04-04,北向资金,668.9353,705.4431,1.90751315,,1.9084554179999997,1.893435676
2023-04-11,北向资金,796.1085,769.8444999999999,1.91013955,,1.9096625660000002,1.894749599
2023-04-12,北向资金,632.2844,674.3656,1.90593143,,1.909066668,1.8960619179999998
2023-04-13,北向资金,650.5951,651.4639,1.90584455,,1.908118522,1.8976346845000003
2023-04-14,北向资金,691.1301,626.8872,1.91226884,,1.908339504,1.8993901560000002
2023-04-17,北向资金,681.1382000000001,661.9578999999999,1.91418687,,1.909674248,1.901203793
2023-04-18,北向资金,655.5502,632.9054,1.91645135,,1.910936608,1.9029663470000002
2023-04-19,北向资金,607.9263,617.0834,1.91553564,,1.91285745,1.9046437475000002
2023-04-20,北向资金,647.7815,600.8731,1.92022648,,1.915733836,1.9061965605000002
2023-04-21,北向资金,712.7866,788.9791,1.91260723,,1.915801514,1.9072882885000002
2023-04-24,北向资金,687.9453,726.2225,1.90877951,,1.9147200420000001,1.9079738735000003
2023-04-25,北向资金,727.544,776.7162,1.90386229,,1.9122022299999997,1.9083896675000003
2023-04-26,北向资金,764.4558000000001,756.9428,1.90461359,,1.9100178199999998,1.9086026114999999
2023-04-27,北向资金,708.9055000000001,710.57,1.90444714,,1.9068619519999999,1.9088189415000003
2023-04-28,北向资金,746.9531,731.0993,1.90603252,,1.90554701,1.9091492474999998
2023-05-04,北向资金,771.1374000000001,785.5271,1.90459355,,1.904709818,1.9093898814999999
2023-05-05,北向资金,687.5672,681.2352000000001,1.90522675,,1.90498271,1.9094460285000001
2023-05-08,北向资金,680.4696,659.9756,1.90727615,,1.905515222,1.9093642899999999
2023-05-09,北向资金,752.6093,742.7747,1.90825961,,1.906277716,1.9092480065
2023-05-10,北向资金,674.1444,618.4307,1.91383098,,1.907837408,1.909381359
2023-05-11,北向资金,550.4944,550.2007,1.91386035,,1.9096907680000001,1.909698719
2023-05-12,北向资金,551.9651,538.7047,1.91518639,,1.9116826960000002,1.909951061
2023-05-15,北向资金,616.5705,575.7222,1.91927122,,1.91408171,1.9106180505
2023-05-16,北向资金,520.0175,554.0254,1.91587043,,1.9156038739999999,1.9111193444999999
2023-05-17,北向资金,494.5233,477.6576,1.917557,,1.916349078,1.9113837525000001
2023-05-18,北向资金,499.8893,518.2485,1.91572108,,1.9167212239999998,1.9114604629999998
2023-05-19,北向资金,513.1404,535.3961,1.91349551,,1.9163830480000001,1.9113126710000004
2023-05-22,北向资金,509.8285,468.5094,1.91762742,,1.9160542879999998,1.91141726
2023-05-23,北向资金,413.9248,493.6863,1.90965127,,1.914810456,1.9108884995
2023-05-24,北向资金,451.823,496.6458,1.90516899,,1.912332854,1.9105165875
2023-05-25,北向资金,446.2785,541.8937999999999,1.89560746,,1.9083101299999998,1.9098579849999997
2023-05-29,北向资金,586.9111,572.5423999999999,1.89704433,,1.905019894,1.9095170869999998
2023-05-30,北向资金,590.3634999999999,583.8687,1.89769381,,1.901033172,1.9091710980000003
2023-05-31,北向资金,759.0538,797.0347999999999,1.89389571,,1.89788206,1.9086435265
2023-06-01,北向资金,565.2666,583.2822,1.89209415,,1.8952670919999999,1.907946608
2023-06-02,北向资金,593.6501999999999,508.3062000000001,1.90062855,,1.8962713100000002,1.9077483579999999
2023-06-05,北向资金,479.9442,492.0924,1.89941373,,1.89674519,1.9074577069999996
2023-06-06,北向资金,562.5739,573.3484,1.89833628,,1.8968736840000002,1.9070107135
2023-06-07,北向资金,506.9821,481.8722,1.90084727,,1.898263996,1.9066400964999999
2023-06-08,北向资金,537.9243,508.4093,1.90379877,,1.90060492,1.9061384860000001
2023-06-09,北向资金,710.9162,725.3253,1.90235786,,1.900950782,1.9055633615
2023-06-12,北向资金,553.2545,582.5506,1.89942825,,1.900953686,1.9047754545
2023-06-13,北向资金,494.4027,496.7174,1.89919678,,1.9011257860000002,1.9037717324999999
2023-06-14,北向资金,536.8695,558.8134,1.89700239,,1.90035681,1.9028283304999998
2023-06-15,北向资金,650.8372,558.828,1.90620331,,1.900837718,1.9022606459999998
2023-06-16,北向资金,689.3695,583.9141000000001,1.91674885,,1.903715916,1.9023120345000002
2023-06-19,北向资金,565.9851,580.4503,1.91530233,,1.9068907320000001,1.9024023755
2023-06-20,北向资金,578.1391,560.72,1.91704424,,1.9104602240000002,1.9023732165000002
2023-06-21,北向资金,594.8611,601.2735,1.916403,,1.9143403460000001,1.9027108029999997
2023-06-26,北向资金,707.3647,686.1926,1.91852021,,1.916803726,1.903378364
2023-06-27,北向资金,570.4259,596.3871,1.91592409,,1.9166387740000002,1.9043941955
2023-06-28,北向资金,562.7096,603.4259,1.91185246,,1.9159488,1.905134602
2023-06-29,北向资金,489.6230000000001,565.6834,1.90424642,,1.913389236,1.9054622325000001
2023-06-30,北向资金,601.2491,564.4966000000001,1.90792167,,1.91169297,1.9061635305
2023-07-03,北向资金,637.0133000000001,610.1595,1.91060705,,1.9101103380000002,1.9070891755000001
2023-07-04,北向资金,526.6991,546.1942,1.90865754,,1.908657028,1.907490625
2023-07-05,北向资金,495.3136,535.6639,1.90462251,,1.9072110379999998,1.9077510640000004
2023-07-06,北向资金,511.1712,524.6107,1.90327856,,1.9070174659999999,1.9079981780000002
2023-07-07,北向资金,499.5423,544.7146,1.89876133,,1.905185398,1.9078938810000001
2023-07-10,北向资金,515.1983,502.8953,1.89999163,,1.903062314,1.907703524
2023-07-11,北向资金,491.3473,456.4564,1.90348072,,1.9020269500000002,1.9077596669999999
2023-07-12,北向资金,555.6188999999999,550.6733,1.9039752800000005,,1.9018975040000001,1.9079870185
2023-07-13,北向资金,649.535,513.6886,1.91755992,,1.9047537760000002,1.9089051755
2023-07-14,北向资金,583.346,572.8941,1.91860511,,1.908722532,1.9099853115000003
2023-07-18,北向资金,497.7442,585.3958,1.90983995,,1.910692196,1.9101671435
2023-07-19,北向资金,429.7641,479.0792,1.90490844,,1.9109777400000003,1.9095751229999998
2023-07-20,北向资金,518.832,515.3655,1.9052550900000005,,1.911233702,1.9090727610000002
2023-07-21,北向资金,513.2921,455.0414,1.91108016,,1.9099377500000003,1.9087745569999999
2023-07-24,北向资金,409.9172,461.3428,1.9059376,,1.9074042480000002,1.9082512870000001
2023-07-25,北向资金,771.9185000000001,582.0844000000001,1.92492101,,1.9104204600000003,1.908571327
2023-07-26,北向资金,497.2528,492.1015,1.92543614,,1.914526,1.9090469295
2023-07-27,北向资金,513.717,476.2461,1.92918323,,1.9193116280000002,1.9099134680000003
2023-07-28,北向资金,694.2032,530.1734,1.94558621,,1.926212838,1.9119804575000003
2023-07-31,北向资金,786.8168,693.3491,1.95493298,,1.9360119140000003,1.9143310230000001
2023-08-01,北向资金,634.1305,585.5876000000001,1.95978727,,1.9429851660000002,1.916790034
2023-08-02,北向资金,493.1344,543.3264,1.95476807,,1.948851552,1.9190955605
2023-08-03,北向资金,532.0521,526.6184,1.95531144,,1.954077194,1.9216300069999999
2023-08-04,北向资金,672.0884,644.668,1.95805348,,1.956570648,1.924368753
2023-08-07,北向资金,506.6336,531.6101,1.95555583,,1.9566952180000001,1.927208478
2023-08-08,北向资金,462.856,531.0015,1.94874128,,1.9544860199999998,1.9296459604999998
2023-08-09,北向资金,422.2056,435.5244,1.9474094,,1.9530142859999997,1.9318423944999998
2023-08-10,北向资金,403.4218,429.4081,1.94481077,,1.950914152,1.933884169
2023-08-11,北向资金,415.716,539.091,1.93247327,,1.9457981099999997,1.9346298365000003
2023-08-14,北向资金,479.358,525.9901,1.92781006,,1.940248956,1.935090084
2023-08-15,北向资金,414.323,512.0572,1.91803664,,1.934108028,1.9354999185000001
2023-08-16,北向资金,408.6209,455.0126,1.91339747,,1.9273056419999999,1.93592437
2023-08-17,北向资金,457.6712,472.8566,1.91187893,,1.920719274,1.936255562
2023-08-18,北向资金,434.4641,519.683,1.90335704,,1.914896028,1.9358694060000001
2023-08-21,北向资金,460.2605,524.3837,1.89694472,,1.90872296,1.935419762
2023-08-22,北向资金,540.1092,603.8897000000001,1.89056667,,1.903228966,1.933702045
2023-08-23,北向资金,400.3473,504.9604,1.88010536,,1.896570544,1.9314355060000001
2023-08-24,北向资金,538.6347000000001,506.3004,1.8833387900000005,,1.8908625159999999,1.9291432839999998
2023-08-25,北向资金,495.4437,519.4566,1.8809375,,1.886378608,1.9259108484999998
2023-08-28,北向资金,815.6631,898.1355,1.87269026,,1.8815277160000001,1.9217987125
2023-08-29,北向资金,733.0158,739.8200999999999,1.87200983,,1.877816348,1.9174098405000002
2023-08-30,北向资金,659.5,684.1302000000001,1.86954681,,1.8757046379999998,1.9131487775
2023-08-31,北向资金,648.5099,691.4737,1.86525043,,1.8720869660000001,1.9086457270000001
2023-09-04,北向资金,661.5642,592.7212999999999,1.87213472,,1.87032641,1.904349789
2023-09-05,北向资金,464.3389,510.4301,1.8675256,,1.869293478,1.8999482775
2023-09-06,北向资金,466.9691,466.5612,1.86756639,,1.86840479,1.895889533
2023-09-07,北向资金,431.0916,501.8146,1.86049409,,1.866594246,1.8915437675000004
2023-09-11,北向资金,615.8566999999999,593.4176,1.862738,,1.8660917600000002,1.8874401290000002
2023-09-12,北向资金,428.5494000000001,448.3447,1.86075847,,1.8638165100000001,1.8838543889999997
2023-09-13,北向资金,416.4461,482.3656,1.85416652,,1.861144694,1.8801722119999997
2023-09-14,北向资金,433.7694,497.9516,1.8477483,,1.8571810759999998,1.8766577950000003
2023-09-15,北向资金,651.0251999999999,675.6261999999999,1.8452882,,1.8541398980000001,1.8732523315000003
2023-09-18,北向资金,497.5657,469.274,1.84811737,,1.8512157719999998,1.8700642535
2023-09-19,北向资金,473.1354,497.3641,1.8456945,,1.8482029779999998,1.8671811264999998
2023-09-20,北向资金,361.4573,396.8552,1.84215471,,1.845800616,1.864441626
2023-09-21,北向资金,448.9822,492.2828,1.83782465,,1.8438158860000002,1.8618045249999997
2023-09-22,北向资金,603.0811,528.1522,1.84531754,,1.843821754,1.8600651339999998
2023-09-25,北向资金,503.9285,584.3221,1.83727818,,1.8416539159999998,1.8577621035
2023-09-26,北向资金,398.1608,461.11980000000005,1.83098228,,1.838711472,1.8552643425
2023-09-27,北向资金,519.2158000000001,501.1836,1.8327855,,1.8368376300000002,1.8532691045
2023-09-28,北向资金,471.1078,521.059,1.82779038,,1.834830776,1.851058132
2023-10-09,北向资金,207.3976,281.9999,1.82033015,,1.8298332979999998,1.8485972990000001
2023-10-10,北向资金,495.6527,550.3654,1.81485888,,1.825349438,1.8460777215
2023-10-11,北向资金,588.8905,592.7901,1.81446892,,1.8220467660000002,1.8431944315
2023-10-12,北向资金,612.5527,546.3951999999999,1.82108467,,1.8197066,1.8408723850000002
2023-10-13,北向资金,481.566,545.9514,1.81464613,,1.81707775,1.838226372
2023-10-16,北向资金,488.86660000000006,553.636,1.80816919,,1.814645558,1.8356101269999996
2023-10-17,北向资金,469.0902,499.6652,1.80511169,,1.81269612,1.8327288115000002
2023-10-18,北向资金,505.7602,517.3666000000001,1.80395105,,1.810592546,1.8298884405000002
2023-10-19,北向资金,490.1653,607.2080000000001,1.79224678,,1.8048249680000001,1.8267924535000002
2023-10-20,北向资金,533.5625,550.0247,1.79060056,,1.8000158540000002,1.8239350665
2023-10-24,北向资金,585.6854,636.1411,1.7855549899999998,,1.7954930139999998,1.8209484059999999
2023-10-25,北向资金,602.9214,615.8734,1.78425979,,1.7913226339999997,1.8177555269999999
2023-10-26,北向资金,572.9488,560.6813,1.78548654,,1.7876297319999999,1.8147451289999998
2023-10-27,北向资金,695.0086,648.3283,1.7901545700000003,,1.7872112900000001,1.8121451219999998
2023-10-30,北向资金,650.0157,673.9917999999999,1.7877569599999998,,1.7866425700000002,1.8096417375000002
2023-10-31,北向资金,633.7678,681.3017,1.78300357,,1.7861322860000002,1.806526039
2023-11-01,北向资金,529.8229,550.6454,1.7809213200000005,,1.7854645919999999,1.803708196
2023-11-02,北向资金,505.3487,478.5313,1.78360306,,1.7850878959999998,1.801339235
2023-11-03,北向资金,591.4204,520.3376000000001,1.79071134,,1.7851992500000002,1.799235527
2023-11-06,北向资金,665.2807,612.5507,1.7959843400000002,,1.7868447260000004,1.7976452249999997
2023-11-07,北向资金,548.2369,594.1126,1.7913967700000002,,1.7885233660000002,1.7961985560000002
2023-11-08,北向资金,577.5345,614.6345,1.78768677,,1.789876456,1.7948399504999997
2023-11-09,北向资金,571.5539,572.1875,1.7876234099999997,,1.7906805259999998,1.793497675
2023-11-10,北向资金,471.9606,520.6018,1.78275929,,1.7890901160000001,1.791581406
2023-11-13,北向资金,492.7959,507.2238,1.7813165000000002,,1.786156548,1.7899149245000001
2023-11-14,北向资金,515.5341000000001,536.627,1.77920721,,1.7837186360000001,1.7884668255
2023-11-15,北向资金,590.1116999999999,553.8552,1.78283286,,1.7827478540000001,1.787352884
2023-11-16,北向资金,471.955,493.8591,1.7806424500000002,,1.781351662,1.7861874539999998
2023-11-17,北向资金,475.4394,504.0281,1.77778358,,1.7803565200000002,1.7854642939999998
2023-11-20,北向资金,517.9843,504.2546,1.7791565500000002,,1.77992453,1.7848920934999999
2023-11-21,北向资金,589.434,588.0112,1.77929883,,1.7799428540000002,1.7845792855000002
2023-11-22,北向资金,479.4275,514.813,1.77576028,,1.7785283379999999,1.7841543100000004
2023-11-23,北向资金,505.99410000000006,455.4143,1.78081826,,1.7785635,1.7839208960000001
2023-11-24,北向资金,456.5079,518.4676999999999,1.77462228,,1.7779312400000002,1.7831442815000003
2023-11-27,北向资金,573.5585,570.2183,1.7749563000000002,,1.7770911900000002,1.7825042485
2023-11-28,北向资金,545.7001,517.3555,1.7777907599999998,,1.776789576,1.7822436080000004
2023-11-29,北向资金,483.978,534.778,1.7727107599999998,,1.776179672,1.7818330799999997
2023-11-30,北向资金,690.4366,605.2735,1.78122707,,1.7762614339999998,1.7817142805
2023-12-01,北向资金,576.5472,626.5199,1.7762298,,1.776582938,1.7809902035
2023-12-04,北向资金,550.915,565.3233,1.77478897,,1.776549472,1.779930435
2023-12-05,北向资金,528.7755000000001,603.9822,1.7672683,,1.7744449799999997,1.7787240115
2023-12-06,北向资金,567.2674,543.8498000000001,1.7696100600000002,,1.77382484,1.777820176
2023-12-07,北向资金,555.424,551.6924,1.76998322,,1.77157607,1.7769381665000001
2023-12-08,北向资金,788.0202,783.4205999999999,1.7704431799999998,,1.770418746,1.776322361
2023-12-11,北向资金,626.4574,659.05,1.76718392,,1.768897736,1.775615732
2023-12-12,北向资金,464.491,514.7302999999999,1.76215999,,1.7678760740000001,1.7747633710000001
2023-12-13,北向资金,445.4466000000001,541.3447,1.75257018,,1.764468098,1.7732502370000003
2023-12-14,北向资金,505.2577,470.6301,1.75603294,,1.7616780419999998,1.7720197615
2023-12-15,北向资金,554.9734,596.629,1.75186738,,1.757962882,1.7707239515000002
2023-12-18,北向资金,487.7062,460.4363,1.75459437,,1.755444972,1.7694958425
2023-12-19,北向资金,429.7515,450.8783,1.7524816899999998,,1.7535093119999998,1.7681549855
2023-12-20,北向资金,439.5369,454.9586,1.75093952,,1.75318318,1.7669139474999997
2023-12-21,北向资金,515.7909,503.7627,1.75214234,,1.7524050599999998,1.7654801514999998
2023-12-22,北向资金,464.8286,489.9384,1.7496313600000002,,1.751957856,1.7642306054999999
2023-12-27,北向资金,480.5794,423.7999,1.75530931,,1.7521008439999999,1.763248256
2023-12-28,北向资金,670.8919000000001,535.3076,1.76886774,,1.755378054,1.7628021049999998
2023-12-29,北向资金,489.228,494.89,1.76830154,,1.7588504580000002,1.7625816440000002
2024-01-02,北向资金,441.0656,493.7595,1.76303215,,1.76102842,1.7616718980000001
2024-01-03,北向资金,484.2174,467.3269,1.7647212,,1.764046388,1.7610964679999999
2024-01-04,北向资金,440.7649,480.1285,1.7607848400000004,,1.7651414940000003,1.7603962615
2024-01-05,北向资金,528.4275,508.51,1.7627765900000003,,1.763923264,1.760171676
2024-01-08,北向资金,519.7711,563.2364,1.7584300600000002,,1.761948968,1.7596126760000002
2024-01-09,北向资金,509.6504,509.4628,1.75844882,,1.7610323020000003,1.759035956
2024-01-10,北向资金,483.8099,476.9134,1.75913847,,1.7599157560000003,1.7584707205
2024-01-11,北向资金,561.6708,519.3657,1.76336898,,1.7604325840000001,1.7582799734999999
2024-01-12,北向资金,469.48800000000006,499.8056,1.7603372199999998,,1.7599447099999999,1.758188835
2024-01-15,北向资金,435.2004,438.7480000000001,1.75998246,,1.7602551899999999,1.7585594489999998
2024-01-16,北向资金,498.6395,539.9708,1.7558493300000002,,1.7597352919999998,1.7585502685
2024-01-17,北向资金,475.6373,606.2037,1.74279269,,1.7564661359999998,1.7580965339999999
2024-01-18,北向资金,730.997,738.4082000000001,1.74205157,,1.752202654,1.757469394
2024-01-19,北向资金,540.3252,592.4113,1.73684296,,1.747503802,1.7566874575
2024-01-22,北向资金,715.4816999999999,705.0078,1.73789035,,1.7430853800000001,1.7560349990000002
2024-01-23,北向资金,629.6867,591.7869999999999,1.7416803200000002,,1.740251578,1.7555118980000004
2024-01-24,北向资金,675.1184,680.5079,1.74114137,,1.739921314,1.7550873985000002
2024-01-25,北向资金,678.5568,615.6215,1.7474348999999998,,1.74099798,1.754693678
2024-01-26,北向资金,649.9881,634.8877,1.7489449399999997,,1.743418376,1.7536975380000002
2024-01-29,北向资金,624.5598,630.4836,1.74835256,,1.745510818,1.752700089
2024-01-30,北向资金,612.2742,594.8505,1.75009493,,1.7471937399999997,1.7520532279999999
2024-01-31,北向资金,710.9913,673.9802999999999,1.75379603,,1.749724672,1.7515069695
2024-02-01,北向资金,655.7802,628.5168,1.7565223700000003,,1.7515421660000001,1.751293846
2024-02-02,北向资金,811.5699000000001,787.9680999999999,1.7588825499999998,,1.753529688,1.751099144
2024-02-05,北向资金,894.2403999999999,882.1303999999999,1.76009355,,1.755877886,1.7511823185000002
2024-02-06,北向资金,969.8328,843.7869999999999,1.77269813,,1.7603985260000001,1.7518947839999999
2024-02-07,北向资金,862.5252,845.6868,1.77438197,,1.7645157140000003,1.7526569589999998
2024-02-08,北向资金,871.6085,865.7785,1.77496497,,1.768204234,1.7532367585
2024-02-19,北向资金,689.5483,753.2725,1.7685925500000002,,1.7701462339999998,1.7536495249999997
2024-02-20,北向资金,595.2079,596.439,1.76846944,,1.771821412,1.7540738740000001
2024-02-21,北向资金,815.3197,679.3707,1.78206434,,1.7736946540000003,1.7553846245
2024-02-22,北向资金,614.9066,578.0114,1.78575386,,1.7759690320000001,1.7575326830000002
2024-02-23,北向资金,645.2083,646.1326,1.7856614300000002,,1.7781083240000002,1.759713176
2024-02-26,北向资金,660.3752000000001,673.5011,1.7843488400000005,,1.7812595820000001,1.7620884700000001
2024-02-27,北向资金,703.6796,581.1973,1.7965970700000002,,1.7868851080000003,1.7650238059999999
2024-02-28,北向资金,912.2941,898.8971,1.79793677,,1.7900595940000001,1.7678366285
2024-02-29,北向资金,967.0271,800.9933,1.81454015,,1.7958168520000002,1.7715065675
2024-03-01,北向资金,724.9771000000001,778.3092999999999,1.80920693,,1.8005259520000003,1.7745951690000001
2024-03-04,北向资金,721.7603,792.3671,1.80214625,,1.8040854339999999,1.7772552345000001
2024-03-05,北向资金,812.3121000000001,796.7764999999999,1.80369981,,1.8055059820000001,1.7800225969999999
2024-03-06,北向资金,674.9626,689.5592,1.80224015,,1.806366658,1.7826298580000004
2024-03-07,北向资金,681.438,702.8430000000001,1.8000996499999995,,1.8034785579999997,1.7849450390000001
2024-03-08,北向资金,654.2018,594.1993,1.8060999,,1.802857152,1.7874239155000002
2024-03-11,北向资金,756.4049,653.7926,1.81636113,,1.8057001280000002,1.7902978445
2024-03-12,北向资金,801.7903,759.3496,1.8206052,,1.8090812059999997,1.793323427
2024-03-13,北向资金,686.7141,671.0476,1.8221718500000004,,1.8130675459999999,1.7957971130000001
2024-03-14,北向资金,750.5011999999999,686.2792999999999,1.82859404,,1.818766424,1.7985077165
2024-03-15,北向资金,879.3947000000001,776.137,1.83891981,,1.8253304060000002,1.8017054585
2024-03-18,北向资金,724.7021000000001,696.4514,1.84174488,,1.8304071560000001,1.805363075
2024-03-19,北向资金,641.1149,711.2249,1.83473388,,1.8332328920000003,1.8086762969999999
2024-03-20,北向资金,666.1503,610.4667,1.84030224,,1.8368589700000002,1.8115881919999999
2024-03-21,北向资金,613.7803,673.9830999999999,1.83428196,,1.837996554,1.814014597
2024-03-22,北向资金,696.1572,727.5419,1.83114349,,1.8364412900000002,1.8162887
2024-03-25,北向资金,693.6553,637.9441,1.83671461,,1.835435236,1.8189069884999998
2024-03-26,北向资金,725.7859,678.5354,1.84143966,,1.8367763920000002,1.821149118
2024-03-27,北向资金,610.9973,683.4906,1.83419033,,1.8355540099999998,1.822961796
2024-03-28,北向资金,656.8448,633.4993,1.83652488,,1.836002594,1.8240610325
2024-04-02,北向资金,626.2701999999999,642.4488,1.83490702,,1.8367553,1.8253460369999999
2024-04-03,北向资金,600.6221,623.3718,1.83263205,,1.835938788,1.826870327
2024-04-08,北向资金,676.5491000000001,706.9959,1.82958737,,1.8335683299999999,1.828164705
2024-04-09,北向资金,609.6675,599.1172,1.8306424,,1.832858744,1.8295848175
2024-04-10,北向资金,565.4525,606.5936,1.82652829,,1.830859426,1.8309062495
2024-04-11,北向资金,635.6282,615.4129,1.82854982,,1.829587986,1.8320287455
2024-04-12,北向资金,584.2191,658.0724,1.82116449,,1.827294474,1.8322689135
2024-04-15,北向资金,843.1085,762.0242999999999,1.82927291,,1.827231582,1.832702299
2024-04-16,北向资金,805.2192,833.1466,1.82648017,,1.8263991359999998,1.832917715
2024-04-17,北向资金,714.8098,717.1251,1.82624864,,1.826343206,1.8328004450000002
2024-04-18,北向资金,708.0395,760.8883000000001,1.82096376,,1.824825994,1.8319026425
2024-04-19,北向资金,642.4251,707.3248,1.81447379,,1.8234878540000001,1.830539088
2024-04-22,北向资金,681.5806,667.6942,1.81586243,,1.8208057579999999,1.8295955155
2024-04-23,北向资金,615.8269,645.7921,1.81286591,,1.818082906,1.828223699
2024-04-24,北向资金,619.4411,573.3843,1.81747159,,1.8163274960000002,1.8273831805
2024-04-25,北向资金,575.9179,572.4276,1.81782062,,1.8156988679999997,1.8267170369999999
2024-04-26,北向资金,916.9202,692.4303,1.84026961,,1.8208580319999998,1.8268947869999999
2024-04-29,北向资金,976.9063,867.9823,1.85116201,,1.827917948,1.8273809045
2024-04-30,北向资金,762.7244999999999,848.8911,1.84254535,,1.833853836,1.8277986555
2024-05-06,北向资金,988.8558,895.6991,1.85186102,,1.840731722,1.8285654625000003
