symbol,fold,train_start,train_end,valid_start,valid_end,annualized_return,sharpe,max_drawdown,win_rate,turnover_annual,trades,passed_min_samples,selected_params,candidate,strategy_id,strategy_display_name,strategy_category,panel_scope,supports_brief,supports_paper_trade,constraint_mode,industry_constraint_enabled,constraint_status,avg_industries,top_industry_avg_share,top_industry_p95_share,top_industry_max_share,top3_industries_avg_share,industry_constraint_violation_days,unknown_industry_weight_avg,account_execution_enabled,account_annualized_return,account_sharpe,account_max_drawdown,account_final_assets,account_min_cash_assets,account_exposure_mean,account_executed_order_count,account_unfilled_order_count,account_partial_fill_order_count,account_unfilled_or_partial_order_ratio,account_partial_fill_order_ratio,account_stale_valuation_positions_total,account_lot_size,target_days,live_days,avg_target_holdings,avg_live_holdings,trade_days,first_target_date,first_target_symbols,universe_mode,universe_as_of_date,universe_symbol_count,universe_snapshot_count,universe_source,candidate_summary,selected_candidate,selected_candidate_eligible,selected_candidate_governance_reason,is_selected_candidate,candidate_eligible_for_selection,candidate_governance_reason,walk_forward_preset,walk_forward_train_years,walk_forward_validate_years,status,failure_reason
PORTFOLIO,1,2019-08-06,2022-06-21,2022-06-22,2023-07-04,-0.10616132775093068,-1.0873848871994287,-0.16436500990000025,0.4541832669322709,1.1358057396964492,7,True,"low_vol_low_turnover_quality@q0.6,vol_window=20,vol_q=0.5,turnover_q=0.5,mom20,buy_top=20,hold_top=40,rebalance=40d,min_hold=20d,max_w=0.1,target_vol=0.18,turnover_penalty=0.02",low_vol_low_turnover_quality_v1,low_vol_low_turnover_quality_v1,Low Vol Low Turnover Quality,factor,portfolio,False,False,enforce,True,enforced,8.98406374501992,0.09862849684763819,0.1379989231963692,0.14409049553452621,0.24696536972189245,0,0.0,True,-0.11716276287003857,-1.2954876343995816,-0.16446540864626125,882837.2371299614,415054.54800417623,0.4589137324583507,385,0,0,0.0,0.0,0,100,252,251,12.079365079365079,12.099601593625499,7,2022-06-22,"['SH.600519', 'SH.600809', 'SZ.002129', 'SH.601919', 'SZ.300760']",point_in_time,2022-06-21,120,4789,local_history_sqlite_as_of,"low_vol_low_turnover_quality_v1: score=-0.3251, selection_score=-1000000.0000, eligible=False, ann=-0.0165, sharpe=-0.2510, mdd=-0.1318",low_vol_low_turnover_quality_v1,False,portfolio_fold_count<4,True,False,portfolio_fold_count<4,quality_3y_1y,3,1,ok,
PORTFOLIO,2,2020-05-25,2023-07-04,2023-07-05,2024-07-17,-0.03345331105752458,-0.3838344341509856,-0.12006618869334318,0.44549763033175355,2.8687313701926103,7,True,"low_vol_low_turnover_quality@q0.6,vol_window=20,vol_q=0.5,turnover_q=0.5,mom20,buy_top=20,hold_top=40,rebalance=40d,min_hold=20d,max_w=0.1,target_vol=0.18,turnover_penalty=0.02",low_vol_low_turnover_quality_v1,low_vol_low_turnover_quality_v1,Low Vol Low Turnover Quality,factor,portfolio,False,False,enforce,True,enforced,7.881516587677726,0.10674083384096293,0.1459747479590427,0.1459747479590427,0.26992046118277757,0,0.0,True,-0.049568977091387856,-0.6618547145706816,-0.11659732350959495,950431.0229086122,356008.3105167669,0.3830469369640718,325,0,2,0.006153846153846154,0.006153846153846154,0,100,212,211,10.584905660377359,10.554502369668246,7,2023-07-05,"['SH.601318', 'SH.600919', 'SZ.000333', 'SH.600519', 'SZ.300760']",point_in_time,2023-07-04,120,5165,local_history_sqlite_as_of,"low_vol_low_turnover_quality_v1: score=-0.3251, selection_score=-1000000.0000, eligible=False, ann=-0.0165, sharpe=-0.2510, mdd=-0.1318",low_vol_low_turnover_quality_v1,False,portfolio_fold_count<4,True,False,portfolio_fold_count<4,quality_3y_1y,3,1,ok,
PORTFOLIO,3,2021-06-07,2024-07-17,2024-07-18,2025-07-31,0.09009734357962706,0.7182697666474932,-0.11089800386276494,0.5179282868525896,2.467841585757246,7,True,"low_vol_low_turnover_quality@q0.6,vol_window=60,vol_q=0.5,turnover_q=0.5,mom20,buy_top=10,hold_top=20,rebalance=40d,min_hold=20d,max_w=0.1,target_vol=0.18,turnover_penalty=0.02",low_vol_low_turnover_quality_v1,low_vol_low_turnover_quality_v1,Low Vol Low Turnover Quality,factor,portfolio,False,False,enforce,True,enforced,6.450199203187251,0.12900338524013083,0.1892938831423788,0.1892938831423788,0.29861684298728686,0,0.0,True,0.09644702119263715,0.7989608777996133,-0.10722783300067984,1096447.0211926377,178283.61601263777,0.5052815547797437,442,0,2,0.004524886877828055,0.004524886877828055,0,100,252,251,7.4603174603174605,7.450199203187251,7,2024-07-18,"['SH.600519', 'SZ.002142', 'SH.600660', 'SH.601088', 'SZ.002027']",point_in_time,2024-07-17,120,5343,local_history_sqlite_as_of,"low_vol_low_turnover_quality_v1: score=-0.3251, selection_score=-1000000.0000, eligible=False, ann=-0.0165, sharpe=-0.2510, mdd=-0.1318",low_vol_low_turnover_quality_v1,False,portfolio_fold_count<4,True,False,portfolio_fold_count<4,quality_3y_1y,3,1,ok,
