strategy_id,walk_forward_preset,fold,valid_start,valid_end,admission_action,window_pass,fold_status,fold_severity,primary_fold_failure,absolute_return_status,benchmark_relative_status,risk_adjusted_status,drawdown_status,turnover_status,annualized_return,benchmark_annualized_return,excess_annualized_return,sharpe,max_drawdown,turnover_annual,negative_fold_attribution,selected_params,evidence,recommended_next_action
strong_index_participation_v1,baseline_2y_1y_5fold,1,2021-04-01,2022-03-31,reject,False,ok,medium,absolute_failure_market_weak_but_outperform,negative_or_below_gate_absolute,positive_excess,sharpe_below_gate,drawdown_pass,turnover_pass,0.0,-0.1796066750298938,0.1796066750298938,0.0,0.0,0.0,positive_fold,"strong_index_participation@index=SH.000300,trend=120d,ret=20/60d,vol=20d@q0.7,drawdown>=-0.12,buy_top=20,hold_top=40,rebalance=20d,min_hold=10d,max_w=0.05,max_industry_names=4,threshold_status=pre_registered_unvalidated_first_pass",ann=0.0000 vs gate=0.0000；benchmark_ann=-0.1796；excess_ann=0.1796；sharpe=0.0000 vs gate=0.5000；max_drawdown=0.0000 vs gate=-0.2500；turnover=0.00 vs gate=5.00,该 fold 更像市场下行背景中的相对抗跌，不应单独触发选股参数调整。
strong_index_participation_v1,baseline_2y_1y_5fold,2,2022-04-01,2023-03-31,reject,False,ok,medium,absolute_failure_market_weak_but_outperform,negative_or_below_gate_absolute,positive_excess,sharpe_below_gate,drawdown_pass,turnover_pass,0.0,-0.0545676666771905,0.0545676666771905,0.0,0.0,0.0,positive_fold,"strong_index_participation@index=SH.000300,trend=120d,ret=20/60d,vol=20d@q0.7,drawdown>=-0.12,buy_top=20,hold_top=40,rebalance=20d,min_hold=10d,max_w=0.05,max_industry_names=4,threshold_status=pre_registered_unvalidated_first_pass",ann=0.0000 vs gate=0.0000；benchmark_ann=-0.0546；excess_ann=0.0546；sharpe=0.0000 vs gate=0.5000；max_drawdown=0.0000 vs gate=-0.2500；turnover=0.00 vs gate=5.00,该 fold 更像市场下行背景中的相对抗跌，不应单独触发选股参数调整。
strong_index_participation_v1,baseline_2y_1y_5fold,3,2023-04-03,2024-03-29,reject,False,ok,medium,absolute_failure_market_weak_but_outperform,negative_or_below_gate_absolute,positive_excess,sharpe_below_gate,drawdown_pass,turnover_pass,0.0,-0.140926059535011,0.140926059535011,0.0,0.0,0.0,positive_fold,"strong_index_participation@index=SH.000300,trend=120d,ret=20/60d,vol=20d@q0.7,drawdown>=-0.12,buy_top=20,hold_top=40,rebalance=20d,min_hold=10d,max_w=0.05,max_industry_names=4,threshold_status=pre_registered_unvalidated_first_pass",ann=0.0000 vs gate=0.0000；benchmark_ann=-0.1409；excess_ann=0.1409；sharpe=0.0000 vs gate=0.5000；max_drawdown=0.0000 vs gate=-0.2500；turnover=0.00 vs gate=5.00,该 fold 更像市场下行背景中的相对抗跌，不应单独触发选股参数调整。
strong_index_participation_v1,baseline_2y_1y_5fold,4,2024-04-01,2025-03-31,reject,False,ok,high,strategy_specific_underperformance,negative_or_below_gate_absolute,negative_excess,sharpe_below_gate,drawdown_pass,turnover_pass,0.0,0.0849701220645706,-0.0849701220645706,0.0,0.0,0.0,positive_fold,"strong_index_participation@index=SH.000300,trend=120d,ret=20/60d,vol=20d@q0.7,drawdown>=-0.12,buy_top=20,hold_top=40,rebalance=20d,min_hold=10d,max_w=0.05,max_industry_names=4,threshold_status=pre_registered_unvalidated_first_pass",ann=0.0000 vs gate=0.0000；benchmark_ann=0.0850；excess_ann=-0.0850；sharpe=0.0000 vs gate=0.5000；max_drawdown=0.0000 vs gate=-0.2500；turnover=0.00 vs gate=5.00,先复核该 fold 的持仓、行业暴露和信号来源，再考虑策略假设调整。
strong_index_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,reject,False,ok,medium,relative_failure_benchmark_strong,positive_absolute,negative_excess,sharpe_below_gate,drawdown_pass,turnover_pass,0.009001450398004,0.1510625954421074,-0.1420611450441034,0.1802502418105776,-0.0496869881908389,1.6661157024793394,positive_fold,"strong_index_participation@index=SH.000300,trend=120d,ret=20/60d,vol=20d@q0.7,drawdown>=-0.12,buy_top=20,hold_top=40,rebalance=20d,min_hold=10d,max_w=0.05,max_industry_names=4,threshold_status=pre_registered_unvalidated_first_pass",ann=0.0090 vs gate=0.0000；benchmark_ann=0.1511；excess_ann=-0.1421；sharpe=0.1803 vs gate=0.5000；max_drawdown=-0.0497 vs gate=-0.2500；turnover=1.67 vs gate=5.00,优先解释为何绝对赚钱但跑输沪深300；不要用该 fold 直接调选股参数。
