strategy_id,walk_forward_preset,fold,market_context_label,date,industry,live_weight,target_weight,live_name_count,target_name_count
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-09-23,IT设备,0.0,0.08,0,2
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-09-23,专用机械,0.0,0.04,0,1
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-09-23,互联网,0.0,0.04,0,1
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-09-23,元器件,0.0,0.16,0,4
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-09-23,半导体,0.0,0.16,0,4
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-09-23,家用电器,0.0,0.04,0,1
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-09-23,电气设备,0.0,0.04,0,1
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-09-23,通信设备,0.0,0.08,0,2
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-09-24,元器件,0.16,0.16,4,4
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-09-24,半导体,0.16,0.16,4,4
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-09-24,IT设备,0.08,0.08,2,2
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-09-24,通信设备,0.08,0.08,2,2
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-09-24,专用机械,0.04,0.04,1,1
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-09-24,互联网,0.04,0.04,1,1
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-09-24,家用电器,0.04,0.04,1,1
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-09-24,电气设备,0.04,0.04,1,1
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-09-25,元器件,0.16,0.16,4,4
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-09-25,半导体,0.16,0.16,4,4
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-09-25,IT设备,0.08,0.08,2,2
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-09-25,通信设备,0.08,0.08,2,2
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-09-25,专用机械,0.04,0.04,1,1
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-09-25,互联网,0.04,0.04,1,1
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-09-25,家用电器,0.04,0.04,1,1
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-09-25,电气设备,0.04,0.04,1,1
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-09-26,元器件,0.16,0.16,4,4
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-09-26,半导体,0.16,0.16,4,4
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-09-26,IT设备,0.08,0.08,2,2
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-09-26,通信设备,0.08,0.08,2,2
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-09-26,专用机械,0.04,0.04,1,1
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-09-26,互联网,0.04,0.04,1,1
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-09-26,家用电器,0.04,0.04,1,1
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-09-26,电气设备,0.04,0.04,1,1
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-09-29,元器件,0.16,0.16,4,4
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-09-29,半导体,0.16,0.16,4,4
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-09-29,IT设备,0.08,0.08,2,2
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-09-29,通信设备,0.08,0.08,2,2
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-09-29,专用机械,0.04,0.04,1,1
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-09-29,互联网,0.04,0.04,1,1
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-09-29,家用电器,0.04,0.04,1,1
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-09-29,电气设备,0.04,0.04,1,1
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-09-30,元器件,0.16,0.16,4,4
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-09-30,半导体,0.16,0.16,4,4
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-09-30,IT设备,0.08,0.08,2,2
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-09-30,通信设备,0.08,0.08,2,2
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-09-30,专用机械,0.04,0.04,1,1
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-09-30,互联网,0.04,0.04,1,1
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-09-30,家用电器,0.04,0.04,1,1
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-09-30,电气设备,0.04,0.04,1,1
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-10-09,元器件,0.16,0.16,4,4
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-10-09,半导体,0.16,0.16,4,4
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-10-09,IT设备,0.08,0.08,2,2
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-10-09,通信设备,0.08,0.08,2,2
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-10-09,专用机械,0.04,0.04,1,1
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-10-09,互联网,0.04,0.04,1,1
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-10-09,家用电器,0.04,0.04,1,1
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-10-09,电气设备,0.04,0.04,1,1
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-10-10,元器件,0.16,0.16,4,4
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-10-10,半导体,0.16,0.16,4,4
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-10-10,IT设备,0.08,0.08,2,2
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-10-10,通信设备,0.08,0.08,2,2
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-10-10,专用机械,0.04,0.04,1,1
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-10-10,互联网,0.04,0.04,1,1
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-10-10,家用电器,0.04,0.04,1,1
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-10-10,电气设备,0.04,0.04,1,1
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-10-13,元器件,0.16,0.16,4,4
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-10-13,半导体,0.16,0.16,4,4
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-10-13,IT设备,0.08,0.08,2,2
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-10-13,通信设备,0.08,0.08,2,2
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-10-13,专用机械,0.04,0.04,1,1
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,relative_lag_in_strong_benchmark_context,2025-10-13,互联网,0.04,0.04,1,1
