strategy_id,walk_forward_preset,fold,valid_start,valid_end,date,universe_rows,strong_index_context,review_day,review_reason,dynamic_review_trigger,strong_index_close,strong_index_ret20,strong_index_ret60,strong_index_drawdown,benchmark_member_count,benchmark_member_share,benchmark_weight_sum,hard_filter_benchmark_member_count,hard_filter_benchmark_weight_sum,eligible_benchmark_member_count,eligible_benchmark_weight_sum,panel_top20_benchmark_weight_sum,panel_top20_eligible_benchmark_member_count,panel_top20_eligible_benchmark_weight_sum,complete_required_count,complete_required_share,mom20_positive_count,mom20_positive_share,mom60_positive_count,mom60_positive_share,close_above_ma60_count,close_above_ma60_share,amount_ratio_min_count,amount_ratio_min_share,amount_ratio_max_count,amount_ratio_max_share,upper_shadow_count,upper_shadow_share,vol20_p80_count,vol20_p80_share,valid_industry_count,valid_industry_share,hard_base_count,hard_base_share,strong_index_context_count,strong_index_context_share,eligible_for_new_buy_count,eligible_for_new_buy_share
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2021-04-01,2022-03-31,2021-04-26,120,False,True,fixed_rebalance,False,5135.45,0.042445218062054035,-0.07718280601692384,-0.1157545473955357,107,0.8916666666666667,0.7218640000000001,4,0.028685999999999996,0,0.0,0.367798,0,0.0,120,1.0,72,0.6,33,0.275,43,0.35833333333333334,100,0.8333333333333334,120,1.0,76,0.6333333333333333,114,0.95,120,1.0,6,0.05,0,0.0,0,0.0
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2021-04-01,2022-03-31,2021-04-27,120,False,True,fixed_rebalance,False,5077.24,0.007790805460114125,-0.08843078182621211,-0.1257774135116707,107,0.8916666666666667,0.7218640000000001,7,0.029977,0,0.0,0.367798,0,0.0,120,1.0,69,0.575,29,0.24166666666666667,44,0.36666666666666664,51,0.425,120,1.0,95,0.7916666666666666,114,0.95,120,1.0,8,0.06666666666666667,0,0.0,0,0.0
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2021-04-01,2022-03-31,2021-04-28,120,False,True,fixed_rebalance,False,5090.52,0.008646926417905876,-0.09516665718673556,-0.12349080189816308,107,0.8916666666666667,0.7218640000000001,10,0.041236999999999996,0,0.0,0.367798,0,0.0,120,1.0,69,0.575,36,0.3,52,0.43333333333333335,56,0.4666666666666667,120,1.0,102,0.85,114,0.95,120,1.0,12,0.1,0,0.0,0,0.0
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2021-04-01,2022-03-31,2021-04-29,120,False,True,fixed_rebalance,False,5119.24,0.004810853568295137,-0.07141885408409632,-0.1185456599147342,107,0.8916666666666667,0.7218640000000001,9,0.066283,0,0.0,0.367798,0,0.0,120,1.0,75,0.625,36,0.3,56,0.4666666666666667,73,0.6083333333333333,120,1.0,86,0.7166666666666667,114,0.95,120,1.0,11,0.09166666666666666,0,0.0,0,0.0
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2021-04-01,2022-03-31,2021-04-30,120,False,True,fixed_rebalance,False,5164.17,0.022940123129095547,-0.06581584659913164,-0.11080940541210671,107,0.8916666666666667,0.7218640000000001,10,0.051138,0,0.0,0.367798,0,0.0,120,1.0,67,0.5583333333333333,44,0.36666666666666664,58,0.48333333333333334,71,0.5916666666666667,119,0.9916666666666667,90,0.75,114,0.95,120,1.0,15,0.125,0,0.0,0,0.0
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2021-04-01,2022-03-31,2021-05-06,120,False,True,fixed_rebalance,False,5123.49,0.002486900238319878,-0.047171916669456304,-0.11781387532456811,107,0.8916666666666667,0.72844,13,0.08207999999999999,0,0.0,0.36275999999999997,0,0.0,120,1.0,61,0.5083333333333333,46,0.38333333333333336,57,0.475,81,0.675,120,1.0,78,0.65,114,0.95,120,1.0,16,0.13333333333333333,0,0.0,0,0.0
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2021-04-01,2022-03-31,2021-05-07,120,False,True,fixed_rebalance,False,5061.12,-0.01945923325506249,-0.05434447502508433,-0.12855302941601876,107,0.8916666666666667,0.7264900000000001,8,0.035315,0,0.0,0.360132,0,0.0,120,1.0,55,0.4583333333333333,37,0.30833333333333335,46,0.38333333333333336,66,0.55,120,1.0,86,0.7166666666666667,114,0.95,120,1.0,11,0.09166666666666666,0,0.0,0,0.0
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2021-04-01,2022-03-31,2021-05-10,120,False,True,fixed_rebalance,False,4996.05,-0.028070127656925403,-0.07781971888180295,-0.13975708195298675,107,0.8916666666666667,0.7264900000000001,13,0.08336,0,0.0,0.360132,0,0.0,120,1.0,57,0.475,32,0.26666666666666666,46,0.38333333333333336,52,0.43333333333333335,120,1.0,96,0.8,114,0.95,120,1.0,14,0.11666666666666667,0,0.0,0,0.0
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2021-04-01,2022-03-31,2021-05-11,120,False,True,fixed_rebalance,False,4992.42,-0.02181145591272282,-0.09246712924165934,-0.1403821120852934,107,0.8916666666666667,0.7264900000000001,8,0.032068,0,0.0,0.360132,0,0.0,120,1.0,56,0.4666666666666667,34,0.2833333333333333,48,0.4,44,0.36666666666666664,120,1.0,104,0.8666666666666667,114,0.95,120,1.0,10,0.08333333333333333,0,0.0,0,0.0
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2021-04-01,2022-03-31,2021-05-12,120,False,True,fixed_rebalance,False,5023.06,-0.017438641996318505,-0.08425216947422143,-0.13510637565171868,107,0.8916666666666667,0.7264900000000001,7,0.030588,0,0.0,0.360132,0,0.0,120,1.0,62,0.5166666666666667,41,0.3416666666666667,54,0.45,33,0.275,120,1.0,90,0.75,114,0.95,120,1.0,8,0.06666666666666667,0,0.0,0,0.0
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2021-04-01,2022-03-31,2021-05-13,120,False,True,fixed_rebalance,False,5044.55,0.0018290721182681047,-0.07844426785045533,-0.13140612839461963,107,0.8916666666666667,0.7264900000000001,5,0.015603,0,0.0,0.360132,0,0.0,120,1.0,65,0.5416666666666666,38,0.31666666666666665,43,0.35833333333333334,31,0.25833333333333336,120,1.0,84,0.7,114,0.95,120,1.0,5,0.041666666666666664,0,0.0,0,0.0
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2021-04-01,2022-03-31,2021-05-14,120,False,True,fixed_rebalance,False,4992.97,0.009139507857106821,-0.08944069475016447,-0.14028741055009541,107,0.8916666666666667,0.7264900000000001,9,0.034569,0,0.0,0.360132,0,0.0,120,1.0,71,0.5916666666666667,37,0.30833333333333335,53,0.44166666666666665,54,0.45,119,0.9916666666666667,96,0.8,114,0.95,120,1.0,9,0.075,0,0.0,0,0.0
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2021-04-01,2022-03-31,2021-05-17,120,False,True,fixed_rebalance,False,5110.59,0.03460778518272578,-0.08158237129260892,-0.12003505678648418,107,0.8916666666666667,0.7264900000000001,10,0.08618300000000001,0,0.0,0.360132,0,0.0,120,1.0,73,0.6083333333333333,38,0.31666666666666665,60,0.5,74,0.6166666666666667,120,1.0,86,0.7166666666666667,114,0.95,120,1.0,10,0.08333333333333333,0,0.0,0,0.0
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2021-04-01,2022-03-31,2021-05-18,120,False,True,fixed_rebalance,False,5184.99,0.041030953915468515,-0.08815300065948561,-0.10722452184333964,107,0.8916666666666667,0.7264900000000001,5,0.021848,0,0.0,0.360132,0,0.0,120,1.0,78,0.65,33,0.275,60,0.5,29,0.24166666666666667,120,1.0,72,0.6,114,0.95,120,1.0,5,0.041666666666666664,0,0.0,0,0.0
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2021-04-01,2022-03-31,2021-05-19,120,False,True,fixed_rebalance,False,5187.6,0.0482181140722211,-0.10677512001267275,-0.10677512001267275,107,0.8916666666666667,0.7264900000000001,2,0.007686999999999999,0,0.0,0.360132,0,0.0,120,1.0,74,0.6166666666666667,26,0.21666666666666667,63,0.525,30,0.25,120,1.0,88,0.7333333333333333,114,0.95,120,1.0,4,0.03333333333333333,0,0.0,0,0.0
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2021-04-01,2022-03-31,2021-05-20,120,False,True,fixed_rebalance,False,5172.27,0.04149869718777821,-0.10334097268210485,-0.10941471007555459,107,0.8916666666666667,0.7264900000000001,1,0.004608,0,0.0,0.360132,0,0.0,120,1.0,63,0.525,29,0.24166666666666667,60,0.5,44,0.36666666666666664,120,1.0,79,0.6583333333333333,114,0.95,120,1.0,3,0.025,0,0.0,0,0.0
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2021-04-01,2022-03-31,2021-05-21,120,False,True,fixed_rebalance,False,5186.41,0.019537961321166364,-0.10251711416131959,-0.10698001969791937,107,0.8916666666666667,0.7264900000000001,6,0.042905000000000006,0,0.0,0.360132,0,0.0,120,1.0,62,0.5166666666666667,33,0.275,59,0.49166666666666664,35,0.2916666666666667,119,0.9916666666666667,94,0.7833333333333333,114,0.95,120,1.0,7,0.058333333333333334,0,0.0,0,0.0
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2021-04-01,2022-03-31,2021-05-24,120,False,True,fixed_rebalance,False,5134.15,0.009989436141772057,-0.08275016838385452,-0.11597838738782185,107,0.8916666666666667,0.7264900000000001,8,0.048778,0,0.0,0.360132,0,0.0,120,1.0,65,0.5416666666666666,31,0.25833333333333336,58,0.48333333333333334,37,0.30833333333333335,120,1.0,94,0.7833333333333333,114,0.95,120,1.0,11,0.09166666666666666,0,0.0,0,0.0
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2021-04-01,2022-03-31,2021-05-25,120,False,True,fixed_rebalance,False,5155.59,0.011147830350576093,-0.07600449488948269,-0.11228674936119509,107,0.8916666666666667,0.7264900000000001,26,0.261385,0,0.0,0.360132,0,0.0,120,1.0,79,0.6583333333333333,56,0.4666666666666667,74,0.6166666666666667,96,0.8,120,1.0,108,0.9,114,0.95,120,1.0,29,0.24166666666666667,0,0.0,0,0.0
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2021-04-01,2022-03-31,2021-05-26,120,False,True,fixed_rebalance,False,5318.48,0.045044053729043965,-0.021901327247281444,-0.08423959832774319,107,0.8916666666666667,0.7264900000000001,11,0.11011300000000002,0,0.0,0.360132,0,0.0,120,1.0,80,0.6666666666666666,55,0.4583333333333333,78,0.65,67,0.5583333333333333,120,1.0,76,0.6333333333333333,114,0.95,120,1.0,11,0.09166666666666666,0,0.0,0,0.0
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2021-04-01,2022-03-31,2021-05-27,120,False,True,fixed_rebalance,False,5320.59,0.03605136842925161,-0.027236194501934374,-0.08387628880180176,107,0.8916666666666667,0.7264900000000001,12,0.074475,0,0.0,0.360132,0,0.0,120,1.0,84,0.7,57,0.475,81,0.675,58,0.48333333333333334,120,1.0,73,0.6083333333333333,114,0.95,120,1.0,15,0.125,0,0.0,0,0.0
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2021-04-01,2022-03-31,2021-05-28,120,True,True,fixed_rebalance,False,5338.23,0.05140391236183439,0.00027544802464407603,-0.0808389522910885,107,0.8916666666666667,0.7264900000000001,12,0.061485000000000005,12,0.061485000000000005,0.360132,2,0.020727000000000002,120,1.0,85,0.7083333333333334,55,0.4583333333333333,81,0.675,66,0.55,120,1.0,74,0.6166666666666667,114,0.95,120,1.0,14,0.11666666666666667,120,1.0,14,0.11666666666666667
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2021-04-01,2022-03-31,2021-05-31,120,False,True,fixed_rebalance,False,5321.09,0.04529399746980656,-0.018028043212678813,-0.08379019649707631,107,0.8916666666666667,0.7264900000000001,15,0.08205499999999999,0,0.0,0.360132,0,0.0,120,1.0,86,0.7166666666666667,58,0.48333333333333334,81,0.675,64,0.5333333333333333,120,1.0,93,0.775,114,0.95,120,1.0,22,0.18333333333333332,0,0.0,0,0.0
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2021-04-01,2022-03-31,2021-06-01,120,False,True,fixed_rebalance,False,5331.57,0.041476859846383496,-0.0033759344104172806,-0.08198570179003128,107,0.8916666666666667,0.73162,17,0.12940000000000002,0,0.0,0.36402,0,0.0,120,1.0,79,0.6583333333333333,50,0.4166666666666667,84,0.7,71,0.5916666666666667,120,1.0,94,0.7833333333333333,114,0.95,120,1.0,21,0.175,0,0.0,0,0.0
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2021-04-01,2022-03-31,2021-06-02,120,False,True,fixed_rebalance,False,5341.68,0.034373384299897225,-0.020272513347798338,-0.08024491538848288,107,0.8916666666666667,0.732257,7,0.040969000000000005,0,0.0,0.362865,0,0.0,120,1.0,84,0.7,60,0.5,77,0.6416666666666667,49,0.4083333333333333,120,1.0,93,0.775,114,0.95,120,1.0,10,0.08333333333333333,0,0.0,0,0.0
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2021-04-01,2022-03-31,2021-06-03,120,True,True,fixed_rebalance,False,5289.97,0.032493476126624676,0.0017535520791711612,-0.08914858154318739,107,0.8916666666666667,0.732257,8,0.06863,8,0.06863,0.362865,1,0.035258,120,1.0,80,0.6666666666666666,59,0.49166666666666664,74,0.6166666666666667,50,0.4166666666666667,120,1.0,73,0.6083333333333333,114,0.95,120,1.0,11,0.09166666666666666,120,1.0,11,0.09166666666666666
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2021-04-01,2022-03-31,2021-06-04,120,False,True,fixed_rebalance,False,5255.29,0.03836502592311586,-0.0014269970357985162,-0.09511994379894351,107,0.8916666666666667,0.732257,17,0.19834300000000002,0,0.0,0.362865,0,0.0,120,1.0,84,0.7,67,0.5583333333333333,72,0.6,51,0.425,120,1.0,70,0.5833333333333334,114,0.95,120,1.0,21,0.175,0,0.0,0,0.0
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2021-04-01,2022-03-31,2021-06-07,120,True,True,fixed_rebalance,False,5282.28,0.05729126009547536,0.039814803878724714,-0.09047268118986462,107,0.8916666666666667,0.732257,12,0.096795,12,0.096795,0.362865,3,0.052313,120,1.0,87,0.725,76,0.6333333333333333,76,0.6333333333333333,48,0.4,120,1.0,86,0.7166666666666667,114,0.95,120,1.0,16,0.13333333333333333,120,1.0,16,0.13333333333333333
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2021-04-01,2022-03-31,2021-06-08,120,True,True,fixed_rebalance,False,5277.63,0.0571286069681638,0.061683765841882954,-0.09127333962381112,107,0.8916666666666667,0.732257,20,0.17766900000000002,20,0.17766900000000002,0.362865,4,0.107975,120,1.0,82,0.6833333333333333,72,0.6,72,0.6,49,0.4083333333333333,120,1.0,77,0.6416666666666667,114,0.95,120,1.0,23,0.19166666666666668,120,1.0,23,0.19166666666666668
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2021-04-01,2022-03-31,2021-06-09,120,True,True,fixed_rebalance,False,5232.12,0.041620048337069226,0.045669026962533055,-0.09910946119992015,107,0.8916666666666667,0.732257,13,0.07707599999999999,13,0.07707599999999999,0.362865,2,0.021273,120,1.0,81,0.675,66,0.55,70,0.5833333333333334,30,0.25,120,1.0,76,0.6333333333333333,114,0.95,120,1.0,14,0.11666666666666667,120,1.0,14,0.11666666666666667
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2021-04-01,2022-03-31,2021-06-10,119,True,True,fixed_rebalance,False,5236.45,0.03804105420701531,0.02110478879611244,-0.09836390184099797,106,0.8907563025210085,0.7298650000000001,19,0.12197600000000001,19,0.12197600000000001,0.362865,4,0.049101,119,1.0,84,0.7058823529411765,63,0.5294117647058824,73,0.6134453781512605,54,0.453781512605042,119,1.0,77,0.6470588235294118,113,0.9495798319327731,119,1.0,23,0.19327731092436976,119,1.0,23,0.19327731092436976
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2021-04-01,2022-03-31,2021-06-11,119,True,True,fixed_rebalance,False,5271.47,0.055778424464797416,0.02430640566767317,-0.09233399681802845,106,0.8907563025210085,0.7298650000000001,21,0.179274,21,0.179274,0.362865,6,0.118786,119,1.0,65,0.5462184873949579,68,0.5714285714285714,71,0.5966386554621849,68,0.5714285714285714,119,1.0,99,0.8319327731092437,113,0.9495798319327731,119,1.0,25,0.21008403361344538,119,1.0,25,0.21008403361344538
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2021-04-01,2022-03-31,2021-06-15,119,False,True,fixed_rebalance,False,5224.7,0.02232814606532707,0.037564988064835214,-0.10038707100204558,106,0.8907563025210085,0.7298650000000001,11,0.053894,0,0.0,0.362865,0,0.0,119,1.0,50,0.42016806722689076,68,0.5714285714285714,62,0.5210084033613446,55,0.46218487394957986,119,1.0,88,0.7394957983193278,113,0.9495798319327731,119,1.0,12,0.10084033613445378,0,0.0,0,0.0
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2021-04-01,2022-03-31,2021-06-16,118,False,True,fixed_rebalance,False,5166.56,-0.0035544909440518024,0.01716751716751741,-0.11039788419551899,105,0.8898305084745762,0.7260770000000001,16,0.09071299999999999,0,0.0,0.362865,0,0.0,118,1.0,47,0.3983050847457627,58,0.4915254237288136,54,0.4576271186440678,42,0.3559322033898305,118,1.0,88,0.7457627118644068,112,0.9491525423728814,118,1.0,18,0.15254237288135594,0,0.0,0,0.0
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2021-04-01,2022-03-31,2021-06-17,118,False,True,fixed_rebalance,False,5080.49,-0.020647312822885455,-0.003993444242735511,-0.1252178135309554,105,0.8898305084745762,0.7260770000000001,11,0.048332,0,0.0,0.362865,0,0.0,118,1.0,45,0.3813559322033898,61,0.5169491525423728,57,0.4830508474576271,32,0.2711864406779661,118,1.0,78,0.6610169491525424,112,0.9491525423728814,118,1.0,13,0.11016949152542373,0,0.0,0,0.0
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2021-04-01,2022-03-31,2021-06-18,118,False,True,fixed_rebalance,False,5101.89,-0.013607178279556154,-0.0077560839944221804,-0.12153306288870669,105,0.8898305084745762,0.7260770000000001,19,0.13666899999999998,0,0.0,0.362865,0,0.0,118,1.0,47,0.3983050847457627,67,0.5677966101694916,55,0.4661016949152542,58,0.4915254237288136,118,1.0,96,0.8135593220338984,112,0.9491525423728814,118,1.0,23,0.19491525423728814,0,0.0,0,0.0
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2021-04-01,2022-03-31,2021-06-21,118,False,True,fixed_rebalance,False,5102.47,-0.016184605536392116,0.019048988534258404,-0.12143319581522527,105,0.8898305084745762,0.7260770000000001,20,0.108237,0,0.0,0.362865,0,0.0,118,1.0,50,0.423728813559322,60,0.5084745762711864,54,0.4576271186440678,61,0.5169491525423728,118,1.0,84,0.711864406779661,112,0.9491525423728814,118,1.0,23,0.19491525423728814,0,0.0,0,0.0
