strategy_id,walk_forward_preset,fold,valid_start,valid_end,valid_days,strong_context_days,strong_context_share,days_with_eligible_new_buy,days_with_eligible_new_buy_share,rebalance_day_count,fixed_rebalance_day_count,dynamic_review_day_count,strong_rebalance_day_count,candidate_rebalance_day_count,avg_hard_filter_candidates,avg_eligible_new_buy_candidates,max_eligible_new_buy_candidates,avg_benchmark_members,avg_hard_filter_benchmark_members,avg_hard_filter_benchmark_weight,avg_eligible_benchmark_members_on_strong_days,avg_eligible_benchmark_weight_on_strong_days,max_eligible_benchmark_weight_on_strong_days,avg_panel_top20_eligible_benchmark_members_on_strong_days,avg_panel_top20_eligible_benchmark_weight_on_strong_days,admission_trades,admission_avg_live_holdings,admission_ann,benchmark_ann,excess_ann,main_bottleneck,interpretation
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2021-04-01,2022-03-31,243,7,0.02880658436213992,7,0.02880658436213992,243,243,0,7,7,9.584362139917696,0.5185185185185185,25.0,110.81481481481481,8.54320987654321,0.05389822222222222,15.0,0.11184357142857142,0.179274,3.142857142857143,0.057919,10,18.0,0.0039933298891301,-0.1796066750298938,0.1836000049190239,strong_index_context_too_rare,"Strong-index gate was rarely true, so the strategy mostly stayed in cash."
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-01,2023-03-31,243,0,0.0,0,0.0,243,243,0,0,0,10.201646090534979,0.0,0.0,102.48559670781893,8.938271604938272,0.060554563786008236,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,-0.0545676666771905,0.0545676666771905,strong_index_context_too_rare,"Strong-index gate was rarely true, so the strategy mostly stayed in cash."
strong_market_effective_participation_v1,baseline_2y_1y_5fold,3,2023-04-03,2024-03-29,241,0,0.0,0,0.0,241,241,0,0,0,8.526970954356846,0.0,0.0,108.45643153526972,8.190871369294605,0.05340927800829876,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,-0.140926059535011,0.140926059535011,strong_index_context_too_rare,"Strong-index gate was rarely true, so the strategy mostly stayed in cash."
strong_market_effective_participation_v1,baseline_2y_1y_5fold,4,2024-04-01,2025-03-31,241,0,0.0,0,0.0,241,241,0,0,0,13.489626556016598,0.0,0.0,108.65975103734439,12.377593360995851,0.08636769294605809,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0849701220645706,-0.0849701220645706,strong_index_context_too_rare,"Strong-index gate was rarely true, so the strategy mostly stayed in cash."
strong_market_effective_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,242,61,0.25206611570247933,61,0.25206611570247933,242,242,0,61,61,15.380165289256198,4.1570247933884295,48.0,95.39256198347107,12.520661157024794,0.08623568181818182,13.901639344262295,0.09046252459016393,0.29106,2.0491803278688523,0.03933859016393442,68,15.344262295081966,-0.1774652723850944,0.1510625954421074,-0.3285278678272019,eligible_but_construction_or_hold_rules_limit_trades,"The strategy opened positions, so failure should be explained by return quality rather than only by empty exposure."
