strategy_id,walk_forward_preset,fold,valid_start,valid_end,market_context_label,benchmark_return_bucket,benchmark_trend_bucket,universe_as_of_date,date,symbol,name,industry,target_weight,live_weight,selected,rank,score,low_vol_rank_component,ret,position_ret,held_days
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,1,2021-04-01,2022-03-31,risk_context_pressure,weak_down,mostly_below_trend,2021-03-31,2021-06-07,SH.601628,中国人寿,保险,0.05,0.05,1.0,,0.0,0.0,-0.010620458356624063,-0.0005310229178312032,6
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,1,2021-04-01,2022-03-31,risk_context_pressure,weak_down,mostly_below_trend,2021-03-31,2021-06-07,SH.601688,华泰证券,证券,0.05,0.05,1.0,,0.0,0.0,0.0012040939193256328,6.020469596628164e-05,6
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,1,2021-04-01,2022-03-31,risk_context_pressure,weak_down,mostly_below_trend,2021-03-31,2021-06-07,SH.603259,XD药明康,化学制药,0.05,0.05,1.0,,0.0,0.0,-0.013741656851197437,-0.0006870828425598719,6
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,1,2021-04-01,2022-03-31,risk_context_pressure,weak_down,mostly_below_trend,2021-03-31,2021-06-07,SH.603288,海天味业,食品,0.05,0.05,1.0,,0.0,0.0,-0.009387279871925447,-0.00046936399359627236,6
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,1,2021-04-01,2022-03-31,risk_context_pressure,weak_down,mostly_below_trend,2021-03-31,2021-06-07,SH.603986,兆易创新,半导体,0.05,0.0,1.0,6.0,0.5354166666666667,0.25,0.008904781938017026,0.0,0
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,1,2021-04-01,2022-03-31,risk_context_pressure,weak_down,mostly_below_trend,2021-03-31,2021-06-07,SZ.000538,云南白药,中成药,0.05,0.0,1.0,8.0,0.46041666666666664,0.33333333333333337,-0.019363934286687035,-0.0,0
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,1,2021-04-01,2022-03-31,risk_context_pressure,weak_down,mostly_below_trend,2021-03-31,2021-06-07,SZ.000568,泸州老窖,白酒,0.05,0.0,1.0,3.0,0.7687499999999999,0.5833333333333333,0.012947067238912702,0.0,0
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,1,2021-04-01,2022-03-31,risk_context_pressure,weak_down,mostly_below_trend,2021-03-31,2021-06-07,SZ.000858,五 粮 液,白酒,0.05,0.0,1.0,5.0,0.55625,0.6666666666666667,-0.007580082461148163,-0.0,0
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,1,2021-04-01,2022-03-31,risk_context_pressure,weak_down,mostly_below_trend,2021-03-31,2021-06-07,SZ.002049,紫光国微,半导体,0.05,0.0,1.0,7.0,0.5270833333333332,0.16666666666666663,0.04373111782477346,0.0,0
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,1,2021-04-01,2022-03-31,risk_context_pressure,weak_down,mostly_below_trend,2021-03-31,2021-06-07,SZ.002271,东方雨虹,其他建材,0.05,0.05,1.0,,0.0,0.0,-0.003478260869565264,-0.0001739130434782632,2
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,1,2021-04-01,2022-03-31,risk_context_pressure,weak_down,mostly_below_trend,2021-03-31,2021-06-07,SZ.300015,爱尔眼科,医疗保健,0.05,0.0,1.0,4.0,0.6645833333333334,0.8333333333333334,-0.015373782419903614,-0.0,0
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,1,2021-04-01,2022-03-31,risk_context_pressure,weak_down,mostly_below_trend,2021-03-31,2021-06-07,SZ.300347,泰格医药,医疗保健,0.05,0.05,1.0,,0.0,0.0,-0.0010741138560687036,-5.370569280343518e-05,6
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,1,2021-04-01,2022-03-31,risk_context_pressure,weak_down,mostly_below_trend,2021-03-31,2021-06-07,SZ.300450,先导智能,专用机械,0.05,0.05,1.0,,0.0,0.0,0.021840873634945357,0.0010920436817472678,6
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,1,2021-04-01,2022-03-31,risk_context_pressure,weak_down,mostly_below_trend,2021-03-31,2021-06-07,SZ.300750,宁德时代,电气设备,0.05,0.05,1.0,9.0,0.44375,0.0,-0.057171282478424734,-0.002858564123921237,6
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,1,2021-04-01,2022-03-31,risk_context_pressure,weak_down,mostly_below_trend,2021-03-31,2021-06-08,SH.600036,招商银行,银行,0.05,0.05,1.0,,0.0,0.0,-0.0052631578947367474,-0.0002631578947368374,3
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,1,2021-04-01,2022-03-31,risk_context_pressure,weak_down,mostly_below_trend,2021-03-31,2021-06-08,SH.600111,北方稀土,小金属,0.05,0.05,1.0,,0.0,0.0,-0.03746654772524549,-0.0018733273862622747,3
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,1,2021-04-01,2022-03-31,risk_context_pressure,weak_down,mostly_below_trend,2021-03-31,2021-06-08,SH.600436,片仔癀,中成药,0.05,0.05,1.0,,0.0,0.0,-0.09890530140064047,-0.0049452650700320235,3
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,1,2021-04-01,2022-03-31,risk_context_pressure,weak_down,mostly_below_trend,2021-03-31,2021-06-08,SH.600570,恒生电子,软件服务,0.05,0.05,1.0,,0.0,0.0,0.005976544880468948,0.00029882724402344744,7
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,1,2021-04-01,2022-03-31,risk_context_pressure,weak_down,mostly_below_trend,2021-03-31,2021-06-08,SH.600763,通策医疗,医疗保健,0.05,0.05,1.0,,0.0,0.0,-0.0012820512820513885,-6.410256410256943e-05,3
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,1,2021-04-01,2022-03-31,risk_context_pressure,weak_down,mostly_below_trend,2021-03-31,2021-06-08,SH.600809,山西汾酒,白酒,0.05,0.05,1.0,2.0,0.7147058823529412,0.4117647058823529,-0.07322255407003542,-0.003661127703501771,3
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,1,2021-04-01,2022-03-31,risk_context_pressure,weak_down,mostly_below_trend,2021-03-31,2021-06-08,SH.601628,中国人寿,保险,0.05,0.05,1.0,,0.0,0.0,0.00451977401129966,0.000225988700564983,7
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,1,2021-04-01,2022-03-31,risk_context_pressure,weak_down,mostly_below_trend,2021-03-31,2021-06-08,SH.601688,华泰证券,证券,0.05,0.05,1.0,,0.0,0.0,0.0006013229104027129,3.0066145520135648e-05,7
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,1,2021-04-01,2022-03-31,risk_context_pressure,weak_down,mostly_below_trend,2021-03-31,2021-06-08,SH.603259,XD药明康,化学制药,0.05,0.05,1.0,,0.0,0.0,-0.0082128389536954,-0.00041064194768477007,7
strong_index_participation_dynamic_trigger_v1,baseline_2y_1y_5fold,1,2021-04-01,2022-03-31,risk_context_pressure,weak_down,mostly_below_trend,2021-03-31,2021-06-08,SH.603288,海天味业,食品,0.05,0.05,1.0,,0.0,0.0,-0.008300888856240363,-0.00041504444281201817,7
