primary_fold_failure,fold_count,avg_excess_ann,avg_index_ann_return,avg_pct_days_above_trend,avg_pct_days_high_vol,avg_pct_days_risk_off_context,dominant_market_context,interpretation
absolute_failure_market_weak_but_outperform,2,0.09774686310610076,-0.08713132246500571,0.25395727677885355,0.27676177791438283,0.7792377439680345,absolute_loss_but_benchmark_weak_context,Negative absolute fold still outperformed the benchmark; dominant context=absolute_loss_but_benchmark_weak_context.
strategy_specific_underperformance,2,-0.20674899494588625,0.12740462301931743,0.7639141318884812,0.2630653955625665,0.43300126881794176,mixed_or_unresolved_context,Mixed diagnostic context; dominant context=mixed_or_unresolved_context.
clean_positive_fold,1,0.1836000049190239,-0.16908490344092175,0.1111111111111111,0.16872427983539096,0.897119341563786,risk_context_pressure,Control folds with positive absolute and excess returns; dominant context=risk_context_pressure.
